Current, Voltage, Seconds
1.10009,4.15926,06/16/2017 22:16:37.606578500
1.10009,4.15944,06/16/2017 22:16:38.605911380
1.10009,4.1596,06/16/2017 22:16:39.605265280
1.10009,4.15977,06/16/2017 22:16:40.604599160
1.10008,4.15994,06/16/2017 22:16:41.603936200
1.10009,4.16011,06/16/2017 22:16:42.603269120
1.10009,4.16028,06/16/2017 22:16:43.602584680
1.10008,4.16045,06/16/2017 22:16:44.601927980
1.10009,4.16062,06/16/2017 22:16:45.601260640
1.10009,4.16079,06/16/2017 22:16:46.600610260
1.10008,4.16097,06/16/2017 22:16:47.599943520
1.10008,4.16113,06/16/2017 22:16:48.599284900
1.10008,4.1613,06/16/2017 22:16:49.598648140
1.10008,4.16147,06/16/2017 22:16:50.598040220
1.10009,4.16164,06/16/2017 22:16:51.597385560
1.10009,4.16182,06/16/2017 22:16:52.596715820
1.10009,4.16198,06/16/2017 22:16:53.596051740
1.10008,4.16216,06/16/2017 22:16:54.595430700
1.10009,4.16233,06/16/2017 22:16:55.594771820
1.10009,4.16249,06/16/2017 22:16:56.594132160
1.1001,4.16267,06/16/2017 22:16:57.593448980
1.10009,4.16284,06/16/2017 22:16:58.592765680
1.10009,4.16301,06/16/2017 22:16:59.592050240
1.10009,4.16318,06/16/2017 22:17:00.591365160
1.10009,4.16334,06/16/2017 22:17:01.590707040
1.10009,4.16352,06/16/2017 22:17:02.590024380
1.10009,4.16369,06/16/2017 22:17:03.589350940
1.10008,4.16386,06/16/2017 22:17:04.588708220
1.10009,4.16403,06/16/2017 22:17:05.588055600
1.10009,4.1642,06/16/2017 22:17:06.587412560
1.10009,4.16438,06/16/2017 22:17:07.586738860
1.10008,4.16454,06/16/2017 22:17:08.586075440
1.10008,4.16471,06/16/2017 22:17:09.585428420
1.10008,4.16488,06/16/2017 22:17:10.584785180
1.10009,4.16506,06/16/2017 22:17:11.584114940
1.10009,4.16523,06/16/2017 22:17:12.583491240
1.10009,4.1654,06/16/2017 22:17:13.582873880
1.10009,4.16558,06/16/2017 22:17:14.582247920
1.10009,4.16575,06/16/2017 22:17:15.581608720
1.10009,4.16592,06/16/2017 22:17:16.580966460
1.10009,4.16609,06/16/2017 22:17:17.580322960
1.10008,4.16626,06/16/2017 22:17:18.579671940
1.10009,4.16643,06/16/2017 22:17:19.579090020
1.10009,4.1666,06/16/2017 22:17:20.578459540
1.10009,4.16677,06/16/2017 22:17:21.577806740
1.10008,4.16694,06/16/2017 22:17:22.577181120
1.10009,4.16711,06/16/2017 22:17:23.576513540
1.10008,4.16728,06/16/2017 22:17:24.575906940
1.10008,4.16746,06/16/2017 22:17:25.575287280
1.10008,4.16762,06/16/2017 22:17:26.574637620
1.10009,4.16779,06/16/2017 22:17:27.574000160
1.10008,4.16798,06/16/2017 22:17:28.573344520
1.10008,4.16814,06/16/2017 22:17:29.572980940
1.10009,4.16832,06/16/2017 22:17:30.572313080
1.10008,4.16848,06/16/2017 22:17:31.571636220
1.10008,4.16866,06/16/2017 22:17:32.570988840
1.10009,4.16883,06/16/2017 22:17:33.570312160
1.10008,4.169,06/16/2017 22:17:34.569699220
1.10008,4.16918,06/16/2017 22:17:35.569023080
1.10008,4.16934,06/16/2017 22:17:36.568373580
1.10008,4.16951,06/16/2017 22:17:37.567736860
1.10009,4.16969,06/16/2017 22:17:38.567115240
1.10008,4.16986,06/16/2017 22:17:39.566513200
1.10008,4.17004,06/16/2017 22:17:40.565865480
1.10008,4.17021,06/16/2017 22:17:41.565208740
1.10008,4.17038,06/16/2017 22:17:42.564565520
1.10009,4.17055,06/16/2017 22:17:43.563890380
1.10008,4.17072,06/16/2017 22:17:44.563253760
1.10008,4.17089,06/16/2017 22:17:45.562591240
1.10008,4.17106,06/16/2017 22:17:46.561932360
1.10009,4.17124,06/16/2017 22:17:47.561271900
1.10009,4.17141,06/16/2017 22:17:48.560631560
1.10008,4.17158,06/16/2017 22:17:49.560044220
1.10009,4.17175,06/16/2017 22:17:50.559406100
1.10009,4.17192,06/16/2017 22:17:51.558780160
1.10008,4.1721,06/16/2017 22:17:52.558127200
1.10008,4.17227,06/16/2017 22:17:53.557502240
1.10008,4.17244,06/16/2017 22:17:54.556851100
1.10008,4.17261,06/16/2017 22:17:55.556193260
1.10009,4.17278,06/16/2017 22:17:56.555573780
1.10008,4.17295,06/16/2017 22:17:57.554909960
1.10009,4.17313,06/16/2017 22:17:58.554303780
1.10008,4.1733,06/16/2017 22:17:59.553642640
1.10008,4.17348,06/16/2017 22:18:00.552998420
1.10009,4.17365,06/16/2017 22:18:01.552358920
1.10009,4.17382,06/16/2017 22:18:02.551717420
1.10009,4.17399,06/16/2017 22:18:03.551094740
1.10008,4.17416,06/16/2017 22:18:04.550470000
1.10008,4.17434,06/16/2017 22:18:05.549833100
1.10009,4.1745,06/16/2017 22:18:06.549211720
1.10008,4.17468,06/16/2017 22:18:07.548550440
1.10008,4.17485,06/16/2017 22:18:08.547947040
1.10009,4.17503,06/16/2017 22:18:09.547293580
1.10009,4.1752,06/16/2017 22:18:10.546643060
1.10008,4.17536,06/16/2017 22:18:11.545983340
1.10008,4.17554,06/16/2017 22:18:12.545340020
1.10008,4.17571,06/16/2017 22:18:13.544687460
1.10008,4.17589,06/16/2017 22:18:14.544026360
1.10008,4.17605,06/16/2017 22:18:15.543420720
1.10008,4.17623,06/16/2017 22:18:16.542759120
1.10009,4.1764,06/16/2017 22:18:17.542118800
1.10008,4.17658,06/16/2017 22:18:18.541550620
1.10009,4.17675,06/16/2017 22:18:19.540917640
1.10009,4.17692,06/16/2017 22:18:20.540310440
1.10009,4.17709,06/16/2017 22:18:21.539648000
1.10009,4.17727,06/16/2017 22:18:22.539008180
1.10009,4.17745,06/16/2017 22:18:23.538373480
1.10008,4.17762,06/16/2017 22:18:24.537752960
1.10008,4.17779,06/16/2017 22:18:25.537121340
1.10009,4.17796,06/16/2017 22:18:26.536468740
1.10009,4.17813,06/16/2017 22:18:27.535833800
1.10009,4.17831,06/16/2017 22:18:28.535192080
1.10009,4.17848,06/16/2017 22:18:29.534574860
1.10009,4.17865,06/16/2017 22:18:30.533977780
1.10009,4.17882,06/16/2017 22:18:31.533339000
1.10008,4.179,06/16/2017 22:18:32.532690280
1.10008,4.17918,06/16/2017 22:18:33.532096660
1.10009,4.17935,06/16/2017 22:18:34.531494800
1.10009,4.17951,06/16/2017 22:18:35.530931980
1.10009,4.1797,06/16/2017 22:18:36.530269000
1.10009,4.17986,06/16/2017 22:18:37.529633140
1.10008,4.18004,06/16/2017 22:18:38.528967600
1.10009,4.18021,06/16/2017 22:18:39.528326240
1.10009,4.1804,06/16/2017 22:18:40.527661460
1.10009,4.18056,06/16/2017 22:18:41.526974560
1.10008,4.18074,06/16/2017 22:18:42.526353680
1.10009,4.18091,06/16/2017 22:18:43.525680200
1.10009,4.18108,06/16/2017 22:18:44.525032240
1.10008,4.18126,06/16/2017 22:18:45.524361540
1.10009,4.18143,06/16/2017 22:18:46.523696420
1.1001,4.1816,06/16/2017 22:18:47.523058000
1.10009,4.18178,06/16/2017 22:18:48.522451920
1.10009,4.18195,06/16/2017 22:18:49.521808020
1.10009,4.18213,06/16/2017 22:18:50.521150820
1.10009,4.18229,06/16/2017 22:18:51.520499860
1.10009,4.18247,06/16/2017 22:18:52.519883580
1.10009,4.18265,06/16/2017 22:18:53.519242480
1.10009,4.18282,06/16/2017 22:18:54.518817100
1.10009,4.18299,06/16/2017 22:18:55.518166260
1.10008,4.18317,06/16/2017 22:18:56.517525360
1.10008,4.18335,06/16/2017 22:18:57.516881940
1.10008,4.18352,06/16/2017 22:18:58.516247180
1.10008,4.18369,06/16/2017 22:18:59.515616180
1.10008,4.18387,06/16/2017 22:19:00.514959720
1.10008,4.18404,06/16/2017 22:19:01.514314980
1.10008,4.18421,06/16/2017 22:19:02.513652540
1.10009,4.18438,06/16/2017 22:19:03.513046300
1.10008,4.18456,06/16/2017 22:19:04.512429120
1.10008,4.18474,06/16/2017 22:19:05.511791280
1.10008,4.18491,06/16/2017 22:19:06.511157040
1.10008,4.18509,06/16/2017 22:19:07.510506620
1.10009,4.18525,06/16/2017 22:19:08.509866360
1.10008,4.18543,06/16/2017 22:19:09.509249580
1.10009,4.1856,06/16/2017 22:19:10.508598560
1.10008,4.18578,06/16/2017 22:19:11.507939460
1.10009,4.18595,06/16/2017 22:19:12.507264160
1.10008,4.18613,06/16/2017 22:19:13.506626140
1.10009,4.1863,06/16/2017 22:19:14.506004200
1.10009,4.18648,06/16/2017 22:19:15.505342020
1.10008,4.18665,06/16/2017 22:19:16.504701420
1.10009,4.18683,06/16/2017 22:19:17.504018240
1.10008,4.187,06/16/2017 22:19:18.503428020
1.10008,4.18717,06/16/2017 22:19:19.502798480
1.10009,4.18735,06/16/2017 22:19:20.502161040
1.10009,4.18752,06/16/2017 22:19:21.501545940
1.10008,4.18769,06/16/2017 22:19:22.500913860
1.10009,4.18788,06/16/2017 22:19:23.500287520
1.10009,4.18805,06/16/2017 22:19:24.499613060
1.10009,4.18822,06/16/2017 22:19:25.498954840
1.10009,4.1884,06/16/2017 22:19:26.498317460
1.10008,4.18858,06/16/2017 22:19:27.497644060
1.10008,4.18874,06/16/2017 22:19:28.496993800
1.10008,4.18892,06/16/2017 22:19:29.496323840
1.10008,4.1891,06/16/2017 22:19:30.495682600
1.10008,4.18927,06/16/2017 22:19:31.495050440
1.10008,4.18945,06/16/2017 22:19:32.494390020
1.10009,4.18963,06/16/2017 22:19:33.493796180
1.10008,4.1898,06/16/2017 22:19:34.493134900
1.10008,4.18997,06/16/2017 22:19:35.492498640
1.10008,4.19014,06/16/2017 22:19:36.491877820
1.10008,4.19032,06/16/2017 22:19:37.491227180
1.10008,4.19049,06/16/2017 22:19:38.490597500
1.10009,4.19067,06/16/2017 22:19:39.489931420
1.10009,4.19085,06/16/2017 22:19:40.489291400
1.10009,4.19103,06/16/2017 22:19:41.488648460
1.10009,4.1912,06/16/2017 22:19:42.488055720
1.10008,4.19137,06/16/2017 22:19:43.487427120
1.10009,4.19154,06/16/2017 22:19:44.486770380
1.10009,4.19172,06/16/2017 22:19:45.486141120
1.10009,4.1919,06/16/2017 22:19:46.485527680
1.1001,4.19208,06/16/2017 22:19:47.484886380
1.1001,4.19225,06/16/2017 22:19:48.484296380
1.10009,4.19243,06/16/2017 22:19:49.483644560
1.10009,4.1926,06/16/2017 22:19:50.483005200
1.10009,4.19277,06/16/2017 22:19:51.482356520
1.10009,4.19295,06/16/2017 22:19:52.481712920
1.1001,4.19313,06/16/2017 22:19:53.481067920
1.10009,4.1933,06/16/2017 22:19:54.480409900
1.10009,4.19348,06/16/2017 22:19:55.479758060
1.10009,4.19365,06/16/2017 22:19:56.479101860
1.10009,4.19383,06/16/2017 22:19:57.478449080
1.10009,4.194,06/16/2017 22:19:58.477822120
1.10009,4.19418,06/16/2017 22:19:59.477141360
1.10008,4.19436,06/16/2017 22:20:00.476497140
1.1001,4.19454,06/16/2017 22:20:01.475824840
1.10009,4.19471,06/16/2017 22:20:02.475220240
1.10009,4.19488,06/16/2017 22:20:03.474589140
1.10009,4.19505,06/16/2017 22:20:04.473943560
1.10009,4.19523,06/16/2017 22:20:05.473299740
1.10009,4.19541,06/16/2017 22:20:06.472652120
1.10009,4.19559,06/16/2017 22:20:07.471999980
1.10009,4.19575,06/16/2017 22:20:08.471395880
1.10009,4.19594,06/16/2017 22:20:09.470756080
1.10009,4.19611,06/16/2017 22:20:10.470127480
1.10009,4.19629,06/16/2017 22:20:11.469459480
1.10009,4.19647,06/16/2017 22:20:12.468845820
1.10009,4.19663,06/16/2017 22:20:13.468208980
1.10009,4.19682,06/16/2017 22:20:14.467551420
1.10009,4.19699,06/16/2017 22:20:15.466902440
1.10009,4.19716,06/16/2017 22:20:16.466252580
1.10008,4.19735,06/16/2017 22:20:17.465631280
1.10008,4.19751,06/16/2017 22:20:18.464996760
1.10009,4.1977,06/16/2017 22:20:19.464334400
1.10009,4.19788,06/16/2017 22:20:20.463708780
1.10009,4.19805,06/16/2017 22:20:21.463052680
1.10009,4.19823,06/16/2017 22:20:22.462434540
1.10009,4.1984,06/16/2017 22:20:23.461777920
1.1001,4.19859,06/16/2017 22:20:24.461124140
1.10008,4.19876,06/16/2017 22:20:25.460477240
1.10008,4.19893,06/16/2017 22:20:26.459804900
1.10009,4.19911,06/16/2017 22:20:27.459142700
1.10009,4.19928,06/16/2017 22:20:28.458502160
1.10009,4.19947,06/16/2017 22:20:29.457845200
1.10004,4.19963,06/16/2017 22:20:30.457199900
1.09984,4.1998,06/16/2017 22:20:31.456568040
1.09965,4.19996,06/16/2017 22:20:32.455990820
1.09948,4.20012,06/16/2017 22:20:33.455305060
1.09742,4.20013,06/16/2017 22:20:34.454788320
1.09533,4.20013,06/16/2017 22:20:35.454144520
1.09338,4.20013,06/16/2017 22:20:36.453527620
1.09135,4.20012,06/16/2017 22:20:37.452867100
1.08934,4.20013,06/16/2017 22:20:38.452196880
1.08746,4.20013,06/16/2017 22:20:39.451511360
1.08554,4.20013,06/16/2017 22:20:40.450859680
1.08365,4.20013,06/16/2017 22:20:41.450212080
1.08171,4.20013,06/16/2017 22:20:42.449550260
1.07991,4.20013,06/16/2017 22:20:43.448913160
1.07808,4.20013,06/16/2017 22:20:44.448265840
1.07626,4.20013,06/16/2017 22:20:45.447583580
1.07458,4.20013,06/16/2017 22:20:46.446951460
1.07271,4.20013,06/16/2017 22:20:47.446330720
1.07109,4.20012,06/16/2017 22:20:48.445642440
1.06923,4.20012,06/16/2017 22:20:49.444976460
1.06755,4.20012,06/16/2017 22:20:50.444303440
1.06594,4.20014,06/16/2017 22:20:51.443615260
1.06431,4.20014,06/16/2017 22:20:52.442962060
1.06256,4.20013,06/16/2017 22:20:53.442285780
1.06093,4.20014,06/16/2017 22:20:54.441603060
1.05925,4.20012,06/16/2017 22:20:55.440923580
1.05751,4.20012,06/16/2017 22:20:56.440295240
1.05606,4.20013,06/16/2017 22:20:57.439629200
1.05448,4.20013,06/16/2017 22:20:58.438978080
1.05281,4.20013,06/16/2017 22:20:59.438333880
1.05134,4.20013,06/16/2017 22:21:00.437703680
1.04976,4.20013,06/16/2017 22:21:01.437126820
1.04821,4.20012,06/16/2017 22:21:02.436470860
1.04668,4.20011,06/16/2017 22:21:03.435799800
1.0452,4.20012,06/16/2017 22:21:04.435146920
1.04355,4.20012,06/16/2017 22:21:05.434479380
1.04225,4.20013,06/16/2017 22:21:06.433861180
1.04061,4.20013,06/16/2017 22:21:07.433186500
1.03916,4.20014,06/16/2017 22:21:08.432519960
1.03773,4.20014,06/16/2017 22:21:09.431857960
1.03609,4.20013,06/16/2017 22:21:10.431224000
1.03467,4.20013,06/16/2017 22:21:11.430546520
1.03322,4.20013,06/16/2017 22:21:12.429866240
1.03174,4.20013,06/16/2017 22:21:13.429172740
1.03027,4.20013,06/16/2017 22:21:14.428522340
1.02882,4.20013,06/16/2017 22:21:15.427904220
1.02739,4.20012,06/16/2017 22:21:16.427289040
1.026,4.20013,06/16/2017 22:21:17.426636340
1.02465,4.20012,06/16/2017 22:21:18.425971740
1.0233,4.20014,06/16/2017 22:21:19.425318520
1.02192,4.20014,06/16/2017 22:21:20.424673160
1.02047,4.20013,06/16/2017 22:21:21.424013180
1.01906,4.20013,06/16/2017 22:21:22.423338820
1.01764,4.20012,06/16/2017 22:21:23.422667740
1.01627,4.20014,06/16/2017 22:21:24.422007300
1.01496,4.20014,06/16/2017 22:21:25.421357760
1.01351,4.20013,06/16/2017 22:21:26.420681160
1.01222,4.20013,06/16/2017 22:21:27.420003380
1.01081,4.20013,06/16/2017 22:21:28.419315480
1.00937,4.20013,06/16/2017 22:21:29.418638400
1.00813,4.20013,06/16/2017 22:21:30.418005560
1.00679,4.20013,06/16/2017 22:21:31.417351920
1.00547,4.20013,06/16/2017 22:21:32.416679340
1.00412,4.20013,06/16/2017 22:21:33.416011700
1.00279,4.20012,06/16/2017 22:21:34.415335060
1.0013,4.20012,06/16/2017 22:21:35.414690540
1.00011,4.20013,06/16/2017 22:21:36.413981960
0.998888,4.20013,06/16/2017 22:21:37.413296320
0.997483,4.20012,06/16/2017 22:21:38.412636760
0.996239,4.20013,06/16/2017 22:21:39.411962800
0.994973,4.20014,06/16/2017 22:21:40.411298200
0.993611,4.20013,06/16/2017 22:21:41.410616820
0.992412,4.20013,06/16/2017 22:21:42.409941580
0.991029,4.20013,06/16/2017 22:21:43.409259940
0.989757,4.20012,06/16/2017 22:21:44.408675420
0.988449,4.20013,06/16/2017 22:21:45.408012080
0.987203,4.20013,06/16/2017 22:21:46.407338220
0.985914,4.20012,06/16/2017 22:21:47.406700420
0.984735,4.20013,06/16/2017 22:21:48.406071680
0.983521,4.20013,06/16/2017 22:21:49.405438560
0.982128,4.20013,06/16/2017 22:21:50.404753900
0.980927,4.20013,06/16/2017 22:21:51.404086220
0.979705,4.20013,06/16/2017 22:21:52.403404080
0.978453,4.20013,06/16/2017 22:21:53.402761220
0.977218,4.20013,06/16/2017 22:21:54.402070840
0.975966,4.20013,06/16/2017 22:21:55.401400740
0.974775,4.20013,06/16/2017 22:21:56.400723340
0.973376,4.20013,06/16/2017 22:21:57.400031800
0.972358,4.20013,06/16/2017 22:21:58.399409340
0.971058,4.20014,06/16/2017 22:21:59.398717620
0.969878,4.20013,06/16/2017 22:22:00.398055300
0.968584,4.20013,06/16/2017 22:22:01.397393480
0.967369,4.20013,06/16/2017 22:22:02.396741220
0.966085,4.20013,06/16/2017 22:22:03.396085540
0.964958,4.20014,06/16/2017 22:22:04.395426020
0.963776,4.20012,06/16/2017 22:22:05.394743640
0.962659,4.20014,06/16/2017 22:22:06.394062080
0.961352,4.20013,06/16/2017 22:22:07.393386040
0.96019,4.20013,06/16/2017 22:22:08.392719800
0.959107,4.20014,06/16/2017 22:22:09.392021620
0.957799,4.20013,06/16/2017 22:22:10.391335940
0.95665,4.20013,06/16/2017 22:22:11.390703880
0.9554,4.20014,06/16/2017 22:22:12.390101460
0.954231,4.20013,06/16/2017 22:22:13.389461360
0.952993,4.20013,06/16/2017 22:22:14.388810220
0.951807,4.20013,06/16/2017 22:22:15.388159580
0.950629,4.20013,06/16/2017 22:22:16.387510520
0.949496,4.20013,06/16/2017 22:22:17.386870280
0.948425,4.20013,06/16/2017 22:22:18.386215400
0.947105,4.20014,06/16/2017 22:22:19.385551640
0.94596,4.20013,06/16/2017 22:22:20.384905060
0.944878,4.20013,06/16/2017 22:22:21.384239680
0.943715,4.20014,06/16/2017 22:22:22.383588120
0.942435,4.20013,06/16/2017 22:22:23.382926880
0.941269,4.20012,06/16/2017 22:22:24.382273300
0.940168,4.20013,06/16/2017 22:22:25.381690360
0.938911,4.20012,06/16/2017 22:22:26.381023480
0.937836,4.20013,06/16/2017 22:22:27.380385060
0.936649,4.20013,06/16/2017 22:22:28.379714580
0.935528,4.20014,06/16/2017 22:22:29.379023540
0.934381,4.20013,06/16/2017 22:22:30.378356820
0.933265,4.20013,06/16/2017 22:22:31.377680840
0.932107,4.20014,06/16/2017 22:22:32.377030320
0.931039,4.20013,06/16/2017 22:22:33.376350680
0.929822,4.20014,06/16/2017 22:22:34.375670740
0.928693,4.20013,06/16/2017 22:22:35.374980200
0.927555,4.20013,06/16/2017 22:22:36.374391000
0.926378,4.20014,06/16/2017 22:22:37.373738960
0.925278,4.20013,06/16/2017 22:22:38.373076460
0.924217,4.20013,06/16/2017 22:22:39.372417480
0.923031,4.20013,06/16/2017 22:22:40.371716800
0.921902,4.20013,06/16/2017 22:22:41.371055520
0.920748,4.20014,06/16/2017 22:22:42.370411820
0.919617,4.20013,06/16/2017 22:22:43.369728740
0.918583,4.20014,06/16/2017 22:22:44.369143720
0.917517,4.20013,06/16/2017 22:22:45.368483000
0.916365,4.20013,06/16/2017 22:22:46.367819260
0.915169,4.20013,06/16/2017 22:22:47.367175380
0.914037,4.20013,06/16/2017 22:22:48.366491660
0.912918,4.20013,06/16/2017 22:22:49.365811800
0.911847,4.20013,06/16/2017 22:22:50.365143840
0.910687,4.20012,06/16/2017 22:22:51.364486920
0.909713,4.20013,06/16/2017 22:22:52.363841960
0.908593,4.20013,06/16/2017 22:22:53.363176460
0.907447,4.20012,06/16/2017 22:22:54.362512320
0.906397,4.20013,06/16/2017 22:22:55.361894960
0.905287,4.20013,06/16/2017 22:22:56.361296100
0.904235,4.20014,06/16/2017 22:22:57.360693920
0.903148,4.20013,06/16/2017 22:22:58.360012580
0.902034,4.20013,06/16/2017 22:22:59.359341680
0.900905,4.20013,06/16/2017 22:23:00.358692440
0.899885,4.20013,06/16/2017 22:23:01.358072340
0.898718,4.20013,06/16/2017 22:23:02.357419360
0.897681,4.20013,06/16/2017 22:23:03.356751740
0.896579,4.20013,06/16/2017 22:23:04.356080260
0.895451,4.20014,06/16/2017 22:23:05.355423820
0.894344,4.20013,06/16/2017 22:23:06.354737280
0.893273,4.20013,06/16/2017 22:23:07.354100740
0.892306,4.20013,06/16/2017 22:23:08.353436140
0.891236,4.20013,06/16/2017 22:23:09.352778140
0.890164,4.20014,06/16/2017 22:23:10.352123060
0.889094,4.20014,06/16/2017 22:23:11.351491080
0.88801,4.20014,06/16/2017 22:23:12.350863220
0.886895,4.20013,06/16/2017 22:23:13.350165080
0.885829,4.20012,06/16/2017 22:23:14.349485420
0.884786,4.20013,06/16/2017 22:23:15.348800340
0.883716,4.20013,06/16/2017 22:23:16.348121460
0.882721,4.20013,06/16/2017 22:23:17.347457640
0.88154,4.20013,06/16/2017 22:23:18.346795920
0.880602,4.20013,06/16/2017 22:23:19.346107020
0.879593,4.20014,06/16/2017 22:23:20.345454600
0.878446,4.20014,06/16/2017 22:23:21.344786760
0.877455,4.20013,06/16/2017 22:23:22.344120020
0.876344,4.20013,06/16/2017 22:23:23.343440140
0.875277,4.20012,06/16/2017 22:23:24.342820720
0.874256,4.20013,06/16/2017 22:23:25.342218400
0.873194,4.20012,06/16/2017 22:23:26.341567860
0.872205,4.20014,06/16/2017 22:23:27.340914000
0.871147,4.20012,06/16/2017 22:23:28.340252720
0.870051,4.20013,06/16/2017 22:23:29.339592080
0.869026,4.20013,06/16/2017 22:23:30.338922300
0.86806,4.20013,06/16/2017 22:23:31.338250660
0.866988,4.20013,06/16/2017 22:23:32.337590320
0.865957,4.20013,06/16/2017 22:23:33.336903900
0.864883,4.20014,06/16/2017 22:23:34.336254660
0.863862,4.20014,06/16/2017 22:23:35.335558700
0.862913,4.20013,06/16/2017 22:23:36.334900240
0.861813,4.20013,06/16/2017 22:23:37.334216840
0.860751,4.20014,06/16/2017 22:23:38.333542420
0.859707,4.20013,06/16/2017 22:23:39.332904760
0.858779,4.20014,06/16/2017 22:23:40.332226040
0.857788,4.20013,06/16/2017 22:23:41.331536300
0.856676,4.20013,06/16/2017 22:23:42.330863980
0.855672,4.20013,06/16/2017 22:23:43.330201440
0.854643,4.20013,06/16/2017 22:23:44.329515480
0.853648,4.20013,06/16/2017 22:23:45.328833580
0.852623,4.20013,06/16/2017 22:23:46.328162960
0.851622,4.20013,06/16/2017 22:23:47.327475240
0.850582,4.20013,06/16/2017 22:23:48.326865320
0.84955,4.20012,06/16/2017 22:23:49.326236740
0.848559,4.20013,06/16/2017 22:23:50.325588380
0.847522,4.20013,06/16/2017 22:23:51.324945480
0.846493,4.20013,06/16/2017 22:23:52.324264340
0.845453,4.20013,06/16/2017 22:23:53.323645360
0.844473,4.20012,06/16/2017 22:23:54.323011480
0.843413,4.20012,06/16/2017 22:23:55.322359340
0.842432,4.20013,06/16/2017 22:23:56.321712840
0.84146,4.20013,06/16/2017 22:23:57.321035760
0.840423,4.20013,06/16/2017 22:23:58.320384540
0.839509,4.20013,06/16/2017 22:23:59.319759180
0.838459,4.20013,06/16/2017 22:24:00.319090440
0.837538,4.20014,06/16/2017 22:24:01.318399160
0.836538,4.20013,06/16/2017 22:24:02.317760520
0.835453,4.20013,06/16/2017 22:24:03.317096600
0.834464,4.20013,06/16/2017 22:24:04.316436640
0.83352,4.20013,06/16/2017 22:24:05.315795220
0.832551,4.20013,06/16/2017 22:24:06.315133060
0.831567,4.20014,06/16/2017 22:24:07.314458220
0.830506,4.20012,06/16/2017 22:24:08.313871000
0.829554,4.20013,06/16/2017 22:24:09.313179680
0.828641,4.20013,06/16/2017 22:24:10.312522020
0.827647,4.20013,06/16/2017 22:24:11.311860720
0.826717,4.20013,06/16/2017 22:24:12.311202280
0.825682,4.20013,06/16/2017 22:24:13.310568640
0.824702,4.20013,06/16/2017 22:24:14.309904860
0.823706,4.20013,06/16/2017 22:24:15.309251420
0.822826,4.20014,06/16/2017 22:24:16.308606960
0.82176,4.20013,06/16/2017 22:24:17.307938720
0.820807,4.20013,06/16/2017 22:24:18.307271120
0.819849,4.20013,06/16/2017 22:24:19.306589080
0.818967,4.20013,06/16/2017 22:24:20.305912820
0.817959,4.20014,06/16/2017 22:24:21.305249200
0.816968,4.20013,06/16/2017 22:24:22.304607460
0.815931,4.20014,06/16/2017 22:24:23.303988700
0.815066,4.20013,06/16/2017 22:24:24.303329000
0.814046,4.20014,06/16/2017 22:24:25.302648600
0.813215,4.20013,06/16/2017 22:24:26.301988120
0.812193,4.20014,06/16/2017 22:24:27.301318040
0.811101,4.20013,06/16/2017 22:24:28.300654200
0.810203,4.20014,06/16/2017 22:24:29.299989620
0.809253,4.20013,06/16/2017 22:24:30.299319060
0.808279,4.20013,06/16/2017 22:24:31.298641200
0.80731,4.20014,06/16/2017 22:24:32.297997700
0.806395,4.20012,06/16/2017 22:24:33.297331380
0.805419,4.20014,06/16/2017 22:24:34.296665680
0.804495,4.20014,06/16/2017 22:24:35.295995180
0.803642,4.20014,06/16/2017 22:24:36.295382140
0.802654,4.20013,06/16/2017 22:24:37.294753980
0.801672,4.20014,06/16/2017 22:24:38.294152780
0.800642,4.20014,06/16/2017 22:24:39.293502600
0.79973,4.20013,06/16/2017 22:24:40.292856040
0.798725,4.20014,06/16/2017 22:24:41.292180360
0.797816,4.20014,06/16/2017 22:24:42.291575740
0.796902,4.20013,06/16/2017 22:24:43.290904000
0.795999,4.20013,06/16/2017 22:24:44.290245020
0.795051,4.20014,06/16/2017 22:24:45.289567980
0.794158,4.20014,06/16/2017 22:24:46.288932600
0.793174,4.20014,06/16/2017 22:24:47.288250160
0.792228,4.20013,06/16/2017 22:24:48.287559120
0.791238,4.20013,06/16/2017 22:24:49.286884920
0.790431,4.20013,06/16/2017 22:24:50.286227440
0.789394,4.20013,06/16/2017 22:24:51.285607740
0.788455,4.20014,06/16/2017 22:24:52.284954200
0.787552,4.20013,06/16/2017 22:24:53.284313300
0.786647,4.20013,06/16/2017 22:24:54.283680140
0.785786,4.20013,06/16/2017 22:24:55.283029440
0.78481,4.20013,06/16/2017 22:24:56.282376540
0.783914,4.20013,06/16/2017 22:24:57.281723160
0.78299,4.20014,06/16/2017 22:24:58.281052800
0.782037,4.20013,06/16/2017 22:24:59.280373000
0.781116,4.20013,06/16/2017 22:25:00.279721060
0.780078,4.20013,06/16/2017 22:25:01.279091240
0.779362,4.20013,06/16/2017 22:25:02.278442060
0.778439,4.20013,06/16/2017 22:25:03.277794120
0.777433,4.20014,06/16/2017 22:25:04.277149700
0.7764,4.20013,06/16/2017 22:25:05.276507780
0.775616,4.20013,06/16/2017 22:25:06.275954600
0.774663,4.20013,06/16/2017 22:25:07.275306680
0.773751,4.20013,06/16/2017 22:25:08.274714920
0.772897,4.20013,06/16/2017 22:25:09.274043480
0.771965,4.20013,06/16/2017 22:25:10.273376900
0.770944,4.20013,06/16/2017 22:25:11.272698860
0.770144,4.20014,06/16/2017 22:25:12.272052160
0.769266,4.20013,06/16/2017 22:25:13.271412380
0.768327,4.20013,06/16/2017 22:25:14.270751060
