Current, Voltage, Seconds
1.10008,4.16008,06/19/2017 20:47:12.432797940
1.10008,4.16025,06/19/2017 20:47:13.432244580
1.10008,4.16042,06/19/2017 20:47:14.431929300
1.10008,4.16059,06/19/2017 20:47:15.431351460
1.10008,4.16077,06/19/2017 20:47:16.430758620
1.10008,4.16094,06/19/2017 20:47:17.430180600
1.10008,4.1611,06/19/2017 20:47:18.429618840
1.10008,4.16128,06/19/2017 20:47:19.429049020
1.10008,4.16145,06/19/2017 20:47:20.428534060
1.10008,4.16161,06/19/2017 20:47:21.428007860
1.10008,4.16179,06/19/2017 20:47:22.427453940
1.10008,4.16196,06/19/2017 20:47:23.426890200
1.10008,4.16213,06/19/2017 20:47:24.426312120
1.10008,4.1623,06/19/2017 20:47:25.425771520
1.10008,4.16247,06/19/2017 20:47:26.425211240
1.10008,4.16264,06/19/2017 20:47:27.424653040
1.10009,4.16282,06/19/2017 20:47:28.424059880
1.10008,4.16298,06/19/2017 20:47:29.423483860
1.10008,4.16316,06/19/2017 20:47:30.422951560
1.10008,4.16333,06/19/2017 20:47:31.422389660
1.10008,4.1635,06/19/2017 20:47:32.421820720
1.10008,4.16367,06/19/2017 20:47:33.421218300
1.10009,4.16385,06/19/2017 20:47:34.420640860
1.10008,4.16401,06/19/2017 20:47:35.420052540
1.10008,4.16419,06/19/2017 20:47:36.419479500
1.10008,4.16436,06/19/2017 20:47:37.418998060
1.10008,4.16453,06/19/2017 20:47:38.418431240
1.10008,4.1647,06/19/2017 20:47:39.417884200
1.10008,4.16487,06/19/2017 20:47:40.417296340
1.10008,4.16504,06/19/2017 20:47:41.416748320
1.10008,4.16521,06/19/2017 20:47:42.416190660
1.10008,4.16539,06/19/2017 20:47:43.415617980
1.10008,4.16555,06/19/2017 20:47:44.415041840
1.10008,4.16573,06/19/2017 20:47:45.414442620
1.10008,4.1659,06/19/2017 20:47:46.413846160
1.10008,4.16608,06/19/2017 20:47:47.413259440
1.10008,4.16624,06/19/2017 20:47:48.412698080
1.10008,4.16642,06/19/2017 20:47:49.412124020
1.10008,4.1666,06/19/2017 20:47:50.411534600
1.10008,4.16676,06/19/2017 20:47:51.410967800
1.10008,4.16694,06/19/2017 20:47:52.410375780
1.10008,4.1671,06/19/2017 20:47:53.409851340
1.10008,4.16728,06/19/2017 20:47:54.409334360
1.10009,4.16745,06/19/2017 20:47:55.408766080
1.10008,4.16762,06/19/2017 20:47:56.408219300
1.10008,4.1678,06/19/2017 20:47:57.407624320
1.10009,4.16797,06/19/2017 20:47:58.407076320
1.10008,4.16813,06/19/2017 20:47:59.406525400
1.10009,4.16831,06/19/2017 20:48:00.405956920
1.10008,4.16848,06/19/2017 20:48:01.405409160
1.10009,4.16865,06/19/2017 20:48:02.404835380
1.10008,4.16883,06/19/2017 20:48:03.404293240
1.10008,4.16901,06/19/2017 20:48:04.403726500
1.10009,4.16917,06/19/2017 20:48:05.403178220
1.10008,4.16935,06/19/2017 20:48:06.402633080
1.10008,4.16952,06/19/2017 20:48:07.402062500
1.10009,4.16969,06/19/2017 20:48:08.401522780
1.10008,4.16986,06/19/2017 20:48:09.400961320
1.10008,4.17003,06/19/2017 20:48:10.400452520
1.10008,4.1702,06/19/2017 20:48:11.399918760
1.10008,4.17038,06/19/2017 20:48:12.399364600
1.10008,4.17055,06/19/2017 20:48:13.398794180
1.10008,4.17072,06/19/2017 20:48:14.398206560
1.10008,4.1709,06/19/2017 20:48:15.397652200
1.10008,4.17107,06/19/2017 20:48:16.397074800
1.10008,4.17124,06/19/2017 20:48:17.396505560
1.10008,4.17142,06/19/2017 20:48:18.395951560
1.10007,4.17159,06/19/2017 20:48:19.395369760
1.10007,4.17176,06/19/2017 20:48:20.394790980
1.10008,4.17193,06/19/2017 20:48:21.394232880
1.10008,4.17211,06/19/2017 20:48:22.393645020
1.10008,4.17227,06/19/2017 20:48:23.393044920
1.10008,4.17245,06/19/2017 20:48:24.392453940
1.10008,4.17262,06/19/2017 20:48:25.391909040
1.10008,4.1728,06/19/2017 20:48:26.391336120
1.10008,4.17296,06/19/2017 20:48:27.390817840
1.10008,4.17314,06/19/2017 20:48:28.390214260
1.10008,4.17331,06/19/2017 20:48:29.389659100
1.10008,4.17348,06/19/2017 20:48:30.389119100
1.10008,4.17366,06/19/2017 20:48:31.388546960
1.10008,4.17383,06/19/2017 20:48:32.387996620
1.10008,4.174,06/19/2017 20:48:33.387440660
1.10008,4.17418,06/19/2017 20:48:34.386881580
1.10008,4.17435,06/19/2017 20:48:35.386357100
1.10008,4.17452,06/19/2017 20:48:36.385800540
1.10008,4.1747,06/19/2017 20:48:37.385291240
1.10008,4.17487,06/19/2017 20:48:38.384734940
1.10008,4.17504,06/19/2017 20:48:39.384179680
1.10009,4.17522,06/19/2017 20:48:40.383740960
1.10008,4.17539,06/19/2017 20:48:41.383167120
1.10008,4.17557,06/19/2017 20:48:42.382600820
1.10008,4.17573,06/19/2017 20:48:43.382003040
1.10008,4.17591,06/19/2017 20:48:44.381482360
1.10008,4.17608,06/19/2017 20:48:45.380932800
1.10008,4.17626,06/19/2017 20:48:46.380343400
1.10008,4.17643,06/19/2017 20:48:47.379788500
1.10008,4.1766,06/19/2017 20:48:48.379193620
1.10008,4.17678,06/19/2017 20:48:49.378636940
1.10008,4.17695,06/19/2017 20:48:50.378052260
1.10008,4.17712,06/19/2017 20:48:51.377470620
1.10008,4.17729,06/19/2017 20:48:52.376894500
1.10008,4.17746,06/19/2017 20:48:53.376323740
1.10008,4.17764,06/19/2017 20:48:54.375760360
1.10008,4.17781,06/19/2017 20:48:55.375189800
1.10008,4.17799,06/19/2017 20:48:56.374618840
1.10008,4.17816,06/19/2017 20:48:57.374057660
1.10008,4.17834,06/19/2017 20:48:58.373459160
1.10008,4.17851,06/19/2017 20:48:59.372902960
1.10008,4.17868,06/19/2017 20:49:00.372338000
1.10008,4.17886,06/19/2017 20:49:01.371824320
1.10008,4.17904,06/19/2017 20:49:02.371237400
1.10008,4.1792,06/19/2017 20:49:03.370683920
1.10009,4.17937,06/19/2017 20:49:04.370143640
1.10007,4.17954,06/19/2017 20:49:05.369590980
1.10008,4.17972,06/19/2017 20:49:06.369050240
1.10008,4.1799,06/19/2017 20:49:07.368471340
1.10008,4.18007,06/19/2017 20:49:08.367899040
1.10008,4.18023,06/19/2017 20:49:09.367361820
1.10007,4.18042,06/19/2017 20:49:10.366770580
1.10008,4.18059,06/19/2017 20:49:11.366236600
1.10008,4.18076,06/19/2017 20:49:12.365645900
1.10008,4.18094,06/19/2017 20:49:13.365078500
1.10007,4.18128,06/19/2017 20:49:15.362255460
1.10007,4.18145,06/19/2017 20:49:16.361687440
1.10008,4.18163,06/19/2017 20:49:17.361120400
1.10008,4.1818,06/19/2017 20:49:18.360547880
1.10008,4.18198,06/19/2017 20:49:19.359970520
1.10008,4.18215,06/19/2017 20:49:20.359405260
1.10008,4.18232,06/19/2017 20:49:21.358836580
1.10008,4.1825,06/19/2017 20:49:22.358226900
1.10007,4.18266,06/19/2017 20:49:23.357736380
1.10007,4.18285,06/19/2017 20:49:24.357144660
1.10008,4.18302,06/19/2017 20:49:25.356596680
1.10007,4.18319,06/19/2017 20:49:26.356037420
1.10008,4.18337,06/19/2017 20:49:27.355449480
1.10008,4.18354,06/19/2017 20:49:28.354876660
1.10008,4.18371,06/19/2017 20:49:29.354295360
1.10008,4.18388,06/19/2017 20:49:30.353746680
1.10008,4.18406,06/19/2017 20:49:31.353240660
1.10008,4.18424,06/19/2017 20:49:32.352660880
1.10008,4.18441,06/19/2017 20:49:33.352103020
1.10008,4.18458,06/19/2017 20:49:34.351486100
1.10008,4.18476,06/19/2017 20:49:35.350921060
1.10008,4.18493,06/19/2017 20:49:36.350345380
1.10008,4.1851,06/19/2017 20:49:37.349763760
1.10008,4.18528,06/19/2017 20:49:38.349188800
1.10008,4.18546,06/19/2017 20:49:39.348609220
1.10008,4.18563,06/19/2017 20:49:40.348034260
1.10008,4.18581,06/19/2017 20:49:41.347436580
1.10009,4.18598,06/19/2017 20:49:42.346873600
1.10008,4.18614,06/19/2017 20:49:43.346309580
1.10008,4.18633,06/19/2017 20:49:44.345732680
1.10008,4.1865,06/19/2017 20:49:45.345166560
1.10008,4.18668,06/19/2017 20:49:46.344551560
1.10008,4.18685,06/19/2017 20:49:47.344001120
1.10008,4.18703,06/19/2017 20:49:48.343475860
1.10009,4.18721,06/19/2017 20:49:49.342899280
1.10008,4.18737,06/19/2017 20:49:50.342335320
1.10009,4.18755,06/19/2017 20:49:51.341741760
1.10008,4.18773,06/19/2017 20:49:52.341164000
1.10008,4.1879,06/19/2017 20:49:53.340637000
1.10008,4.18808,06/19/2017 20:49:54.340086700
1.10008,4.18825,06/19/2017 20:49:55.339530020
1.10008,4.18843,06/19/2017 20:49:56.338934740
1.10008,4.18859,06/19/2017 20:49:57.338378700
1.10008,4.18878,06/19/2017 20:49:58.337837940
1.10008,4.18896,06/19/2017 20:49:59.337266300
1.10008,4.18913,06/19/2017 20:50:00.336717960
1.10008,4.1893,06/19/2017 20:50:01.336125560
1.10008,4.18947,06/19/2017 20:50:02.335534340
1.10008,4.18966,06/19/2017 20:50:03.334968560
1.10008,4.18983,06/19/2017 20:50:04.334418720
1.10008,4.19001,06/19/2017 20:50:05.333855520
1.10008,4.19019,06/19/2017 20:50:06.333256340
1.10008,4.19035,06/19/2017 20:50:07.332674460
1.10008,4.19054,06/19/2017 20:50:08.332090640
1.10008,4.19071,06/19/2017 20:50:09.331520220
1.10008,4.19088,06/19/2017 20:50:10.330950880
1.10008,4.19106,06/19/2017 20:50:11.330391620
1.10008,4.19124,06/19/2017 20:50:12.329809600
1.10008,4.19141,06/19/2017 20:50:13.329236540
1.10008,4.19158,06/19/2017 20:50:14.328675120
1.10008,4.19176,06/19/2017 20:50:15.328152080
1.10008,4.19194,06/19/2017 20:50:16.327554940
1.10008,4.19211,06/19/2017 20:50:17.326989340
1.10008,4.19229,06/19/2017 20:50:18.326410840
1.10008,4.19246,06/19/2017 20:50:19.325833880
1.10008,4.19264,06/19/2017 20:50:20.325299780
1.10008,4.19282,06/19/2017 20:50:21.324794780
1.10008,4.19299,06/19/2017 20:50:22.324230440
1.10008,4.19317,06/19/2017 20:50:23.323640320
1.10008,4.19334,06/19/2017 20:50:24.323055440
1.10008,4.19351,06/19/2017 20:50:25.322530700
1.10008,4.1937,06/19/2017 20:50:26.321971360
1.10008,4.19386,06/19/2017 20:50:27.321456760
1.10008,4.19404,06/19/2017 20:50:28.320881780
1.10008,4.19422,06/19/2017 20:50:29.320305420
1.10008,4.1944,06/19/2017 20:50:30.319749680
1.10009,4.19458,06/19/2017 20:50:31.319180220
1.10008,4.19476,06/19/2017 20:50:32.318622960
1.10007,4.19493,06/19/2017 20:50:33.318043240
1.10007,4.19511,06/19/2017 20:50:34.317461120
1.10008,4.19528,06/19/2017 20:50:35.316908300
1.10007,4.19547,06/19/2017 20:50:36.316329180
1.10008,4.19564,06/19/2017 20:50:37.315800260
1.10008,4.19582,06/19/2017 20:50:38.315233760
1.10007,4.19599,06/19/2017 20:50:39.314672040
1.10008,4.19616,06/19/2017 20:50:40.314118080
1.10007,4.19635,06/19/2017 20:50:41.313540880
1.10008,4.19652,06/19/2017 20:50:42.312993420
1.10008,4.1967,06/19/2017 20:50:43.312434760
1.10008,4.19688,06/19/2017 20:50:44.311854820
1.10008,4.19705,06/19/2017 20:50:45.311292740
1.10008,4.19723,06/19/2017 20:50:46.310702100
1.10008,4.19741,06/19/2017 20:50:47.310163400
1.10008,4.19759,06/19/2017 20:50:48.309583180
1.10008,4.19776,06/19/2017 20:50:49.309024860
1.10008,4.19794,06/19/2017 20:50:50.308470660
1.10008,4.19811,06/19/2017 20:50:51.307907680
1.10008,4.19829,06/19/2017 20:50:52.307365460
1.10007,4.19846,06/19/2017 20:50:53.306807180
1.10008,4.19865,06/19/2017 20:50:54.306307300
1.10008,4.19882,06/19/2017 20:50:55.305818000
1.10008,4.19901,06/19/2017 20:50:56.305292060
1.10008,4.19918,06/19/2017 20:50:57.304747720
1.10008,4.19936,06/19/2017 20:50:58.304170140
1.10008,4.19954,06/19/2017 20:50:59.303604560
1.09995,4.19969,06/19/2017 20:51:00.303061760
1.09975,4.19987,06/19/2017 20:51:01.302441300
1.09956,4.20003,06/19/2017 20:51:02.301859140
1.09842,4.20013,06/19/2017 20:51:03.301252760
1.09588,4.20013,06/19/2017 20:51:04.300654460
1.09336,4.20013,06/19/2017 20:51:05.300036660
1.09098,4.20013,06/19/2017 20:51:06.299437020
1.08847,4.20012,06/19/2017 20:51:07.298845740
1.08621,4.20013,06/19/2017 20:51:08.298238220
1.08389,4.20012,06/19/2017 20:51:09.297661100
1.08166,4.20013,06/19/2017 20:51:10.297071240
1.07941,4.20013,06/19/2017 20:51:11.296529280
1.07708,4.20013,06/19/2017 20:51:12.295952000
1.07501,4.20013,06/19/2017 20:51:13.295373080
1.07298,4.20012,06/19/2017 20:51:14.294777340
1.07086,4.20013,06/19/2017 20:51:15.294192180
1.06882,4.20012,06/19/2017 20:51:16.293623340
1.06668,4.20013,06/19/2017 20:51:17.293034600
1.06464,4.20012,06/19/2017 20:51:18.292425780
1.0627,4.20013,06/19/2017 20:51:19.291835040
1.06071,4.20013,06/19/2017 20:51:20.291258640
1.05885,4.20014,06/19/2017 20:51:21.290680120
1.05684,4.20012,06/19/2017 20:51:22.290112140
1.05497,4.20013,06/19/2017 20:51:23.289529920
1.05298,4.20012,06/19/2017 20:51:24.288935340
1.05109,4.20012,06/19/2017 20:51:25.288342100
1.04918,4.20013,06/19/2017 20:51:26.287750060
1.04733,4.20013,06/19/2017 20:51:27.287216440
1.04557,4.20013,06/19/2017 20:51:28.286616660
1.04373,4.20013,06/19/2017 20:51:29.286037540
1.04189,4.20012,06/19/2017 20:51:30.285475140
1.03999,4.20012,06/19/2017 20:51:31.284893900
1.0383,4.20012,06/19/2017 20:51:32.284311880
1.03653,4.20013,06/19/2017 20:51:33.283739400
1.03477,4.20013,06/19/2017 20:51:34.283141800
1.03308,4.20013,06/19/2017 20:51:35.282548640
1.03139,4.20012,06/19/2017 20:51:36.281958620
1.02953,4.20013,06/19/2017 20:51:37.281386140
1.0279,4.20012,06/19/2017 20:51:38.280777460
1.02625,4.20013,06/19/2017 20:51:39.280169760
1.02436,4.20012,06/19/2017 20:51:40.279578060
1.0228,4.20012,06/19/2017 20:51:41.278998980
1.02115,4.20013,06/19/2017 20:51:42.278397160
1.01952,4.20013,06/19/2017 20:51:43.277889880
1.0179,4.20013,06/19/2017 20:51:44.277289320
1.01624,4.20013,06/19/2017 20:51:45.276689820
1.01461,4.20013,06/19/2017 20:51:46.276095940
1.01293,4.20013,06/19/2017 20:51:47.275500760
1.01129,4.20013,06/19/2017 20:51:48.274917280
1.00971,4.20013,06/19/2017 20:51:49.274363440
1.00814,4.20012,06/19/2017 20:51:50.273760620
1.0065,4.20013,06/19/2017 20:51:51.273152320
1.00491,4.20013,06/19/2017 20:51:52.272563560
1.00348,4.20013,06/19/2017 20:51:53.271993960
1.00182,4.20013,06/19/2017 20:51:54.271394140
1.00029,4.20012,06/19/2017 20:51:55.270778800
0.998667,4.20013,06/19/2017 20:51:56.270189960
0.997211,4.20013,06/19/2017 20:51:57.269603040
0.995607,4.20013,06/19/2017 20:51:58.269052920
0.994119,4.20013,06/19/2017 20:51:59.268534000
0.992671,4.20013,06/19/2017 20:52:00.267930140
0.991051,4.20013,06/19/2017 20:52:01.267340960
0.989535,4.20013,06/19/2017 20:52:02.266732620
0.987907,4.20012,06/19/2017 20:52:03.266174840
0.986505,4.20013,06/19/2017 20:52:04.265576800
0.985123,4.20013,06/19/2017 20:52:05.265009200
0.983599,4.20013,06/19/2017 20:52:06.264431920
0.982117,4.20014,06/19/2017 20:52:07.263856000
0.980722,4.20014,06/19/2017 20:52:08.263243340
0.979163,4.20013,06/19/2017 20:52:09.262659940
0.977742,4.20013,06/19/2017 20:52:10.262089880
0.976268,4.20013,06/19/2017 20:52:11.261478120
0.974772,4.20013,06/19/2017 20:52:12.260884180
0.973378,4.20013,06/19/2017 20:52:13.260278960
0.971912,4.20013,06/19/2017 20:52:14.259671800
0.970425,4.20013,06/19/2017 20:52:15.259113380
0.969022,4.20013,06/19/2017 20:52:16.258534140
0.967619,4.20013,06/19/2017 20:52:17.257953020
0.966223,4.20013,06/19/2017 20:52:18.257366000
0.964781,4.20013,06/19/2017 20:52:19.256759480
0.963372,4.20013,06/19/2017 20:52:20.256160480
0.961934,4.20013,06/19/2017 20:52:21.255613980
0.960447,4.20013,06/19/2017 20:52:22.255025380
0.959068,4.20013,06/19/2017 20:52:23.254389180
0.957573,4.20012,06/19/2017 20:52:24.253771740
0.956229,4.20013,06/19/2017 20:52:25.253206460
0.954891,4.20013,06/19/2017 20:52:26.252602820
0.953493,4.20012,06/19/2017 20:52:27.252010400
0.952105,4.20013,06/19/2017 20:52:28.251432420
0.950639,4.20013,06/19/2017 20:52:29.250829840
0.949359,4.20013,06/19/2017 20:52:30.250243640
0.947959,4.20013,06/19/2017 20:52:31.249711260
0.946602,4.20013,06/19/2017 20:52:32.249100880
0.945345,4.20013,06/19/2017 20:52:33.248509480
0.943936,4.20013,06/19/2017 20:52:34.247933360
0.942601,4.20014,06/19/2017 20:52:35.247352040
0.941317,4.20013,06/19/2017 20:52:36.246763680
0.940012,4.20013,06/19/2017 20:52:37.246206220
0.938536,4.20013,06/19/2017 20:52:38.245590920
0.937253,4.20014,06/19/2017 20:52:39.245000020
0.935985,4.20013,06/19/2017 20:52:40.244399700
0.934699,4.20013,06/19/2017 20:52:41.243917980
0.933201,4.20012,06/19/2017 20:52:42.243315340
0.932003,4.20013,06/19/2017 20:52:43.242738700
0.930711,4.20013,06/19/2017 20:52:44.242140960
0.929322,4.20013,06/19/2017 20:52:45.241560480
0.928059,4.20013,06/19/2017 20:52:46.240970060
0.92681,4.20014,06/19/2017 20:52:47.240392100
0.925322,4.20013,06/19/2017 20:52:48.239782080
0.924096,4.20013,06/19/2017 20:52:49.239192400
0.922846,4.20012,06/19/2017 20:52:50.238576940
0.921455,4.20013,06/19/2017 20:52:51.237986660
0.920213,4.20013,06/19/2017 20:52:52.237375120
0.918967,4.20013,06/19/2017 20:52:53.236794940
0.917574,4.20013,06/19/2017 20:52:54.236192260
0.916259,4.20012,06/19/2017 20:52:55.235594460
0.915065,4.20013,06/19/2017 20:52:56.235004440
0.913717,4.20013,06/19/2017 20:52:57.234412980
0.912419,4.20013,06/19/2017 20:52:58.233793880
0.911331,4.20013,06/19/2017 20:52:59.233199620
0.909978,4.20013,06/19/2017 20:53:00.232606040
0.90869,4.20014,06/19/2017 20:53:01.232018860
0.907464,4.20013,06/19/2017 20:53:02.231408300
0.906096,4.20013,06/19/2017 20:53:03.230943280
0.904834,4.20013,06/19/2017 20:53:04.230357440
0.90367,4.20013,06/19/2017 20:53:05.229789800
0.902404,4.20013,06/19/2017 20:53:06.229201420
0.901002,4.20013,06/19/2017 20:53:07.228617140
0.899842,4.20012,06/19/2017 20:53:08.228030300
0.89867,4.20013,06/19/2017 20:53:09.227427900
0.897245,4.20013,06/19/2017 20:53:10.226829980
0.896144,4.20013,06/19/2017 20:53:11.226251320
0.894938,4.20013,06/19/2017 20:53:12.225666820
0.893581,4.20012,06/19/2017 20:53:13.225081400
0.892341,4.20012,06/19/2017 20:53:14.224500860
0.89125,4.20014,06/19/2017 20:53:15.223894040
0.889947,4.20013,06/19/2017 20:53:16.223281100
0.888806,4.20013,06/19/2017 20:53:17.222845560
0.887531,4.20013,06/19/2017 20:53:18.222219040
0.886219,4.20013,06/19/2017 20:53:19.221652840
0.885002,4.20012,06/19/2017 20:53:20.221057740
0.883855,4.20013,06/19/2017 20:53:21.220472240
0.882622,4.20013,06/19/2017 20:53:22.219855800
0.881331,4.20013,06/19/2017 20:53:23.219260540
0.88017,4.20012,06/19/2017 20:53:24.218656320
0.878948,4.20012,06/19/2017 20:53:25.218057900
0.877755,4.20013,06/19/2017 20:53:26.217424960
0.876601,4.20013,06/19/2017 20:53:27.216808440
0.875449,4.20013,06/19/2017 20:53:28.216193040
0.874178,4.20013,06/19/2017 20:53:29.215597220
0.872894,4.20013,06/19/2017 20:53:30.215023620
0.871814,4.20013,06/19/2017 20:53:31.214406580
0.870666,4.20013,06/19/2017 20:53:32.213787780
0.869432,4.20013,06/19/2017 20:53:33.213181860
0.868308,4.20013,06/19/2017 20:53:34.212590620
0.867166,4.20013,06/19/2017 20:53:35.212042200
0.866,4.20013,06/19/2017 20:53:36.211441040
0.864665,4.20012,06/19/2017 20:53:37.210894100
0.86351,4.20013,06/19/2017 20:53:38.210289520
0.862335,4.20014,06/19/2017 20:53:39.209728100
0.861155,4.20012,06/19/2017 20:53:40.209151260
0.859903,4.20012,06/19/2017 20:53:41.208539200
0.858908,4.20013,06/19/2017 20:53:42.207945840
0.85771,4.20013,06/19/2017 20:53:43.207326300
0.856589,4.20013,06/19/2017 20:53:44.206706900
0.855301,4.20013,06/19/2017 20:53:45.206138240
0.854167,4.20013,06/19/2017 20:53:46.205543680
0.853039,4.20013,06/19/2017 20:53:47.204937400
0.851827,4.20013,06/19/2017 20:53:48.204329240
0.850707,4.20012,06/19/2017 20:53:49.203703260
0.84964,4.20013,06/19/2017 20:53:50.203112160
0.84842,4.20012,06/19/2017 20:53:51.202581140
0.847277,4.20013,06/19/2017 20:53:52.201984100
0.846184,4.20012,06/19/2017 20:53:53.201443520
0.845012,4.20013,06/19/2017 20:53:54.200872900
0.84385,4.20013,06/19/2017 20:53:55.200298100
0.842728,4.20012,06/19/2017 20:53:56.199748960
0.841539,4.20012,06/19/2017 20:53:57.199181480
0.840398,4.20013,06/19/2017 20:53:58.198558840
0.839338,4.20012,06/19/2017 20:53:59.197946960
0.838172,4.20013,06/19/2017 20:54:00.197350700
0.837051,4.20014,06/19/2017 20:54:01.196759780
0.835867,4.20012,06/19/2017 20:54:02.196152900
0.834738,4.20013,06/19/2017 20:54:03.195589680
0.833415,4.20012,06/19/2017 20:54:04.194997700
0.832422,4.20012,06/19/2017 20:54:05.194393880
0.831357,4.20013,06/19/2017 20:54:06.193792340
0.830182,4.20013,06/19/2017 20:54:07.193205360
0.82904,4.20013,06/19/2017 20:54:08.192576960
0.82797,4.20012,06/19/2017 20:54:09.191956540
0.826896,4.20012,06/19/2017 20:54:10.191337660
0.825743,4.20013,06/19/2017 20:54:11.190758600
0.824648,4.20013,06/19/2017 20:54:12.190101480
0.823636,4.20014,06/19/2017 20:54:13.189484720
0.822414,4.20013,06/19/2017 20:54:14.188854880
0.821148,4.20012,06/19/2017 20:54:15.188282740
0.820166,4.20014,06/19/2017 20:54:16.187662780
0.819059,4.20013,06/19/2017 20:54:17.187062400
0.817939,4.20013,06/19/2017 20:54:18.186477240
0.816792,4.20013,06/19/2017 20:54:19.185886580
0.815771,4.20013,06/19/2017 20:54:20.185295400
0.814637,4.20012,06/19/2017 20:54:21.184685440
0.813599,4.20013,06/19/2017 20:54:22.184077540
0.812371,4.20013,06/19/2017 20:54:23.183545580
0.811433,4.20013,06/19/2017 20:54:24.182954840
0.810235,4.20012,06/19/2017 20:54:25.182355880
0.809152,4.20013,06/19/2017 20:54:26.181779520
0.808119,4.20013,06/19/2017 20:54:27.181187140
0.806961,4.20013,06/19/2017 20:54:28.180605940
0.805712,4.20012,06/19/2017 20:54:29.179996060
0.8047,4.20013,06/19/2017 20:54:30.179426580
0.803686,4.20013,06/19/2017 20:54:31.178840780
0.8026,4.20012,06/19/2017 20:54:32.178231720
0.801458,4.20012,06/19/2017 20:54:33.177644000
0.800487,4.20013,06/19/2017 20:54:34.177024020
0.799383,4.20013,06/19/2017 20:54:35.176417760
0.79823,4.20012,06/19/2017 20:54:36.175799060
0.797226,4.20012,06/19/2017 20:54:37.175172420
0.796165,4.20013,06/19/2017 20:54:38.174602720
0.795111,4.20013,06/19/2017 20:54:39.174015380
0.794084,4.20013,06/19/2017 20:54:40.173407600
0.792888,4.20013,06/19/2017 20:54:41.172811940
0.791923,4.20013,06/19/2017 20:54:42.172195840
0.790761,4.20012,06/19/2017 20:54:43.171611180
0.789631,4.20012,06/19/2017 20:54:44.171027420
0.788726,4.20013,06/19/2017 20:54:45.170410380
0.787661,4.20013,06/19/2017 20:54:46.169794640
0.786603,4.20013,06/19/2017 20:54:47.169197560
0.785521,4.20013,06/19/2017 20:54:48.168578720
0.784532,4.20013,06/19/2017 20:54:49.168020900
0.783379,4.20012,06/19/2017 20:54:50.167435820
0.782375,4.20012,06/19/2017 20:54:51.166841080
0.781223,4.20013,06/19/2017 20:54:52.166230220
0.78023,4.20012,06/19/2017 20:54:53.165643820
0.779207,4.20013,06/19/2017 20:54:54.165085980
0.778101,4.20013,06/19/2017 20:54:55.164557920
0.777065,4.20013,06/19/2017 20:54:56.163962840
0.776025,4.20012,06/19/2017 20:54:57.163357140
0.775003,4.20013,06/19/2017 20:54:58.162780180
0.774071,4.20013,06/19/2017 20:54:59.162201400
0.772943,4.20013,06/19/2017 20:55:00.161632860
0.771849,4.20013,06/19/2017 20:55:01.161034760
0.770918,4.20012,06/19/2017 20:55:02.160418540
0.769813,4.20012,06/19/2017 20:55:03.159828140
0.768814,4.20013,06/19/2017 20:55:04.159190700
0.767878,4.20013,06/19/2017 20:55:05.158578680
0.766832,4.20013,06/19/2017 20:55:06.158063720
0.765914,4.20013,06/19/2017 20:55:07.157435160
0.764777,4.20013,06/19/2017 20:55:08.156841600
0.763927,4.20014,06/19/2017 20:55:09.156223020
0.762827,4.20013,06/19/2017 20:55:10.155621140
0.761879,4.20013,06/19/2017 20:55:11.155073420
0.760784,4.20013,06/19/2017 20:55:12.154467840
0.759722,4.20013,06/19/2017 20:55:13.153860240
0.758752,4.20013,06/19/2017 20:55:14.153245660
0.757645,4.20013,06/19/2017 20:55:15.152645480
0.756697,4.20013,06/19/2017 20:55:16.152019620
0.755694,4.20013,06/19/2017 20:55:17.151404800
0.754759,4.20014,06/19/2017 20:55:18.150766380
0.753587,4.20013,06/19/2017 20:55:19.150154200
0.752586,4.20013,06/19/2017 20:55:20.149584780
0.751583,4.20012,06/19/2017 20:55:21.148963260
0.750484,4.20012,06/19/2017 20:55:22.148353680
0.74966,4.20013,06/19/2017 20:55:23.147745000
0.748654,4.20012,06/19/2017 20:55:24.147141560
0.747579,4.20012,06/19/2017 20:55:25.146527940
0.746646,4.20013,06/19/2017 20:55:26.146001020
0.745727,4.20013,06/19/2017 20:55:27.145394560
0.744774,4.20013,06/19/2017 20:55:28.144774480
0.743644,4.20013,06/19/2017 20:55:29.144179540
0.742691,4.20013,06/19/2017 20:55:30.143572020
0.741672,4.20012,06/19/2017 20:55:31.142911540
0.740718,4.20013,06/19/2017 20:55:32.142385900
0.739753,4.20013,06/19/2017 20:55:33.141712540
0.738683,4.20013,06/19/2017 20:55:34.141067560
0.737746,4.20013,06/19/2017 20:55:35.140410580
0.736687,4.20013,06/19/2017 20:55:36.139761140
0.735937,4.20013,06/19/2017 20:55:37.139110780
0.734863,4.20013,06/19/2017 20:55:38.138465920
0.733915,4.20013,06/19/2017 20:55:39.137836380
0.732858,4.20013,06/19/2017 20:55:40.137228100
0.731844,4.20013,06/19/2017 20:55:41.136643160
0.730884,4.20012,06/19/2017 20:55:42.136009280
0.730014,4.20013,06/19/2017 20:55:43.135395680
0.72901,4.20013,06/19/2017 20:55:44.134800240
0.728062,4.20013,06/19/2017 20:55:45.134216440
0.727053,4.20013,06/19/2017 20:55:46.133623440
0.726154,4.20013,06/19/2017 20:55:47.133098940
0.725208,4.20013,06/19/2017 20:55:48.132419580
0.724274,4.20014,06/19/2017 20:55:49.131775880
0.723244,4.20014,06/19/2017 20:55:50.131202720
