nIteration:	Current:	Voltage:	Time:
826	-1.1728087664	3.5305869579	06/15/2017 01:31:54.809326320
827	-6.6846528053	3.1307594776	06/15/2017 01:31:55.809616140
828	-6.2509112358	3.1417503357	06/15/2017 01:31:56.809871300
829	-6.5432949066	3.1158161163	06/15/2017 01:31:57.810143960
830	-0.90486931801	3.5401873589	06/15/2017 01:31:58.810425400
831	-5.1100168228	3.2436413765	06/15/2017 01:31:59.810736880
832	-5.0160522461	3.2361629009	06/15/2017 01:32:00.811025460
833	-6.486594677	3.1216537952	06/15/2017 01:32:01.811317380
834	-4.4360413551	3.2689635754	06/15/2017 01:32:02.811603520
835	-5.2760534286	3.2107570171	06/15/2017 01:32:03.811894700
836	-3.8183338642	3.3176033497	06/15/2017 01:32:04.812166920
837	-3.4948909283	3.3475894928	06/15/2017 01:32:05.812441000
838	-4.998003006	3.2353847027	06/15/2017 01:32:06.812730140
839	-1.2723219395	3.51247859	06/15/2017 01:32:07.812992440
840	-6.1754579544	3.1556606293	06/15/2017 01:32:08.813276660
841	-2.6433663368	3.4052698612	06/15/2017 01:32:09.813551760
842	-0.45551636815	3.5839722157	06/15/2017 01:32:10.813790400
843	-2.0995213985	3.4717154503	06/15/2017 01:32:11.814078080
844	-6.3092660904	3.1495482922	06/15/2017 01:32:12.814372480
845	-3.1789221764	3.3688268661	06/15/2017 01:32:13.814704020
846	-5.9539699554	3.1671690941	06/15/2017 01:32:14.814956500
847	-3.5011529922	3.3412280083	06/15/2017 01:32:15.815266500
848	-3.6841599941	3.3350362778	06/15/2017 01:32:16.815568300
849	-3.1951014996	3.3719809055	06/15/2017 01:32:17.815869920
850	-0.36338883638	3.5891537666	06/15/2017 01:32:18.816142980
851	-6.2065005302	3.1596734524	06/15/2017 01:32:19.816424120
852	-5.9683055878	3.1548886299	06/15/2017 01:32:20.816723380
853	-2.4085259438	3.4214327335	06/15/2017 01:32:21.817009660
854	-6.6168174744	3.1143839359	06/15/2017 01:32:22.817278040
855	-2.4506967068	3.4138586521	06/15/2017 01:32:23.817579440
856	-3.9107854366	3.3177962303	06/15/2017 01:32:24.817864160
857	-4.7911510468	3.2464299202	06/15/2017 01:32:25.818119940
858	-1.9424911737	3.4582252502	06/15/2017 01:32:26.818384000
859	-3.6301949024	3.3418030739	06/15/2017 01:32:27.818660200
860	-5.8564605713	3.1674673557	06/15/2017 01:32:28.818931200
861	-3.3020527363	3.3506140709	06/15/2017 01:32:29.819219620
862	-5.7438845634	3.1730763912	06/15/2017 01:32:30.819573800
863	-3.5318548679	3.3306658268	06/15/2017 01:32:31.819879140
864	-3.8838131428	3.3111162186	06/15/2017 01:32:32.820147840
865	-5.7194304466	3.1703398228	06/15/2017 01:32:33.820447860
866	-2.0504620075	3.440580368	06/15/2017 01:32:34.820704020
867	-2.1175990105	3.4498126507	06/15/2017 01:32:35.820966740
868	-6.6758937836	3.1061553955	06/15/2017 01:32:36.821223060
869	-0.39344033599	3.5642535686	06/15/2017 01:32:37.821491000
870	-4.6976556778	3.2617690563	06/15/2017 01:32:38.821780980
871	-1.1378791332	3.517490387	06/15/2017 01:32:39.822054840
872	-6.2694015503	3.1421203613	06/15/2017 01:32:40.822309520
873	-5.3769593239	3.1892499924	06/15/2017 01:32:41.822592060
874	-6.6754193306	3.0889174938	06/15/2017 01:32:42.822900880
875	-2.4326565266	3.4032952785	06/15/2017 01:32:43.823148920
876	-3.873342514	3.3096034527	06/15/2017 01:32:44.823440920
877	-4.1570878029	3.2840845585	06/15/2017 01:32:45.823699000
878	-3.9590599537	3.297504425	06/15/2017 01:32:46.824000600
879	-2.5385961533	3.4057297707	06/15/2017 01:32:47.824271920
880	-1.0705417395	3.5235476494	06/15/2017 01:32:48.824526580
881	-3.2007956505	3.3708651066	06/15/2017 01:32:49.824801100
882	-0.62845349312	3.5597851276	06/15/2017 01:32:50.825062480
883	-2.8749833107	3.4012606144	06/15/2017 01:32:51.825322160
884	-6.5522403717	3.1159784794	06/15/2017 01:32:52.825588740
885	-5.9782757759	3.1415331364	06/15/2017 01:32:53.825852440
886	-4.2268095016	3.2712395191	06/15/2017 01:32:54.826164160
887	-2.4717490673	3.4089932442	06/15/2017 01:32:55.826415880
888	-0.53176832199	3.5637466908	06/15/2017 01:32:56.826721540
889	-5.8636684418	3.170501709	06/15/2017 01:32:57.827019460
890	-2.7641854286	3.3855690956	06/15/2017 01:32:58.827303520
891	-2.1987802982	3.438129425	06/15/2017 01:32:59.827591860
892	-0.96203118563	3.5356144905	06/15/2017 01:33:00.827895720
893	-5.3203821182	3.2129116058	06/15/2017 01:33:01.828188380
894	-0.3945992291	3.5694584846	06/15/2017 01:33:02.828466800
895	-6.1783366203	3.1496014595	06/15/2017 01:33:03.828763840
896	-2.595443964	3.3993623257	06/15/2017 01:33:04.829032440
897	-0.74097651243	3.5506587029	06/15/2017 01:33:05.829324620
898	-6.1960234642	3.1471357346	06/15/2017 01:33:06.829608080
899	-0.87465852499	3.5293216705	06/15/2017 01:33:07.829904560
900	-3.4617769718	3.352202177	06/15/2017 01:33:08.830213220
901	-5.5869617462	3.1833000183	06/15/2017 01:33:09.830480340
902	-0.46534004807	3.5606026649	06/15/2017 01:33:10.830759200
903	-2.5647044182	3.4209022522	06/15/2017 01:33:11.831084980
904	-4.3944926262	3.2777571678	06/15/2017 01:33:12.831381000
905	-4.5357346535	3.2589206696	06/15/2017 01:33:13.831646140
906	-1.9458767176	3.4519298077	06/15/2017 01:33:14.831929800
907	-2.8233370781	3.3950984478	06/15/2017 01:33:15.832189140
908	-5.4278988838	3.1959056854	06/15/2017 01:33:16.832476860
909	-3.1706137657	3.3552694321	06/15/2017 01:33:17.832735360
910	-3.2085664272	3.3588299751	06/15/2017 01:33:18.832996460
911	-3.2409894466	3.3565957546	06/15/2017 01:33:19.833254740
912	-1.5611463785	3.4837098122	06/15/2017 01:33:20.833538780
913	-4.6895914078	3.2543952465	06/15/2017 01:33:21.833784100
914	-0.9264151454	3.5276310444	06/15/2017 01:33:22.834060460
915	-5.0151634216	3.2322235107	06/15/2017 01:33:23.834363200
916	-1.7584186792	3.4639604092	06/15/2017 01:33:24.834595500
917	-3.7400341034	3.3251399994	06/15/2017 01:33:25.834848700
918	-3.9568510056	3.3019974232	06/15/2017 01:33:26.835122340
919	-1.7683836222	3.4653058052	06/15/2017 01:33:27.835388620
920	-4.2741928101	3.2840900421	06/15/2017 01:33:28.835671460
921	-4.6568779945	3.2458055019	06/15/2017 01:33:29.835976020
922	-2.8562781811	3.3782429695	06/15/2017 01:33:30.836268740
923	-3.3099694252	3.349698782	06/15/2017 01:33:31.836558300
924	-1.1699035168	3.5104124546	06/15/2017 01:33:32.836815280
925	-3.190174818	3.3670182228	06/15/2017 01:33:33.837075760
926	-1.091776371	3.5197954178	06/15/2017 01:33:34.837360600
927	-4.5075039864	3.2701404095	06/15/2017 01:33:35.837688560
928	-4.6377897263	3.2475786209	06/15/2017 01:33:36.837967900
929	-2.5950927734	3.3985652924	06/15/2017 01:33:37.838234260
930	-3.8954176903	3.3067219257	06/15/2017 01:33:38.838519120
931	-2.395160675	3.4154212475	06/15/2017 01:33:39.838801700
932	-2.2338514328	3.4330484867	06/15/2017 01:33:40.839087040
933	-4.4968743324	3.2636272907	06/15/2017 01:33:41.839334300
934	-4.6689896584	3.2412524223	06/15/2017 01:33:42.839604320
935	-1.4528408051	3.4814999104	06/15/2017 01:33:43.839862880
936	-5.5800323486	3.1809310913	06/15/2017 01:33:44.840148920
937	-0.32290643454	3.563426733	06/15/2017 01:33:45.840432920
938	-3.1474783421	3.3692080975	06/15/2017 01:33:46.840705420
939	-6.5593166351	3.1024854183	06/15/2017 01:33:47.841004840
940	-1.3122318983	3.4840898514	06/15/2017 01:33:48.841285060
941	-3.6691553593	3.3236382008	06/15/2017 01:33:49.841523980
942	-3.681447506	3.3154737949	06/15/2017 01:33:50.841770760
943	-2.3766183853	3.4131183624	06/15/2017 01:33:51.842070780
944	-1.8905148506	3.4549336433	06/15/2017 01:33:52.842381960
945	-0.12293147296	3.5919079781	06/15/2017 01:33:53.842678840
946	-1.1209640503	3.5259070396	06/15/2017 01:33:54.842951560
947	-4.9805860519	3.2339382172	06/15/2017 01:33:55.843226040
948	-6.3639407158	3.1132378578	06/15/2017 01:33:56.843490420
949	-1.8368976116	3.4456887245	06/15/2017 01:33:57.843741860
950	-1.0298748016	3.5216009617	06/15/2017 01:33:58.843993120
951	-1.7404860258	3.4738855362	06/15/2017 01:33:59.844237140
952	-1.9615138769	3.457072258	06/15/2017 01:34:00.844491700
953	-0.92369627953	3.5357966423	06/15/2017 01:34:01.844767920
954	-6.6603374481	3.107063055	06/15/2017 01:34:02.845047140
955	-3.3410265446	3.3351256847	06/15/2017 01:34:03.845339300
956	-2.0700423717	3.4392640591	06/15/2017 01:34:04.845623800
957	-4.3188977242	3.2743234634	06/15/2017 01:34:05.845922720
958	-2.6593863964	3.391283989	06/15/2017 01:34:06.846218560
959	-4.7580575943	3.2372462749	06/15/2017 01:34:07.846526960
960	-0.81442058086	3.5269591808	06/15/2017 01:34:08.846828180
961	-4.3375959396	3.2750606537	06/15/2017 01:34:09.847125460
962	-3.775134325	3.3054959774	06/15/2017 01:34:10.847444880
963	-6.6954803467	3.0833759308	06/15/2017 01:34:11.847727060
964	-1.0882686377	3.4945008755	06/15/2017 01:34:12.848010540
965	-2.0080733299	3.4445848465	06/15/2017 01:34:13.848295580
966	-2.0937995911	3.4379868507	06/15/2017 01:34:14.848553780
967	-4.5130901337	3.2558908463	06/15/2017 01:34:15.848818440
968	-6.0371508598	3.1299996376	06/15/2017 01:34:16.849120180
969	-2.1442928314	3.4155187607	06/15/2017 01:34:17.849371980
970	-4.381483078	3.2589645386	06/15/2017 01:34:18.849652440
971	-0.17341175675	3.5697951317	06/15/2017 01:34:19.849925860
972	-1.5714274645	3.4808888435	06/15/2017 01:34:20.850215660
973	-5.4907855988	3.1827096939	06/15/2017 01:34:21.850495560
974	-0.016151944175	3.5813777447	06/15/2017 01:34:22.850968520
975	-3.4615931511	3.3405036926	06/15/2017 01:34:23.851246800
976	-6.6254386902	3.0897288322	06/15/2017 01:34:24.851503280
977	-5.7837591171	3.1371047497	06/15/2017 01:34:25.851765760
978	-6.6516366005	3.0684309006	06/15/2017 01:34:26.852052900
979	-4.9765763283	3.1882662773	06/15/2017 01:34:27.852327620
980	-1.3322225809	3.4685642719	06/15/2017 01:34:28.852606300
981	-1.2650446892	3.4889681339	06/15/2017 01:34:29.852896120
982	-0.34769925475	3.5627467632	06/15/2017 01:34:30.853161980
983	-2.9807741642	3.3706719875	06/15/2017 01:34:31.853439780
984	-4.2993345261	3.2629001141	06/15/2017 01:34:32.853759200
985	-2.467874527	3.3949170113	06/15/2017 01:34:33.854093920
986	-1.0959982872	3.5046300888	06/15/2017 01:34:34.854394360
987	-5.1039400101	3.2080118656	06/15/2017 01:34:35.854657380
988	-3.9834887981	3.2773940563	06/15/2017 01:34:36.854907560
989	-2.5257630348	3.3890006542	06/15/2017 01:34:37.855146900
990	-3.4729239941	3.3224134445	06/15/2017 01:34:38.855410380
991	-4.5591592789	3.2365415096	06/15/2017 01:34:39.855688900
992	-3.2776033878	3.3279294968	06/15/2017 01:34:40.855927660
993	-5.6354017258	3.1521799564	06/15/2017 01:34:41.856204420
994	-3.2624132633	3.3215379715	06/15/2017 01:34:42.856468960
995	-2.3767940998	3.395950079	06/15/2017 01:34:43.856753660
996	-1.8469942808	3.4406995773	06/15/2017 01:34:44.857058520
997	-5.6245880127	3.1578872204	06/15/2017 01:34:45.857364480
998	-6.1024289131	3.1055204868	06/15/2017 01:34:46.857620920
999	-4.1775364876	3.245464325	06/15/2017 01:34:47.857928120
1000	-0.76176804304	3.5098540783	06/15/2017 01:34:48.858181620
1001	-2.8856256008	3.3638777733	06/15/2017 01:34:49.858464100
1002	-2.8058233261	3.3647794724	06/15/2017 01:34:50.858744040
1003	-0.5005581975	3.5400900841	06/15/2017 01:34:51.859006900
1004	-5.68972826	3.157305479	06/15/2017 01:34:52.859274100
1005	-3.2163581848	3.3250892162	06/15/2017 01:34:53.859561360
1006	-0.78706276417	3.515822649	06/15/2017 01:34:54.859810900
1007	-6.1931772232	3.1165781021	06/15/2017 01:34:55.860079880
1008	-0.39697894454	3.5353810787	06/15/2017 01:34:56.860387780
1009	-4.4412345886	3.2496562004	06/15/2017 01:34:57.860711720
1010	-1.4763001204	3.4607810974	06/15/2017 01:34:58.860964740
1011	-4.6033711433	3.2343802452	06/15/2017 01:34:59.861243740
1012	-1.4330921173	3.4630641937	06/15/2017 01:35:00.861490100
1013	-0.65102136135	3.5337843895	06/15/2017 01:35:01.861780780
1014	-0.024029195309	3.5871870518	06/15/2017 01:35:02.862061900
1015	-3.1140532494	3.359480381	06/15/2017 01:35:03.862341260
1016	-1.7755964994	3.4508275986	06/15/2017 01:35:04.862621320
1017	-6.1540350914	3.1232135296	06/15/2017 01:35:05.862928480
1018	-6.2341942787	3.0975368023	06/15/2017 01:35:06.863183160
1019	-3.9287073612	3.2661402225	06/15/2017 01:35:07.863457880
1020	-4.7795119286	3.2070069313	06/15/2017 01:35:08.863710900
1021	-4.1405911446	3.2508864403	06/15/2017 01:35:09.863969420
1022	-3.106867075	3.3302466869	06/15/2017 01:35:10.864263620
1023	-0.6372320056	3.5214939117	06/15/2017 01:35:11.864564520
1024	-5.2316412926	3.184674263	06/15/2017 01:35:12.864877280
1025	-6.3251605034	3.0839216709	06/15/2017 01:35:13.865194260
1026	-1.1822578907	3.4662926197	06/15/2017 01:35:14.865503240
1027	-2.5920655727	3.3783545494	06/15/2017 01:35:15.865800940
1028	-6.0684971809	3.1114389896	06/15/2017 01:35:16.866128660
1029	-4.7788610458	3.1937675476	06/15/2017 01:35:17.866417700
1030	-3.8254396915	3.2675845623	06/15/2017 01:35:18.866694440
1031	-0.69107282162	3.5084722042	06/15/2017 01:35:19.866950100
1032	-2.1227879524	3.4140546322	06/15/2017 01:35:20.867216500
1033	-5.9407978058	3.1217200756	06/15/2017 01:35:21.867484740
1034	-5.0523328781	3.1723184586	06/15/2017 01:35:22.867779180
1035	-6.4778590202	3.0625648499	06/15/2017 01:35:23.868058880
1036	-0.85714846849	3.4818072319	06/15/2017 01:35:24.868333460
1037	-5.8078260422	3.1269965172	06/15/2017 01:35:25.868632040
1038	-6.1014294624	3.0855717659	06/15/2017 01:35:26.868969940
1039	-5.88885355	3.096013546	06/15/2017 01:35:27.869215940
1040	-0.0025246192235	3.5423109531	06/15/2017 01:35:28.869482780
1041	-2.7030394077	3.3619117737	06/15/2017 01:35:29.869770880
1042	-6.479516983	3.0679867268	06/15/2017 01:35:30.870054500
1043	-3.8436686993	3.251367569	06/15/2017 01:35:31.870520260
1044	-6.090959549	3.0870985985	06/15/2017 01:35:32.870823980
1045	-6.5105690956	3.0437047482	06/15/2017 01:35:33.871081180
1046	-0.35312393308	3.5081787109	06/15/2017 01:35:34.871333680
1047	-6.1673417091	3.0906271935	06/15/2017 01:35:35.871676600
1048	-3.95078969	3.2378361225	06/15/2017 01:35:36.871952560
1049	-4.7779903412	3.1809670925	06/15/2017 01:35:37.872228100
1050	-0.89978528023	3.4728078842	06/15/2017 01:35:38.872503220
1051	-3.0717046261	3.3247046471	06/15/2017 01:35:39.872827500
1052	-2.9247727394	3.3304481506	06/15/2017 01:35:40.873121060
1053	-2.9055252075	3.3329474926	06/15/2017 01:35:41.873400020
1054	-5.1555633545	3.1621758938	06/15/2017 01:35:42.873653760
1055	-2.4937295914	3.3546221256	06/15/2017 01:35:43.873936260
1056	-5.0337514877	3.1707513332	06/15/2017 01:35:44.874220160
1057	-3.0430669785	3.3119130135	06/15/2017 01:35:45.874486420
1058	-1.9384316206	3.4028654099	06/15/2017 01:35:46.874749120
1059	-4.2087059021	3.2363147736	06/15/2017 01:35:47.875029620
1060	-3.7375128269	3.2636463642	06/15/2017 01:35:48.875358640
1061	-2.6165287495	3.3495149612	06/15/2017 01:35:49.875593520
1062	-5.0671386719	3.1676037312	06/15/2017 01:35:50.875868540
1063	-3.8092150688	3.2528598309	06/15/2017 01:35:51.876166580
1064	-4.7007226944	3.1879115105	06/15/2017 01:35:52.876471580
1065	-2.9226026535	3.3187880516	06/15/2017 01:35:53.876819480
1066	-0.46446615458	3.5125312805	06/15/2017 01:35:54.877139660
1067	-0.13102127612	3.55047369	06/15/2017 01:35:55.877476960
1068	-2.1082947254	3.4067158699	06/15/2017 01:35:56.877782360
1069	-5.7386445999	3.1260032654	06/15/2017 01:35:57.878070920
1070	-1.6383084059	3.42116189	06/15/2017 01:35:58.878339260
1071	-1.5910041332	3.4389305115	06/15/2017 01:35:59.878650420
1072	-3.5084981918	3.2961404324	06/15/2017 01:36:00.878932140
1073	-1.3095722198	3.4561796188	06/15/2017 01:36:01.879244980
1074	-1.1100016832	3.4800829887	06/15/2017 01:36:02.879518660
1075	-3.043197155	3.336912632	06/15/2017 01:36:03.879814860
1076	-2.4771485329	3.3733654022	06/15/2017 01:36:04.880121020
1077	-2.3281927109	3.3862273693	06/15/2017 01:36:05.880466680
1078	-1.7145433426	3.4336340427	06/15/2017 01:36:06.880745640
1079	-5.05534935	3.183331728	06/15/2017 01:36:07.881036400
1080	-1.277353406	3.4559636116	06/15/2017 01:36:08.881320000
1081	-6.4236326218	3.0782234669	06/15/2017 01:36:09.881591740
1082	-2.5594990253	3.350615263	06/15/2017 01:36:10.881871780
1083	-3.4795155525	3.2926552296	06/15/2017 01:36:11.882167580
1084	-0.6183116436	3.5067498684	06/15/2017 01:36:12.882423920
1085	-6.5216574669	3.0706603527	06/15/2017 01:36:13.882736640
1086	-5.7469615936	3.1054289341	06/15/2017 01:36:14.883056680
1087	-0.74437320232	3.4834873676	06/15/2017 01:36:15.883367320
1088	-1.1427246332	3.4727573395	06/15/2017 01:36:16.883656000
1089	-1.784345746	3.4268569946	06/15/2017 01:36:17.883943460
1090	-0.31257486343	3.5382812023	06/15/2017 01:36:18.884270800
1091	-1.9908504486	3.4191009998	06/15/2017 01:36:19.884595820
1092	-6.5451264381	3.0692162514	06/15/2017 01:36:20.884921100
1093	-6.1787118912	3.07558918	06/15/2017 01:36:21.885247020
1094	-0.083675071597	3.5339589119	06/15/2017 01:36:22.885560420
1095	-1.30481565	3.4646027088	06/15/2017 01:36:23.885847020
1096	-4.8963899612	3.1919457912	06/15/2017 01:36:24.886125640
1097	-1.8044968843	3.4123325348	06/15/2017 01:36:25.886409800
1098	-0.017291987315	3.5582265854	06/15/2017 01:36:26.886707800
1099	-1.4600758553	3.4588217735	06/15/2017 01:36:27.886984600
1100	-3.0786242485	3.3340709209	06/15/2017 01:36:28.887258680
1101	-5.2090764046	3.1661372185	06/15/2017 01:36:29.887543640
1102	-0.71249198914	3.4961049557	06/15/2017 01:36:30.887830180
1103	-2.0412974358	3.4115595818	06/15/2017 01:36:31.888130160
1104	-4.0583977699	3.256175518	06/15/2017 01:36:32.888488040
1105	-6.6777858734	3.0479543209	06/15/2017 01:36:33.888810780
1106	-0.10137466341	3.5328221321	06/15/2017 01:36:34.889093380
1107	-4.4273719788	3.2286212444	06/15/2017 01:36:35.889376600
1108	-2.6858611107	3.3461797237	06/15/2017 01:36:36.889657100
1109	-5.0536613464	3.1713414192	06/15/2017 01:36:37.889943460
1110	-6.175142765	3.0748696327	06/15/2017 01:36:38.890237900
1111	-3.5915591717	3.2628192902	06/15/2017 01:36:39.890510600
1112	-4.7911429405	3.1789357662	06/15/2017 01:36:40.890789260
1113	-1.9102463722	3.3926515579	06/15/2017 01:36:41.891084020
1114	-4.0686593056	3.2399671078	06/15/2017 01:36:42.891397940
1115	-2.3764543533	3.3611183167	06/15/2017 01:36:43.891660080
1116	-1.6917313337	3.4196555614	06/15/2017 01:36:44.891933060
1117	-0.57358121872	3.5091323853	06/15/2017 01:36:45.892237880
1118	-5.8172774315	3.1180808544	06/15/2017 01:36:46.892531700
1119	-1.841445446	3.3993265629	06/15/2017 01:36:47.892814260
1120	-4.7654685974	3.1902801991	06/15/2017 01:36:48.893082900
1121	-3.8532211781	3.2478878498	06/15/2017 01:36:49.893360380
1122	-4.3767595291	3.2091398239	06/15/2017 01:36:50.893711860
1123	-2.9424767494	3.314791441	06/15/2017 01:36:51.894018420
1124	-1.7233201265	3.4124822617	06/15/2017 01:36:52.894354240
1125	-1.0297009945	3.4715147018	06/15/2017 01:36:53.894685040
1126	-4.1844115257	3.2374107838	06/15/2017 01:36:54.895012640
1127	-1.023316741	3.465719223	06/15/2017 01:36:55.895280760
1128	-1.8041237593	3.4185817242	06/15/2017 01:36:56.895594380
1129	-1.0234600306	3.4772336483	06/15/2017 01:36:57.895905380
1130	-4.7459149361	3.199426651	06/15/2017 01:36:58.896224840
1131	-5.5184979439	3.125275135	06/15/2017 01:36:59.896522800
1132	-0.77361154556	3.4784476757	06/15/2017 01:37:00.896784140
1133	-0.88928669691	3.4874045849	06/15/2017 01:37:01.897075540
1134	-5.9829506874	3.1037464142	06/15/2017 01:37:02.897371860
1135	-3.8899145126	3.2417230606	06/15/2017 01:37:03.897651720
1136	-1.5027806759	3.427336216	06/15/2017 01:37:04.897948120
1137	-5.7948265076	3.1107149124	06/15/2017 01:37:05.898262800
1138	-1.4894676208	3.4206924438	06/15/2017 01:37:06.898536660
1139	-3.6021616459	3.2755310535	06/15/2017 01:37:07.898869800
1140	-2.4304149151	3.3575773239	06/15/2017 01:37:08.899192080
1141	-6.5999560356	3.0441663265	06/15/2017 01:37:09.899530440
1142	-3.3577363491	3.272352457	06/15/2017 01:37:10.899825460
1143	-0.46565666795	3.5019032955	06/15/2017 01:37:11.900147180
1144	-1.2390643358	3.4568810463	06/15/2017 01:37:12.900438120
1145	-4.1916646957	3.2334916592	06/15/2017 01:37:13.900710400
1146	-4.8425865173	3.1721436977	06/15/2017 01:37:14.900999760
1147	-5.3875832558	3.1244237423	06/15/2017 01:37:15.901303720
1148	-2.5696349144	3.3335118294	06/15/2017 01:37:16.901593440
1149	-2.0421609879	3.3837091923	06/15/2017 01:37:17.901876560
1150	-2.4769713879	3.3546276093	06/15/2017 01:37:18.902193980
1151	-3.066167593	3.3095612526	06/15/2017 01:37:19.902504440
1152	-0.28154325485	3.519053936	06/15/2017 01:37:20.902858140
1153	-3.5859670639	3.2807049751	06/15/2017 01:37:21.903231140
1154	-1.2805659771	3.4446022511	06/15/2017 01:37:22.903543680
1155	-1.3801053762	3.4459228516	06/15/2017 01:37:23.903860220
1156	-3.9315400124	3.2540044785	06/15/2017 01:37:24.904142160
1157	-5.9568452835	3.0892348289	06/15/2017 01:37:25.904423980
1158	-6.3314027786	3.0477485657	06/15/2017 01:37:26.904714280
1159	-0.602003932	3.4776437283	06/15/2017 01:37:27.904995680
1160	-1.8105450869	3.4080481529	06/15/2017 01:37:28.905298540
1161	-2.9197039604	3.3229122162	06/15/2017 01:37:29.905558260
1162	-4.5252485275	3.1970677376	06/15/2017 01:37:30.905868260
1163	-3.0275373459	3.3029708862	06/15/2017 01:37:31.906176500
1164	-3.3924577236	3.2795243263	06/15/2017 01:37:32.906520160
1165	-3.9617371559	3.2344675064	06/15/2017 01:37:33.906823180
1166	-2.1307508945	3.3705229759	06/15/2017 01:37:34.907149120
1167	-5.1508274078	3.1477103233	06/15/2017 01:37:35.907442040
1168	-4.5227279663	3.1825191975	06/15/2017 01:37:36.907718560
1169	-6.1811933517	3.05504179	06/15/2017 01:37:37.908040540
1170	-1.4303925037	3.4079630375	06/15/2017 01:37:38.908304840
1171	-2.0666379929	3.3781545162	06/15/2017 01:37:39.908569640
1172	-0.29150572419	3.513859272	06/15/2017 01:37:40.908842340
1173	-3.1800422668	3.3043243885	06/15/2017 01:37:41.909155320
1174	-1.9841508865	3.3858835697	06/15/2017 01:37:42.909426160
1175	-5.9777150154	3.0861623287	06/15/2017 01:37:43.909715260
1176	-5.2998709679	3.1192843914	06/15/2017 01:37:44.910006160
1177	-2.0614447594	3.3642113209	06/15/2017 01:37:45.910325480
1178	-2.3045191765	3.3582100868	06/15/2017 01:37:46.910588060
1179	-3.0325737	3.3039216995	06/15/2017 01:37:47.910903160
1180	-0.33267456293	3.5070812702	06/15/2017 01:37:48.911201760
1181	-3.4229569435	3.2847139835	06/15/2017 01:37:49.911529840
1182	-3.461963892	3.2712180614	06/15/2017 01:37:50.911804480
1183	-2.9544663429	3.3080625534	06/15/2017 01:37:51.912078920
1184	-1.4445511103	3.4242143631	06/15/2017 01:37:52.912347900
1185	-3.0875697136	3.3063180447	06/15/2017 01:37:53.912619260
1186	-5.8650393486	3.0888473988	06/15/2017 01:37:54.912888200
1187	-4.0228199959	3.214858532	06/15/2017 01:37:55.913149560
1188	-1.63644135	3.4006986618	06/15/2017 01:37:56.913436700
1189	-1.5137432814	3.4203805923	06/15/2017 01:37:57.913700340
1190	-5.7373080254	3.1017501354	06/15/2017 01:37:58.913973680
1191	-5.0854310989	3.132787466	06/15/2017 01:37:59.914298680
1192	-6.2563056946	3.0411679745	06/15/2017 01:38:00.914591780
1193	-0.81934165955	3.4480974674	06/15/2017 01:38:01.914855080
1194	-0.58708655834	3.4877970219	06/15/2017 01:38:02.915135220
1195	-0.097255721688	3.5307655334	06/15/2017 01:38:03.915403880
1196	-4.1702237129	3.2272121906	06/15/2017 01:38:04.915699440
1197	-1.6777747869	3.4015431404	06/15/2017 01:38:05.915970200
1198	-2.9563083649	3.3131473064	06/15/2017 01:38:06.916273420
1199	-6.4966993332	3.038479805	06/15/2017 01:38:07.916551700
1200	-2.0479474068	3.3597764969	06/15/2017 01:38:08.916857520
1201	-0.9507445693	3.4587857723	06/15/2017 01:38:09.917159780
1202	-0.85945171118	3.4729878902	06/15/2017 01:38:10.917493960
1203	-1.0291905403	3.46367383	06/15/2017 01:38:11.917790300
1204	-6.5167865753	3.0477566719	06/15/2017 01:38:12.918074780
1205	-0.14370834827	3.5087730885	06/15/2017 01:38:13.918368280
1206	-5.7148356438	3.10810709	06/15/2017 01:38:14.918664920
1207	-5.1820936203	3.1262426376	06/15/2017 01:38:15.918973660
1208	-2.2055492401	3.350536108	06/15/2017 01:38:16.919236960
1209	-0.51323187351	3.4904615879	06/15/2017 01:38:17.919526160
1210	-1.3049724102	3.4400541782	06/15/2017 01:38:18.919812420
1211	-5.7953257561	3.0982837677	06/15/2017 01:38:19.920122880
1212	-3.4633386135	3.2560904026	06/15/2017 01:38:20.920454940
1213	-2.8402578831	3.3093700409	06/15/2017 01:38:21.920736180
1214	-3.7754588127	3.2404506207	06/15/2017 01:38:22.921059520
1215	-5.4231772423	3.1102118492	06/15/2017 01:38:23.921354420
1216	-2.5866942406	3.3172931671	06/15/2017 01:38:24.921664480
1217	-4.5775661469	3.1754593849	06/15/2017 01:38:25.921967860
1218	-2.4849157333	3.3266823292	06/15/2017 01:38:26.922296700
1219	-3.6946210861	3.2423827648	06/15/2017 01:38:27.922595920
1220	-0.78386229277	3.4596917629	06/15/2017 01:38:28.922927000
1221	-0.84017837048	3.4684803486	06/15/2017 01:38:29.923245580
1222	-4.2559437752	3.2119913101	06/15/2017 01:38:30.923536060
1223	-1.234033823	3.4285264015	06/15/2017 01:38:31.923819200
1224	-4.4638051987	3.1941435337	06/15/2017 01:38:32.924110860
1225	-5.9506049156	3.0670590401	06/15/2017 01:38:33.924411420
1226	-1.1939067841	3.4196834564	06/15/2017 01:38:34.924690440
1227	-5.1066308022	3.13966012	06/15/2017 01:38:35.924964000
1228	-5.1994595528	3.1165173054	06/15/2017 01:38:36.925232180
1229	-3.0081613064	3.2799727917	06/15/2017 01:38:37.925511740
1230	-2.0607447624	3.3601222038	06/15/2017 01:38:38.925830920
1231	-1.8171467781	3.3841838837	06/15/2017 01:38:39.926168240
