nIteration:	Current:	Voltage:	Time:
2270	1.1000702381	4.0729465485	06/15/2017 05:36:54.715553920
2271	1.1000756025	4.0731081963	06/15/2017 05:36:55.714869580
2272	1.1000721455	4.0732727051	06/15/2017 05:36:56.714221880
2273	1.1000715494	4.0734329224	06/15/2017 05:36:57.713579300
2274	1.1000730991	4.0736002922	06/15/2017 05:36:58.712987000
2275	1.1000660658	4.073764801	06/15/2017 05:36:59.712343840
2276	1.1000686884	4.0739274025	06/15/2017 05:37:00.711691860
2277	1.1000680923	4.0740938187	06/15/2017 05:37:01.711049120
2278	1.1000730991	4.0742554665	06/15/2017 05:37:02.710402840
2279	1.1000736952	4.0744233131	06/15/2017 05:37:03.709820540
2280	1.1000683308	4.0745778084	06/15/2017 05:37:04.709177740
2281	1.1000696421	4.0747413635	06/15/2017 05:37:05.708554980
2282	1.1000728607	4.0749130249	06/15/2017 05:37:06.707912360
2283	1.1000720263	4.0750784874	06/15/2017 05:37:07.707269180
2284	1.100074172	4.0752458572	06/15/2017 05:37:08.706645300
2285	1.100066781	4.0754122734	06/15/2017 05:37:09.706002600
2286	1.1000746489	4.0755739212	06/15/2017 05:37:10.705363280
2287	1.1000701189	4.0757365227	06/15/2017 05:37:11.704741580
2288	1.1000729799	4.0759034157	06/15/2017 05:37:12.704105640
2289	1.1000720263	4.0760674477	06/15/2017 05:37:13.703503180
2290	1.1000694036	4.0762281418	06/15/2017 05:37:14.702916040
2291	1.1000698805	4.0763998032	06/15/2017 05:37:15.702305540
2292	1.100071907	4.0765590668	06/15/2017 05:37:16.701692980
2293	1.1000680923	4.0767292976	06/15/2017 05:37:17.701058100
2294	1.100071907	4.0768971443	06/15/2017 05:37:18.700465040
2295	1.1000678539	4.0770583153	06/15/2017 05:37:19.699806840
2296	1.1000695229	4.0772218704	06/15/2017 05:37:20.699190260
2297	1.1000632048	4.0773954391	06/15/2017 05:37:21.698558540
2298	1.1000692844	4.0775575638	06/15/2017 05:37:22.697938640
2299	1.1000709534	4.0777182579	06/15/2017 05:37:23.697312960
2300	1.1000725031	4.0778841972	06/15/2017 05:37:24.696640080
2301	1.1000671387	4.0780496597	06/15/2017 05:37:25.696027980
2302	1.1000703573	4.0782141685	06/15/2017 05:37:26.695368260
2303	1.1000709534	4.0783805847	06/15/2017 05:37:27.694732000
2304	1.1000654697	4.0785527229	06/15/2017 05:37:28.694076180
2305	1.1000732183	4.0787129402	06/15/2017 05:37:29.693409880
2306	1.1000677347	4.0788755417	06/15/2017 05:37:30.692762380
2307	1.1000709534	4.0790467262	06/15/2017 05:37:31.692099140
2308	1.1000757217	4.0792117119	06/15/2017 05:37:32.691475960
2309	1.1000689268	4.0793676376	06/15/2017 05:37:33.690866320
2310	1.1000691652	4.0795378685	06/15/2017 05:37:34.690222460
2311	1.1000722647	4.079703331	06/15/2017 05:37:35.689570440
2312	1.1000723839	4.0798697472	06/15/2017 05:37:36.688925720
2313	1.100076437	4.0800433159	06/15/2017 05:37:37.688278000
2314	1.100077033	4.0802054405	06/15/2017 05:37:38.687678000
2315	1.1000789404	4.0803732872	06/15/2017 05:37:39.687068040
2316	1.1000753641	4.0805287361	06/15/2017 05:37:40.686442960
2317	1.1000775099	4.0807008743	06/15/2017 05:37:41.685786040
2318	1.1000773907	4.0808739662	06/15/2017 05:37:42.685154640
2319	1.100071907	4.0810418129	06/15/2017 05:37:43.684558820
2320	1.1000730991	4.0812044144	06/15/2017 05:37:44.683905020
2321	1.1000629663	4.0813627243	06/15/2017 05:37:45.683267300
2322	1.1000669003	4.08152771	06/15/2017 05:37:46.682638640
2323	1.1000728607	4.0816955566	06/15/2017 05:37:47.681986840
2324	1.1000703573	4.0818591118	06/15/2017 05:37:48.681342300
2325	1.100075841	4.0820293427	06/15/2017 05:37:49.680692280
2326	1.1000695229	4.082195282	06/15/2017 05:37:50.680056860
2327	1.1000723839	4.0823602676	06/15/2017 05:37:51.679423300
2328	1.1000759602	4.0825295448	06/15/2017 05:37:52.678797680
2329	1.1000720263	4.0826978683	06/15/2017 05:37:53.678237780
2330	1.1000723839	4.082862854	06/15/2017 05:37:54.677600280
2331	1.1000798941	4.0830340385	06/15/2017 05:37:55.677006540
2332	1.100073576	4.0831971169	06/15/2017 05:37:56.676352660
2333	1.1000740528	4.0833587646	06/15/2017 05:37:57.675739480
2334	1.1000733376	4.083521843	06/15/2017 05:37:58.675119800
2335	1.1000742912	4.0836977959	06/15/2017 05:37:59.674468600
2336	1.100076437	4.0838603973	06/15/2017 05:38:00.673785560
2337	1.1000773907	4.0840272903	06/15/2017 05:38:01.673149620
2338	1.1000803709	4.084195137	06/15/2017 05:38:02.672532080
2339	1.1000751257	4.0843639374	06/15/2017 05:38:03.671882980
2340	1.1000744104	4.0845279694	06/15/2017 05:38:04.671279940
2341	1.1000781059	4.0846943855	06/15/2017 05:38:05.670638960
2342	1.1000740528	4.0848622322	06/15/2017 05:38:06.670013920
2343	1.1000771523	4.0850276947	06/15/2017 05:38:07.669370480
2344	1.1000769138	4.085187912	06/15/2017 05:38:08.668787780
2345	1.1000725031	4.0853595734	06/15/2017 05:38:09.668129740
2346	1.1000756025	4.0855240822	06/15/2017 05:38:10.667498400
2347	1.1000704765	4.0856933594	06/15/2017 05:38:11.666873940
2348	1.1000714302	4.0858588219	06/15/2017 05:38:12.666211380
2349	1.1000717878	4.0860242844	06/15/2017 05:38:13.665595740
2350	1.1000756025	4.0861883163	06/15/2017 05:38:14.664941340
2351	1.1000701189	4.0863575935	06/15/2017 05:38:15.664314600
2352	1.1000745296	4.0865283012	06/15/2017 05:38:16.663661100
2353	1.1000721455	4.0866904259	06/15/2017 05:38:17.663029280
2354	1.1000657082	4.0868501663	06/15/2017 05:38:18.662408900
2355	1.1000756025	4.0870194435	06/15/2017 05:38:19.661771880
2356	1.1000686884	4.0871782303	06/15/2017 05:38:20.661143360
2357	1.1000676155	4.0873503685	06/15/2017 05:38:21.660497660
2358	1.1000766754	4.0875234604	06/15/2017 05:38:22.659878700
2359	1.100066781	4.0876822472	06/15/2017 05:38:23.659309860
2360	1.1000714302	4.0878539085	06/15/2017 05:38:24.658679460
2361	1.1000703573	4.0880208015	06/15/2017 05:38:25.658055260
2362	1.1000691652	4.0881810188	06/15/2017 05:38:26.657426220
2363	1.1000757217	4.0883517265	06/15/2017 05:38:27.656795720
2364	1.1000659466	4.0885128975	06/15/2017 05:38:28.656181280
2365	1.1000688076	4.0886802673	06/15/2017 05:38:29.655560040
2366	1.1000777483	4.0888595581	06/15/2017 05:38:30.654896240
2367	1.1000730991	4.0890135765	06/15/2017 05:38:31.654271400
2368	1.1000697613	4.0891871452	06/15/2017 05:38:32.653633100
2369	1.1000701189	4.0893473625	06/15/2017 05:38:33.652975300
2370	1.100073576	4.0895152092	06/15/2017 05:38:34.652347220
2371	1.1000674963	4.0896849632	06/15/2017 05:38:35.651704680
2372	1.1000771523	4.0898504257	06/15/2017 05:38:36.651067060
2373	1.1000640392	4.0900197029	06/15/2017 05:38:37.650408460
2374	1.1000730991	4.0901813507	06/15/2017 05:38:38.649845240
2375	1.1000709534	4.0903525352	06/15/2017 05:38:39.649179720
2376	1.1000759602	4.0905194283	06/15/2017 05:38:40.648638860
2377	1.1000736952	4.0906844139	06/15/2017 05:38:41.648011240
2378	1.1000678539	4.0908551216	06/15/2017 05:38:42.647372480
2379	1.1000702381	4.0910210609	06/15/2017 05:38:43.646756420
2380	1.1000692844	4.0911884308	06/15/2017 05:38:44.646095720
2381	1.1000704765	4.0913515091	06/15/2017 05:38:45.645457360
2382	1.100070715	4.0915222168	06/15/2017 05:38:46.644790000
2383	1.1000685692	4.0916805267	06/15/2017 05:38:47.644146080
2384	1.1000732183	4.0918545723	06/15/2017 05:38:48.643517240
2385	1.1000645161	4.0920181274	06/15/2017 05:38:49.642877920
2386	1.1000680923	4.0921816826	06/15/2017 05:38:50.642225040
2387	1.1000677347	4.0923571587	06/15/2017 05:38:51.641597820
2388	1.1000648737	4.092523098	06/15/2017 05:38:52.640982960
2389	1.1000672579	4.0926923752	06/15/2017 05:38:53.640390440
2390	1.1000685692	4.0928583145	06/15/2017 05:38:54.639767920
2391	1.1000596285	4.0930218697	06/15/2017 05:38:55.639124200
2392	1.1000733376	4.0931916237	06/15/2017 05:38:56.638500520
2393	1.1000648737	4.0933551788	06/15/2017 05:38:57.637891860
2394	1.1000670195	4.0935258865	06/15/2017 05:38:58.637281020
2395	1.100071311	4.0936903954	06/15/2017 05:38:59.636654220
2396	1.1000753641	4.0938639641	06/15/2017 05:39:00.635981420
2397	1.1000708342	4.0940256119	06/15/2017 05:39:01.635335380
2398	1.1000682116	4.0941905975	06/15/2017 05:39:02.634667100
2399	1.1000665426	4.0943574905	06/15/2017 05:39:03.634021400
2400	1.1000680923	4.0945186615	06/15/2017 05:39:04.633381680
2401	1.1000722647	4.0946922302	06/15/2017 05:39:05.632780560
2402	1.1000647545	4.0948548317	06/15/2017 05:39:06.632146200
2403	1.100070715	4.0950250626	06/15/2017 05:39:07.631467720
2404	1.1000697613	4.0951900482	06/15/2017 05:39:08.630852620
2405	1.1000660658	4.0953593254	06/15/2017 05:39:09.630201520
2406	1.1000711918	4.0955224037	06/15/2017 05:39:10.629543140
2407	1.1000680923	4.0956888199	06/15/2017 05:39:11.628923820
2408	1.1000669003	4.0958590508	06/15/2017 05:39:12.628252440
2409	1.1000674963	4.0960288048	06/15/2017 05:39:13.627611960
2410	1.1000698805	4.0961918831	06/15/2017 05:39:14.626946680
2411	1.1000722647	4.0963635445	06/15/2017 05:39:15.626314740
2412	1.1000691652	4.0965304375	06/15/2017 05:39:16.625652380
2413	1.1000674963	4.0966959	06/15/2017 05:39:17.625036200
2414	1.1000697613	4.0968661308	06/15/2017 05:39:18.624363280
2415	1.100066781	4.0970277786	06/15/2017 05:39:19.623710880
2416	1.1000711918	4.0971989632	06/15/2017 05:39:20.623122080
2417	1.1000659466	4.0973591805	06/15/2017 05:39:21.622497100
2418	1.1000663042	4.0975294113	06/15/2017 05:39:22.621895320
2419	1.1000725031	4.097697258	06/15/2017 05:39:23.621300960
2420	1.100069046	4.0978627205	06/15/2017 05:39:24.620672080
2421	1.1000711918	4.0980372429	06/15/2017 05:39:25.620014900
2422	1.1000734568	4.0982041359	06/15/2017 05:39:26.619381340
2423	1.1000689268	4.098361969	06/15/2017 05:39:27.618764280
2424	1.1000746489	4.0985350609	06/15/2017 05:39:28.618120520
2425	1.1000711918	4.0987014771	06/15/2017 05:39:29.617497240
2426	1.1000746489	4.0988731384	06/15/2017 05:39:30.616855160
2427	1.1000766754	4.0990376472	06/15/2017 05:39:31.616221180
2428	1.1000720263	4.0992050171	06/15/2017 05:39:32.615579160
2429	1.1000688076	4.099378109	06/15/2017 05:39:33.614934640
2430	1.100073576	4.0995354652	06/15/2017 05:39:34.614302000
2431	1.1000697613	4.0997080803	06/15/2017 05:39:35.613661180
2432	1.1000733376	4.0998740196	06/15/2017 05:39:36.613026840
2433	1.1000738144	4.1000447273	06/15/2017 05:39:37.612364900
2434	1.1000720263	4.1002073288	06/15/2017 05:39:38.611760520
2435	1.10006845	4.1003732681	06/15/2017 05:39:39.611092480
2436	1.1000742912	4.1005444527	06/15/2017 05:39:40.610451520
2437	1.1000728607	4.1007137299	06/15/2017 05:39:41.609826880
2438	1.1000781059	4.1008892059	06/15/2017 05:39:42.609187900
2439	1.1000701189	4.1010427475	06/15/2017 05:39:43.608575320
2440	1.1000685692	4.1012144089	06/15/2017 05:39:44.607916540
2441	1.1000767946	4.1013865471	06/15/2017 05:39:45.607290320
2442	1.1000709534	4.1015467644	06/15/2017 05:39:46.606645040
2443	1.100071311	4.1017160416	06/15/2017 05:39:47.606021580
2444	1.1000682116	4.1018805504	06/15/2017 05:39:48.605390660
2445	1.1000801325	4.1020522118	06/15/2017 05:39:49.604767540
2446	1.1000740528	4.1022090912	06/15/2017 05:39:50.604130820
2447	1.1000772715	4.102388382	06/15/2017 05:39:51.603476440
2448	1.1000696421	4.1025500298	06/15/2017 05:39:52.602877900
2449	1.1000694036	4.1027197838	06/15/2017 05:39:53.602240440
2450	1.1000744104	4.1028909683	06/15/2017 05:39:54.601600160
2451	1.1000750065	4.1030635834	06/15/2017 05:39:55.600968480
2452	1.1000659466	4.103222847	06/15/2017 05:39:56.600327540
2453	1.1000779867	4.1033968925	06/15/2017 05:39:57.599699060
2454	1.1000698805	4.1035585403	06/15/2017 05:39:58.599047460
2455	1.1000789404	4.103738308	06/15/2017 05:39:59.598412540
2456	1.1000753641	4.1039009094	06/15/2017 05:40:00.597746500
2457	1.1000703573	4.1040678024	06/15/2017 05:40:01.597103920
2458	1.1000763178	4.1042399406	06/15/2017 05:40:02.596484980
2459	1.100071311	4.1044077873	06/15/2017 05:40:03.595845520
2460	1.1000673771	4.104575634	06/15/2017 05:40:04.595193340
2461	1.1000752449	4.104745388	06/15/2017 05:40:05.594541840
2462	1.1000680923	4.1049075127	06/15/2017 05:40:06.593907020
2463	1.1000705957	4.1050829887	06/15/2017 05:40:07.593295080
2464	1.1000742912	4.1052532196	06/15/2017 05:40:08.592849620
2465	1.1000688076	4.1054162979	06/15/2017 05:40:09.592219340
2466	1.1000740528	4.1055860519	06/15/2017 05:40:10.591572100
2467	1.100075841	4.1057591438	06/15/2017 05:40:11.590964660
2468	1.100079298	4.1059293747	06/15/2017 05:40:12.590319600
2469	1.100073576	4.1060910225	06/15/2017 05:40:13.589701720
2470	1.1000720263	4.1062607765	06/15/2017 05:40:14.589030460
2471	1.1000750065	4.1064314842	06/15/2017 05:40:15.588370240
2472	1.1000769138	4.1066026688	06/15/2017 05:40:16.587714660
2473	1.100075841	4.1067662239	06/15/2017 05:40:17.587071980
2474	1.1000663042	4.1069369316	06/15/2017 05:40:18.586428420
2475	1.100071311	4.1071124077	06/15/2017 05:40:19.585783860
2476	1.1000705957	4.1072721481	06/15/2017 05:40:20.585147240
2477	1.100070715	4.1074471474	06/15/2017 05:40:21.584466820
2478	1.1000767946	4.1076116562	06/15/2017 05:40:22.583882120
2479	1.1000704765	4.1077747345	06/15/2017 05:40:23.583247600
2480	1.1000742912	4.1079540253	06/15/2017 05:40:24.582591140
2481	1.1000649929	4.1081194878	06/15/2017 05:40:25.581987700
2482	1.1000725031	4.1082911491	06/15/2017 05:40:26.581339780
2483	1.1000663042	4.1084542274	06/15/2017 05:40:27.580705880
2484	1.1000710726	4.108631134	06/15/2017 05:40:28.580062360
2485	1.1000683308	4.1087975502	06/15/2017 05:40:29.579410560
2486	1.1000638008	4.1089663506	06/15/2017 05:40:30.578743760
2487	1.1000703573	4.1091380119	06/15/2017 05:40:31.578109080
2488	1.1000714302	4.1093058586	06/15/2017 05:40:32.577505220
2489	1.1000670195	4.1094760895	06/15/2017 05:40:33.576869460
2490	1.100065589	4.1096453667	06/15/2017 05:40:34.576261140
2491	1.1000686884	4.1098179817	06/15/2017 05:40:35.575615260
2492	1.1000694036	4.1099925041	06/15/2017 05:40:36.575011580
2493	1.1000671387	4.1101517677	06/15/2017 05:40:37.574452160
2494	1.100065589	4.1103281975	06/15/2017 05:40:38.573827740
2495	1.1000603437	4.1104984283	06/15/2017 05:40:39.573207920
2496	1.10006392	4.1106696129	06/15/2017 05:40:40.572540580
2497	1.1000680923	4.1108365059	06/15/2017 05:40:41.571933780
2498	1.1000674963	4.1110081673	06/15/2017 05:40:42.571271960
2499	1.10006392	4.1111712456	06/15/2017 05:40:43.570647300
2500	1.1000660658	4.11135149	06/15/2017 05:40:44.570009820
2501	1.1000665426	4.1115136147	06/15/2017 05:40:45.569370320
2502	1.1000636816	4.1116809845	06/15/2017 05:40:46.568730140
2503	1.1000676155	4.111849308	06/15/2017 05:40:47.568105860
2504	1.1000692844	4.1120252609	06/15/2017 05:40:48.567477540
2505	1.1000714302	4.112195015	06/15/2017 05:40:49.566835540
2506	1.1000773907	4.1123609543	06/15/2017 05:40:50.566198820
2507	1.1000686884	4.1125268936	06/15/2017 05:40:51.565575140
2508	1.1000691652	4.1126980782	06/15/2017 05:40:52.564963380
2509	1.1000688076	4.1128692627	06/15/2017 05:40:53.564352240
2510	1.100071907	4.1130404472	06/15/2017 05:40:54.563654200
2511	1.1000705957	4.1132125854	06/15/2017 05:40:55.563035980
2512	1.1000716686	4.1133804321	06/15/2017 05:40:56.562441780
2513	1.1000710726	4.1135449409	06/15/2017 05:40:57.561806900
2514	1.10006845	4.1137156487	06/15/2017 05:40:58.561175500
2515	1.1000673771	4.1138849258	06/15/2017 05:40:59.560527860
2516	1.1000622511	4.1140470505	06/15/2017 05:41:00.559910740
2517	1.1000686884	4.1142311096	06/15/2017 05:41:01.559254360
2518	1.1000652313	4.1143956184	06/15/2017 05:41:02.558702900
2519	1.1000642776	4.1145658493	06/15/2017 05:41:03.558126540
2520	1.1000677347	4.114733696	06/15/2017 05:41:04.557489820
2521	1.1000622511	4.1149101257	06/15/2017 05:41:05.556870600
2522	1.10006392	4.1150803566	06/15/2017 05:41:06.556235100
2523	1.1000673771	4.1152482033	06/15/2017 05:41:07.555796120
2524	1.1000664234	4.1154155731	06/15/2017 05:41:08.555167500
2525	1.1000678539	4.1155838966	06/15/2017 05:41:09.554530160
2526	1.1000608206	4.1157541275	06/15/2017 05:41:10.553902440
2527	1.1000691652	4.1159310341	06/15/2017 05:41:11.553269160
2528	1.1000698805	4.1161074638	06/15/2017 05:41:12.552602920
2529	1.1000673771	4.1162657738	06/15/2017 05:41:13.551955140
2530	1.100070715	4.1164360046	06/15/2017 05:41:14.551281040
2531	1.1000725031	4.1166100502	06/15/2017 05:41:15.550642660
2532	1.1000678539	4.1167755127	06/15/2017 05:41:16.550001340
2533	1.1000670195	4.1169424057	06/15/2017 05:41:17.549400360
2534	1.1000652313	4.1171193123	06/15/2017 05:41:18.548757020
2535	1.1000701189	4.1172852516	06/15/2017 05:41:19.548141100
2536	1.1000688076	4.1174607277	06/15/2017 05:41:20.547487520
2537	1.1000753641	4.1176257133	06/15/2017 05:41:21.546858460
2538	1.1000677347	4.1178016663	06/15/2017 05:41:22.546245020
2539	1.1000676155	4.1179671288	06/15/2017 05:41:23.545630020
2540	1.1000745296	4.118142128	06/15/2017 05:41:24.545007860
2541	1.1000727415	4.1183109283	06/15/2017 05:41:25.544369240
2542	1.1000632048	4.1184725761	06/15/2017 05:41:26.543769720
2543	1.1000673771	4.1186561584	06/15/2017 05:41:27.543152220
2544	1.1000739336	4.1188139915	06/15/2017 05:41:28.542537340
2545	1.1000653505	4.1189832687	06/15/2017 05:41:29.541946640
2546	1.1000603437	4.1191592216	06/15/2017 05:41:30.541330460
2547	1.1000645161	4.1193299294	06/15/2017 05:41:31.540718660
2548	1.1000614166	4.1194968224	06/15/2017 05:41:32.540068920
2549	1.100065589	4.1196622849	06/15/2017 05:41:33.539463140
2550	1.1000702381	4.1198415756	06/15/2017 05:41:34.538808220
2551	1.100066185	4.1200098991	06/15/2017 05:41:35.538187840
2552	1.1000651121	4.1201763153	06/15/2017 05:41:36.537576360
2553	1.1000630856	4.1203517914	06/15/2017 05:41:37.536938840
2554	1.1000647545	4.1205163002	06/15/2017 05:41:38.536359320
2555	1.1000683308	4.1206974983	06/15/2017 05:41:39.535722220
2556	1.1000720263	4.120862484	06/15/2017 05:41:40.535093740
2557	1.1000663042	4.1210284233	06/15/2017 05:41:41.534479200
2558	1.1000608206	4.12119627	06/15/2017 05:41:42.533836660
2559	1.1000738144	4.1213741302	06/15/2017 05:41:43.533237820
2560	1.1000703573	4.1215415001	06/15/2017 05:41:44.532577360
2561	1.1000720263	4.1217122078	06/15/2017 05:41:45.531930420
2562	1.100071907	4.1218824387	06/15/2017 05:41:46.531279320
2563	1.1000702381	4.1220588684	06/15/2017 05:41:47.530672760
2564	1.1000756025	4.1222262383	06/15/2017 05:41:48.530047940
2565	1.1000683308	4.1223921776	06/15/2017 05:41:49.529416780
2566	1.100063324	4.1225609779	06/15/2017 05:41:50.528787480
2567	1.1000680923	4.122736454	06/15/2017 05:41:51.528146120
2568	1.1000626087	4.1229023933	06/15/2017 05:41:52.527541060
2569	1.100060463	4.1230716705	06/15/2017 05:41:53.526960500
2570	1.1000702381	4.123251915	06/15/2017 05:41:54.526382640
2571	1.1000703573	4.1234130859	06/15/2017 05:41:55.525774740
2572	1.1000663042	4.1235837936	06/15/2017 05:41:56.525136600
2573	1.1000725031	4.123755455	06/15/2017 05:41:57.524527340
2574	1.1000654697	4.1239280701	06/15/2017 05:41:58.523901280
2575	1.100069046	4.1241044998	06/15/2017 05:41:59.523282640
2576	1.1000777483	4.1242780685	06/15/2017 05:42:00.522665260
2577	1.1000752449	4.1244478226	06/15/2017 05:42:01.522013680
2578	1.100069046	4.124610424	06/15/2017 05:42:02.521400620
2579	1.1000701189	4.1247859001	06/15/2017 05:42:03.520786440
2580	1.1000742912	4.124956131	06/15/2017 05:42:04.520147800
2581	1.1000704765	4.1251292229	06/15/2017 05:42:05.519518340
2582	1.1000654697	4.1253018379	06/15/2017 05:42:06.518890960
2583	1.100070715	4.1254663467	06/15/2017 05:42:07.518280260
2584	1.1000722647	4.1256437302	06/15/2017 05:42:08.517678400
2585	1.1000714302	4.1258044243	06/15/2017 05:42:09.517085360
2586	1.1000697613	4.1259827614	06/15/2017 05:42:10.516430360
2587	1.1000695229	4.1261501312	06/15/2017 05:42:11.515802500
2588	1.1000657082	4.12631464	06/15/2017 05:42:12.515186440
2589	1.1000701189	4.126490593	06/15/2017 05:42:13.514538040
2590	1.1000692844	4.1266674995	06/15/2017 05:42:14.513915180
2591	1.1000698805	4.1268353462	06/15/2017 05:42:15.513274480
2592	1.1000692844	4.1270103455	06/15/2017 05:42:16.512608080
2593	1.1000725031	4.1271796227	06/15/2017 05:42:17.511923020
2594	1.100076437	4.1273531914	06/15/2017 05:42:18.511349540
2595	1.1000761986	4.1275272369	06/15/2017 05:42:19.510736240
2596	1.1000658274	4.1276917458	06/15/2017 05:42:20.510085100
2597	1.1000654697	4.1278657913	06/15/2017 05:42:21.509482280
2598	1.1000711918	4.1280384064	06/15/2017 05:42:22.508822160
2599	1.1000679731	4.1282048225	06/15/2017 05:42:23.508207140
2600	1.1000670195	4.1283845901	06/15/2017 05:42:24.507556440
2601	1.1000716686	4.1285514832	06/15/2017 05:42:25.506885700
2602	1.1000746489	4.1287207603	06/15/2017 05:42:26.506266920
2603	1.1000683308	4.1288962364	06/15/2017 05:42:27.505606140
2604	1.100069046	4.1290636063	06/15/2017 05:42:28.504977860
2605	1.1000641584	4.1292338371	06/15/2017 05:42:29.504339140
2606	1.1000705957	4.1294074059	06/15/2017 05:42:30.503689120
2607	1.100069046	4.1295757294	06/15/2017 05:42:31.503022740
2608	1.1000672579	4.1297492981	06/15/2017 05:42:32.502386360
2609	1.1000648737	4.1299161911	06/15/2017 05:42:33.501811000
2610	1.1000609398	4.1300897598	06/15/2017 05:42:34.501141520
2611	1.1000624895	4.1302542686	06/15/2017 05:42:35.500528500
2612	1.1000658274	4.1304340363	06/15/2017 05:42:36.499895640
2613	1.1000612974	4.130592823	06/15/2017 05:42:37.499244680
2614	1.1000636816	4.1307749748	06/15/2017 05:42:38.498657800
2615	1.1000638008	4.130941391	06/15/2017 05:42:39.498027140
2616	1.1000710726	4.1311206818	06/15/2017 05:42:40.497415260
2617	1.1000685692	4.1312904358	06/15/2017 05:42:41.496782800
2618	1.1000722647	4.131462574	06/15/2017 05:42:42.496158160
2619	1.1000701189	4.1316356659	06/15/2017 05:42:43.495584200
2620	1.1000664234	4.1318020821	06/15/2017 05:42:44.494956400
2621	1.1000765562	4.1319761276	06/15/2017 05:42:45.494362000
2622	1.1000711918	4.1321492195	06/15/2017 05:42:46.493703820
2623	1.1000720263	4.1323232651	06/15/2017 05:42:47.493057460
2624	1.100069046	4.1324954033	06/15/2017 05:42:48.492410040
2625	1.1000752449	4.1326680183	06/15/2017 05:42:49.491782100
2626	1.1000781059	4.1328396797	06/15/2017 05:42:50.491151660
2627	1.1000766754	4.1330103874	06/15/2017 05:42:51.490503220
2628	1.1000695229	4.1331787109	06/15/2017 05:42:52.489867420
2629	1.1000728607	4.1333527565	06/15/2017 05:42:53.489261840
2630	1.1000725031	4.1335191727	06/15/2017 05:42:54.488622180
2631	1.1000701189	4.1336956024	06/15/2017 05:42:55.487989700
2632	1.1000680923	4.1338653564	06/15/2017 05:42:56.487345460
2633	1.1000682116	4.1340260506	06/15/2017 05:42:57.486716280
2634	1.1000726223	4.1342067719	06/15/2017 05:42:58.486074320
2635	1.1000734568	4.1343789101	06/15/2017 05:42:59.485443720
2636	1.1000742912	4.1345591545	06/15/2017 05:43:00.484787940
2637	1.1000630856	4.1347222328	06/15/2017 05:43:01.484164120
2638	1.1000676155	4.1348867416	06/15/2017 05:43:02.483564300
2639	1.1000714302	4.1350741386	06/15/2017 05:43:03.482924640
2640	1.1000722647	4.1352376938	06/15/2017 05:43:04.482304260
2641	1.1000725031	4.1354184151	06/15/2017 05:43:05.481659840
2642	1.1000674963	4.135579586	06/15/2017 05:43:06.480999600
2643	1.1000658274	4.1357584	06/15/2017 05:43:07.480353340
2644	1.1000703573	4.1359329224	06/15/2017 05:43:08.479797660
2645	1.1000699997	4.1360955238	06/15/2017 05:43:09.479204120
2646	1.1000692844	4.1362657547	06/15/2017 05:43:10.478598000
2647	1.1000714302	4.1364426613	06/15/2017 05:43:11.477996880
2648	1.1000734568	4.1366181374	06/15/2017 05:43:12.477359840
2649	1.1000669003	4.1367893219	06/15/2017 05:43:13.476733860
2650	1.1000744104	4.1369652748	06/15/2017 05:43:14.476122360
2651	1.1000659466	4.1371359825	06/15/2017 05:43:15.475488640
2652	1.1000696421	4.137301445	06/15/2017 05:43:16.474867700
2653	1.1000653505	4.1374692917	06/15/2017 05:43:17.474238500
2654	1.1000673771	4.1376514435	06/15/2017 05:43:18.473616380
2655	1.100071311	4.1378293037	06/15/2017 05:43:19.472988860
2656	1.1000717878	4.1380009651	06/15/2017 05:43:20.472337560
2657	1.1000698805	4.1381678581	06/15/2017 05:43:21.471711300
2658	1.10006392	4.1383433342	06/15/2017 05:43:22.471060540
2659	1.1000695229	4.1385126114	06/15/2017 05:43:23.470474940
2660	1.1000728607	4.1386914253	06/15/2017 05:43:24.469805480
2661	1.1000703573	4.1388583183	06/15/2017 05:43:25.469181200
2662	1.1000701189	4.1390333176	06/15/2017 05:43:26.468566400
2663	1.1000698805	4.1392025948	06/15/2017 05:43:27.467931280
2664	1.1000641584	4.139377594	06/15/2017 05:43:28.467321000
2665	1.100073576	4.1395487785	06/15/2017 05:43:29.466685160
2666	1.100069046	4.1397185326	06/15/2017 05:43:30.466038740
2667	1.1000722647	4.1399006844	06/15/2017 05:43:31.465424540
2668	1.1000659466	4.1400661469	06/15/2017 05:43:32.464755420
2669	1.1000711918	4.1402420998	06/15/2017 05:43:33.464163500
2670	1.1000748873	4.1404190063	06/15/2017 05:43:34.463513780
2671	1.1000733376	4.1405935287	06/15/2017 05:43:35.462895820
2672	1.1000725031	4.1407694817	06/15/2017 05:43:36.462267100
2673	1.100071311	4.1409344673	06/15/2017 05:43:37.461674400
2674	1.10006845	4.1411004066	06/15/2017 05:43:38.461103140
2675	1.1000753641	4.141283989	06/15/2017 05:43:39.460482820
2676	1.1000723839	4.141456604	06/15/2017 05:43:40.459863380
2677	1.1000698805	4.1416344643	06/15/2017 05:43:41.459242620
2678	1.1000672579	4.1418037415	06/15/2017 05:43:42.458606680
2679	1.1000671387	4.1419715881	06/15/2017 05:43:43.458012560
2680	1.100069046	4.1421527863	06/15/2017 05:43:44.457399980
2681	1.1000779867	4.1423211098	06/15/2017 05:43:45.456777380
2682	1.1000733376	4.1424975395	06/15/2017 05:43:46.456128180
2683	1.1000753641	4.1426715851	06/15/2017 05:43:47.455489000
