Iteration: 	17768	 current: 	-0.0092170443386	 voltage: 	3.633562088	 time: 	06/15/2017 02:10:10.116592280
Iteration: 	17769	 current: 	1.085537076	 voltage: 	3.7200467587	 time: 	06/15/2017 02:10:11.172103300	 deltatime: 	0	 cap [mAh]	0	 cap total [mAh]	0
Iteration: 	19381	 current: 	1.1000573635	 voltage: 	3.9266607761	 time: 	06/15/2017 02:37:02.090285880	 deltatime: 	0.99937228	 cap [mAh]	0.30537967653	 cap total [mAh]	492.25568813
Iteration: 	19382	 current: 	1.1000624895	 voltage: 	3.926794529	 time: 	06/15/2017 02:37:03.089625000	 deltatime: 	0.99933172	 cap [mAh]	0.30536870549	 cap total [mAh]	492.56105684
Iteration: 	19383	 current: 	1.100061655	 voltage: 	3.9269230366	 time: 	06/15/2017 02:37:04.088960180	 deltatime: 	0.99934036	 cap [mAh]	0.30537111399	 cap total [mAh]	492.86642795
Iteration: 	19384	 current: 	1.1000659466	 voltage: 	3.9270720482	 time: 	06/15/2017 02:37:05.088287420	 deltatime: 	0.99932536	 cap [mAh]	0.30536772169	 cap total [mAh]	493.17179567
Iteration: 	19385	 current: 	1.1000659466	 voltage: 	3.9272067547	 time: 	06/15/2017 02:37:06.087621840	 deltatime: 	0.99934032	 cap [mAh]	0.30537229308	 cap total [mAh]	493.47716797
Iteration: 	19386	 current: 	1.1000714302	 voltage: 	3.9273512363	 time: 	06/15/2017 02:37:07.086984980	 deltatime: 	0.99936238	 cap [mAh]	0.30538055629	 cap total [mAh]	493.78254852
Iteration: 	19387	 current: 	1.1000657082	 voltage: 	3.9274716377	 time: 	06/15/2017 02:37:08.086309120	 deltatime: 	0.9993269	 cap [mAh]	0.30536812609	 cap total [mAh]	494.08791665
Iteration: 	19388	 current: 	1.1000722647	 voltage: 	3.9276137352	 time: 	06/15/2017 02:37:09.085620980	 deltatime: 	0.99931724	 cap [mAh]	0.30536699426	 cap total [mAh]	494.39328364
Iteration: 	19389	 current: 	1.1000632048	 voltage: 	3.9277484417	 time: 	06/15/2017 02:37:10.084966620	 deltatime: 	0.9993289	 cap [mAh]	0.30536804232	 cap total [mAh]	494.69865169
Iteration: 	19390	 current: 	1.1000634432	 voltage: 	3.9278931618	 time: 	06/15/2017 02:37:11.084300460	 deltatime: 	0.99931886	 cap [mAh]	0.30536504055	 cap total [mAh]	495.00401673
Iteration: 	19391	 current: 	1.1000651121	 voltage: 	3.9280195236	 time: 	06/15/2017 02:37:12.083644200	 deltatime: 	0.9993616	 cap [mAh]	0.30537856404	 cap total [mAh]	495.30939529
Iteration: 	19392	 current: 	1.1000635624	 voltage: 	3.9281611443	 time: 	06/15/2017 02:37:13.082942360	 deltatime: 	0.99931946	 cap [mAh]	0.30536525698	 cap total [mAh]	495.61476055
Iteration: 	19393	 current: 	1.1000651121	 voltage: 	3.9282932281	 time: 	06/15/2017 02:37:14.082287060	 deltatime: 	0.9993341	 cap [mAh]	0.30537016077	 cap total [mAh]	495.92013071
Iteration: 	19394	 current: 	1.1000689268	 voltage: 	3.9284343719	 time: 	06/15/2017 02:37:15.081619920	 deltatime: 	0.99933848	 cap [mAh]	0.30537255812	 cap total [mAh]	496.22550327
Iteration: 	19395	 current: 	1.1000708342	 voltage: 	3.9285809994	 time: 	06/15/2017 02:37:16.081016200	 deltatime: 	0.99937498	 cap [mAh]	0.30538424108	 cap total [mAh]	496.53088751
Iteration: 	19396	 current: 	1.1000695229	 voltage: 	3.9287135601	 time: 	06/15/2017 02:37:17.080378500	 deltatime: 	0.99938818	 cap [mAh]	0.30538791065	 cap total [mAh]	496.83627542
Iteration: 	19397	 current: 	1.1000672579	 voltage: 	3.9288487434	 time: 	06/15/2017 02:37:18.079731320	 deltatime: 	0.999341	 cap [mAh]	0.30537286488	 cap total [mAh]	497.14164828
Iteration: 	19398	 current: 	1.1000703573	 voltage: 	3.9289884567	 time: 	06/15/2017 02:37:19.079065780	 deltatime: 	0.99934586	 cap [mAh]	0.30537521036	 cap total [mAh]	497.44702349
Iteration: 	19399	 current: 	1.1000736952	 voltage: 	3.9291329384	 time: 	06/15/2017 02:37:20.078395660	 deltatime: 	0.99933244	 cap [mAh]	0.30537203611	 cap total [mAh]	497.75239553
Iteration: 	19400	 current: 	1.1000689268	 voltage: 	3.9292697906	 time: 	06/15/2017 02:37:21.077744440	 deltatime: 	0.99934464	 cap [mAh]	0.30537444046	 cap total [mAh]	498.05776997
Iteration: 	19401	 current: 	1.100069046	 voltage: 	3.929400444	 time: 	06/15/2017 02:37:22.077087920	 deltatime: 	0.99934858	 cap [mAh]	0.30537567751	 cap total [mAh]	498.36314565
Iteration: 	19402	 current: 	1.1000651121	 voltage: 	3.9295418262	 time: 	06/15/2017 02:37:23.076419680	 deltatime: 	0.99931784	 cap [mAh]	0.30536519214	 cap total [mAh]	498.66851084
Iteration: 	19403	 current: 	1.1000678539	 voltage: 	3.9296741486	 time: 	06/15/2017 02:37:24.075726460	 deltatime: 	0.99932394	 cap [mAh]	0.30536781724	 cap total [mAh]	498.97387866
Iteration: 	19404	 current: 	1.100069046	 voltage: 	3.9298181534	 time: 	06/15/2017 02:37:25.075069780	 deltatime: 	0.99933004	 cap [mAh]	0.30537001216	 cap total [mAh]	499.27924867
Iteration: 	19405	 current: 	1.1000659466	 voltage: 	3.9299511909	 time: 	06/15/2017 02:37:26.074395440	 deltatime: 	0.99931774	 cap [mAh]	0.30536539322	 cap total [mAh]	499.58461406
Iteration: 	19406	 current: 	1.1000635624	 voltage: 	3.9300889969	 time: 	06/15/2017 02:37:27.073737080	 deltatime: 	0.99934718	 cap [mAh]	0.30537372747	 cap total [mAh]	499.88998779
Iteration: 	19407	 current: 	1.1000618935	 voltage: 	3.9302308559	 time: 	06/15/2017 02:37:28.073051340	 deltatime: 	0.9993231	 cap [mAh]	0.30536590599	 cap total [mAh]	500.1953537
Iteration: 	19408	 current: 	1.1000686884	 voltage: 	3.9303634167	 time: 	06/15/2017 02:37:29.072372860	 deltatime: 	0.99931188	 cap [mAh]	0.30536436365	 cap total [mAh]	500.50071806
Iteration: 	19409	 current: 	1.1000651121	 voltage: 	3.9304986	 time: 	06/15/2017 02:37:30.071693240	 deltatime: 	0.99931692	 cap [mAh]	0.30536491101	 cap total [mAh]	500.80608297
Iteration: 	19410	 current: 	1.1000664234	 voltage: 	3.9306414127	 time: 	06/15/2017 02:37:31.071077500	 deltatime: 	0.99937642	 cap [mAh]	0.30538345667	 cap total [mAh]	501.11146643
Iteration: 	19411	 current: 	1.1000686884	 voltage: 	3.9307813644	 time: 	06/15/2017 02:37:32.070402380	 deltatime: 	0.99933242	 cap [mAh]	0.30537064015	 cap total [mAh]	501.41683707
Iteration: 	19412	 current: 	1.1000635624	 voltage: 	3.9309160709	 time: 	06/15/2017 02:37:33.069763360	 deltatime: 	0.99933872	 cap [mAh]	0.30537114232	 cap total [mAh]	501.72220821
Iteration: 	19413	 current: 	1.1000659466	 voltage: 	3.9310545921	 time: 	06/15/2017 02:37:34.069085600	 deltatime: 	0.9993467	 cap [mAh]	0.30537424264	 cap total [mAh]	502.02758245
Iteration: 	19414	 current: 	1.1000659466	 voltage: 	3.9311888218	 time: 	06/15/2017 02:37:35.068401460	 deltatime: 	0.99932722	 cap [mAh]	0.30536829006	 cap total [mAh]	502.33295074
Iteration: 	19415	 current: 	1.1000710726	 voltage: 	3.9313294888	 time: 	06/15/2017 02:37:36.067730620	 deltatime: 	0.99932106	 cap [mAh]	0.30536783065	 cap total [mAh]	502.63831857
Iteration: 	19416	 current: 	1.1000638008	 voltage: 	3.9314601421	 time: 	06/15/2017 02:37:37.067036120	 deltatime: 	0.99931294	 cap [mAh]	0.30536333083	 cap total [mAh]	502.9436819
Iteration: 	19417	 current: 	1.1000723839	 voltage: 	3.9316086769	 time: 	06/15/2017 02:37:38.066372060	 deltatime: 	0.99932634	 cap [mAh]	0.30536980809	 cap total [mAh]	503.24905171
Iteration: 	19418	 current: 	1.100066185	 voltage: 	3.9317371845	 time: 	06/15/2017 02:37:39.065683880	 deltatime: 	0.99930934	 cap [mAh]	0.30536289258	 cap total [mAh]	503.5544146
Iteration: 	19419	 current: 	1.100061655	 voltage: 	3.9318826199	 time: 	06/15/2017 02:37:40.065055840	 deltatime: 	0.99934382	 cap [mAh]	0.30537217127	 cap total [mAh]	503.85978678
Iteration: 	19420	 current: 	1.1000702381	 voltage: 	3.9320163727	 time: 	06/15/2017 02:37:41.064366880	 deltatime: 	0.99934936	 cap [mAh]	0.30537624678	 cap total [mAh]	504.16516302
Iteration: 	19421	 current: 	1.100070715	 voltage: 	3.9321641922	 time: 	06/15/2017 02:37:42.063692820	 deltatime: 	0.99931318	 cap [mAh]	0.30536532344	 cap total [mAh]	504.47052835
Iteration: 	19422	 current: 	1.1000671387	 voltage: 	3.9322910309	 time: 	06/15/2017 02:37:43.063020800	 deltatime: 	0.9993249	 cap [mAh]	0.30536791204	 cap total [mAh]	504.77589626
Iteration: 	19423	 current: 	1.1000728607	 voltage: 	3.932434082	 time: 	06/15/2017 02:37:44.062374840	 deltatime: 	0.9993543	 cap [mAh]	0.30537848435	 cap total [mAh]	505.08127474
Iteration: 	19424	 current: 	1.1000665426	 voltage: 	3.9325768948	 time: 	06/15/2017 02:37:45.061743420	 deltatime: 	0.99938814	 cap [mAh]	0.30538707109	 cap total [mAh]	505.38666181
Iteration: 	19425	 current: 	1.1000705957	 voltage: 	3.932715416	 time: 	06/15/2017 02:37:46.061121540	 deltatime: 	0.99936026	 cap [mAh]	0.30537967683	 cap total [mAh]	505.69204149
Iteration: 	19426	 current: 	1.1000694036	 voltage: 	3.9328510761	 time: 	06/15/2017 02:37:47.060447000	 deltatime: 	0.99933772	 cap [mAh]	0.30537245825	 cap total [mAh]	505.99741395
Iteration: 	19427	 current: 	1.1000626087	 voltage: 	3.9329922199	 time: 	06/15/2017 02:37:48.059805780	 deltatime: 	0.9993495	 cap [mAh]	0.30537417166	 cap total [mAh]	506.30278812
Iteration: 	19428	 current: 	1.1000648737	 voltage: 	3.9331297874	 time: 	06/15/2017 02:37:49.059129460	 deltatime: 	0.99933876	 cap [mAh]	0.30537151856	 cap total [mAh]	506.60815964
Iteration: 	19429	 current: 	1.1000622511	 voltage: 	3.933270216	 time: 	06/15/2017 02:37:50.058482080	 deltatime: 	0.99933386	 cap [mAh]	0.30536929323	 cap total [mAh]	506.91352893
Iteration: 	19430	 current: 	1.1000648737	 voltage: 	3.9333956242	 time: 	06/15/2017 02:37:51.057827980	 deltatime: 	0.99935922	 cap [mAh]	0.30537777059	 cap total [mAh]	507.2189067
Iteration: 	19431	 current: 	1.1000599861	 voltage: 	3.9335405827	 time: 	06/15/2017 02:37:52.057137060	 deltatime: 	0.9993204	 cap [mAh]	0.30536455149	 cap total [mAh]	507.52427125
Iteration: 	19432	 current: 	1.1000657082	 voltage: 	3.933675766	 time: 	06/15/2017 02:37:53.056478540	 deltatime: 	0.99932252	 cap [mAh]	0.30536678768	 cap total [mAh]	507.82963804
Iteration: 	19433	 current: 	1.1000634432	 voltage: 	3.9338099957	 time: 	06/15/2017 02:37:54.055824420	 deltatime: 	0.99933314	 cap [mAh]	0.30536940413	 cap total [mAh]	508.13500745
Iteration: 	19434	 current: 	1.1000670195	 voltage: 	3.9339551926	 time: 	06/15/2017 02:37:55.055154100	 deltatime: 	0.99934766	 cap [mAh]	0.30537483382	 cap total [mAh]	508.44038228
Iteration: 	19435	 current: 	1.1000698805	 voltage: 	3.9340963364	 time: 	06/15/2017 02:37:56.054473200	 deltatime: 	0.99932274	 cap [mAh]	0.3053680131	 cap total [mAh]	508.74575029
Iteration: 	19436	 current: 	1.10006392	 voltage: 	3.9342324734	 time: 	06/15/2017 02:37:57.053799640	 deltatime: 	0.99932186	 cap [mAh]	0.30536608963	 cap total [mAh]	509.05111638
Iteration: 	19437	 current: 	1.1000617743	 voltage: 	3.9343655109	 time: 	06/15/2017 02:37:58.053112760	 deltatime: 	0.99932188	 cap [mAh]	0.3053655001	 cap total [mAh]	509.35648188
Iteration: 	19438	 current: 	1.100058794	 voltage: 	3.9345095158	 time: 	06/15/2017 02:37:59.052746520	 deltatime: 	0.99961498	 cap [mAh]	0.30545423594	 cap total [mAh]	509.66193612
Iteration: 	19439	 current: 	1.1000674963	 voltage: 	3.934650898	 time: 	06/15/2017 02:38:00.052099420	 deltatime: 	0.9993739	 cap [mAh]	0.30538298446	 cap total [mAh]	509.9673191
Iteration: 	19440	 current: 	1.1000642776	 voltage: 	3.9347891808	 time: 	06/15/2017 02:38:01.051449260	 deltatime: 	0.9993285	 cap [mAh]	0.30536821791	 cap total [mAh]	510.27268732
Iteration: 	19441	 current: 	1.1000676155	 voltage: 	3.9349265099	 time: 	06/15/2017 02:38:02.050768320	 deltatime: 	0.99933472	 cap [mAh]	0.30537104515	 cap total [mAh]	510.57805837
Iteration: 	19442	 current: 	1.1000583172	 voltage: 	3.9350543022	 time: 	06/15/2017 02:38:03.050120140	 deltatime: 	0.99933168	 cap [mAh]	0.30536753506	 cap total [mAh]	510.8834259
Iteration: 	19443	 current: 	1.1000617743	 voltage: 	3.935210228	 time: 	06/15/2017 02:38:04.049451980	 deltatime: 	0.99933374	 cap [mAh]	0.30536912419	 cap total [mAh]	511.18879503
Iteration: 	19444	 current: 	1.1000638008	 voltage: 	3.9353454113	 time: 	06/15/2017 02:38:05.048819320	 deltatime: 	0.99935828	 cap [mAh]	0.30537718552	 cap total [mAh]	511.49417221
Iteration: 	19445	 current: 	1.1000653505	 voltage: 	3.9354860783	 time: 	06/15/2017 02:38:06.048123720	 deltatime: 	0.99932696	 cap [mAh]	0.30536804515	 cap total [mAh]	511.79954026
Iteration: 	19446	 current: 	1.100058794	 voltage: 	3.9356267452	 time: 	06/15/2017 02:38:07.047434560	 deltatime: 	0.9992995	 cap [mAh]	0.30535783412	 cap total [mAh]	512.10489809
Iteration: 	19447	 current: 	1.1000678539	 voltage: 	3.9357657433	 time: 	06/15/2017 02:38:08.046783820	 deltatime: 	0.99934154	 cap [mAh]	0.30537319535	 cap total [mAh]	512.41027129
Iteration: 	19448	 current: 	1.1000670195	 voltage: 	3.9359052181	 time: 	06/15/2017 02:38:09.046127840	 deltatime: 	0.99934482	 cap [mAh]	0.30537396599	 cap total [mAh]	512.71564525
Iteration: 	19449	 current: 	1.1000648737	 voltage: 	3.9360415936	 time: 	06/15/2017 02:38:10.045469960	 deltatime: 	0.99935592	 cap [mAh]	0.3053767622	 cap total [mAh]	513.02102201
Iteration: 	19450	 current: 	1.1000628471	 voltage: 	3.936188221	 time: 	06/15/2017 02:38:11.044786240	 deltatime: 	0.99932362	 cap [mAh]	0.30536632962	 cap total [mAh]	513.32638834
Iteration: 	19451	 current: 	1.1000621319	 voltage: 	3.9363200665	 time: 	06/15/2017 02:38:12.044107640	 deltatime: 	0.99931424	 cap [mAh]	0.3053632648	 cap total [mAh]	513.63175161
Iteration: 	19452	 current: 	1.1000683308	 voltage: 	3.9364597797	 time: 	06/15/2017 02:38:13.043412400	 deltatime: 	0.99931096	 cap [mAh]	0.30536398325	 cap total [mAh]	513.93711559
Iteration: 	19453	 current: 	1.1000664234	 voltage: 	3.9366009235	 time: 	06/15/2017 02:38:14.042794940	 deltatime: 	0.99937316	 cap [mAh]	0.30538246049	 cap total [mAh]	514.24249805
Iteration: 	19454	 current: 	1.1000654697	 voltage: 	3.9367411137	 time: 	06/15/2017 02:38:15.042102120	 deltatime: 	0.9993113	 cap [mAh]	0.30536329296	 cap total [mAh]	514.54786135
Iteration: 	19455	 current: 	1.1000648737	 voltage: 	3.9368822575	 time: 	06/15/2017 02:38:16.041577820	 deltatime: 	0.99932206	 cap [mAh]	0.30536641548	 cap total [mAh]	514.85322776
Iteration: 	19456	 current: 	1.1000659466	 voltage: 	3.9370181561	 time: 	06/15/2017 02:38:17.040889780	 deltatime: 	0.99947604	 cap [mAh]	0.30541376556	 cap total [mAh]	515.15864153
Iteration: 	19457	 current: 	1.1000596285	 voltage: 	3.9371511936	 time: 	06/15/2017 02:38:18.040223920	 deltatime: 	0.99932788	 cap [mAh]	0.30536673789	 cap total [mAh]	515.46400826
Iteration: 	19458	 current: 	1.1000632048	 voltage: 	3.9373006821	 time: 	06/15/2017 02:38:19.039569840	 deltatime: 	0.9993511	 cap [mAh]	0.30537482604	 cap total [mAh]	515.76938309
Iteration: 	19459	 current: 	1.1000567675	 voltage: 	3.9374313354	 time: 	06/15/2017 02:38:20.038991420	 deltatime: 	0.99940976	 cap [mAh]	0.30539096388	 cap total [mAh]	516.07477405
Iteration: 	19460	 current: 	1.1000653505	 voltage: 	3.9375786781	 time: 	06/15/2017 02:38:21.038307440	 deltatime: 	0.99933212	 cap [mAh]	0.30536962191	 cap total [mAh]	516.38014368
Iteration: 	19461	 current: 	1.1000680923	 voltage: 	3.9377224445	 time: 	06/15/2017 02:38:22.037646020	 deltatime: 	0.99932346	 cap [mAh]	0.30536773674	 cap total [mAh]	516.68551141
Iteration: 	19462	 current: 	1.1000683308	 voltage: 	3.93785882	 time: 	06/15/2017 02:38:23.036998460	 deltatime: 	0.9993351	 cap [mAh]	0.30537135981	 cap total [mAh]	516.99088277
Iteration: 	19463	 current: 	1.1000648737	 voltage: 	3.9379935265	 time: 	06/15/2017 02:38:24.036348560	 deltatime: 	0.99935968	 cap [mAh]	0.30537791115	 cap total [mAh]	517.29626068
Iteration: 	19464	 current: 	1.1000682116	 voltage: 	3.9381370544	 time: 	06/15/2017 02:38:25.035671980	 deltatime: 	0.99933672	 cap [mAh]	0.30537182175	 cap total [mAh]	517.60163251
Iteration: 	19465	 current: 	1.1000682116	 voltage: 	3.9382727146	 time: 	06/15/2017 02:38:26.034979160	 deltatime: 	0.99931784	 cap [mAh]	0.30536605251	 cap total [mAh]	517.90699856
Iteration: 	19466	 current: 	1.1000628471	 voltage: 	3.9384138584	 time: 	06/15/2017 02:38:27.034298640	 deltatime: 	0.99931162	 cap [mAh]	0.30536266274	 cap total [mAh]	518.21236122
Iteration: 	19467	 current: 	1.1000658274	 voltage: 	3.9385566711	 time: 	06/15/2017 02:38:28.033624080	 deltatime: 	0.99933452	 cap [mAh]	0.30537048766	 cap total [mAh]	518.51773171
Iteration: 	19468	 current: 	1.1000642776	 voltage: 	3.9386985302	 time: 	06/15/2017 02:38:29.032991920	 deltatime: 	0.99935246	 cap [mAh]	0.30537553945	 cap total [mAh]	518.82310725
Iteration: 	19469	 current: 	1.1000627279	 voltage: 	3.9388418198	 time: 	06/15/2017 02:38:30.032346060	 deltatime: 	0.999371	 cap [mAh]	0.30538077458	 cap total [mAh]	519.12848802
Iteration: 	19470	 current: 	1.1000648737	 voltage: 	3.938978672	 time: 	06/15/2017 02:38:31.031662120	 deltatime: 	0.99929904	 cap [mAh]	0.30535938117	 cap total [mAh]	519.4338474
Iteration: 	19471	 current: 	1.1000672579	 voltage: 	3.9391205311	 time: 	06/15/2017 02:38:32.030985960	 deltatime: 	0.99933758	 cap [mAh]	0.30537181981	 cap total [mAh]	519.73921922
Iteration: 	19472	 current: 	1.1000640392	 voltage: 	3.9392530918	 time: 	06/15/2017 02:38:33.030338820	 deltatime: 	0.99933288	 cap [mAh]	0.30536949014	 cap total [mAh]	520.04458871
Iteration: 	19473	 current: 	1.1000611782	 voltage: 	3.9393904209	 time: 	06/15/2017 02:38:34.029671360	 deltatime: 	0.99933948	 cap [mAh]	0.30537071272	 cap total [mAh]	520.34995943
Iteration: 	19474	 current: 	1.1000657082	 voltage: 	3.9395349026	 time: 	06/15/2017 02:38:35.029017280	 deltatime: 	0.99933176	 cap [mAh]	0.30536961118	 cap total [mAh]	520.65532904
Iteration: 	19475	 current: 	1.1000648737	 voltage: 	3.9396798611	 time: 	06/15/2017 02:38:36.028320200	 deltatime: 	0.99932076	 cap [mAh]	0.30536601823	 cap total [mAh]	520.96069506
Iteration: 	19476	 current: 	1.1000725031	 voltage: 	3.9398167133	 time: 	06/15/2017 02:38:37.027634800	 deltatime: 	0.99930512	 cap [mAh]	0.30536335686	 cap total [mAh]	521.26605841
Iteration: 	19477	 current: 	1.1000677347	 voltage: 	3.9399573803	 time: 	06/15/2017 02:38:38.026932860	 deltatime: 	0.9993059	 cap [mAh]	0.30536227158	 cap total [mAh]	521.57142068
Iteration: 	19478	 current: 	1.1000653505	 voltage: 	3.9400975704	 time: 	06/15/2017 02:38:39.026274160	 deltatime: 	0.99931636	 cap [mAh]	0.30536480607	 cap total [mAh]	521.87678549
Iteration: 	19479	 current: 	1.1000659466	 voltage: 	3.9402348995	 time: 	06/15/2017 02:38:40.025571880	 deltatime: 	0.9993235	 cap [mAh]	0.30536715332	 cap total [mAh]	522.18215264
Iteration: 	19480	 current: 	1.1000733376	 voltage: 	3.9403789043	 time: 	06/15/2017 02:38:41.024909140	 deltatime: 	0.99931822	 cap [mAh]	0.30536759154	 cap total [mAh]	522.48752023
Iteration: 	19481	 current: 	1.1000615358	 voltage: 	3.9405162334	 time: 	06/15/2017 02:38:42.024216640	 deltatime: 	0.99931712	 cap [mAh]	0.30536397939	 cap total [mAh]	522.79288421
Iteration: 	19482	 current: 	1.100069046	 voltage: 	3.9406597614	 time: 	06/15/2017 02:38:43.023572700	 deltatime: 	0.99934538	 cap [mAh]	0.30537469967	 cap total [mAh]	523.09825891
Iteration: 	19483	 current: 	1.1000635624	 voltage: 	3.9408037663	 time: 	06/15/2017 02:38:44.022902900	 deltatime: 	0.999331	 cap [mAh]	0.3053687833	 cap total [mAh]	523.4036277
Iteration: 	19484	 current: 	1.1000632048	 voltage: 	3.9409441948	 time: 	06/15/2017 02:38:45.022212520	 deltatime: 	0.99931154	 cap [mAh]	0.30536273757	 cap total [mAh]	523.70899043
Iteration: 	19485	 current: 	1.1000651121	 voltage: 	3.9410831928	 time: 	06/15/2017 02:38:46.021527080	 deltatime: 	0.99932994	 cap [mAh]	0.30536888958	 cap total [mAh]	524.01435932
Iteration: 	19486	 current: 	1.1000643969	 voltage: 	3.941221714	 time: 	06/15/2017 02:38:47.020838540	 deltatime: 	0.99932272	 cap [mAh]	0.30536648479	 cap total [mAh]	524.31972581
Iteration: 	19487	 current: 	1.1000635624	 voltage: 	3.9413607121	 time: 	06/15/2017 02:38:48.020323080	 deltatime: 	0.9993264	 cap [mAh]	0.30536737766	 cap total [mAh]	524.62509319
Iteration: 	19488	 current: 	1.1000659466	 voltage: 	3.9415085316	 time: 	06/15/2017 02:38:49.019612000	 deltatime: 	0.9994474	 cap [mAh]	0.30540501393	 cap total [mAh]	524.9304982
Iteration: 	19489	 current: 	1.1000603437	 voltage: 	3.941647768	 time: 	06/15/2017 02:38:50.018952880	 deltatime: 	0.99933038	 cap [mAh]	0.30536770037	 cap total [mAh]	525.2358659
Iteration: 	19490	 current: 	1.1000659466	 voltage: 	3.9417893887	 time: 	06/15/2017 02:38:51.018247920	 deltatime: 	0.99931038	 cap [mAh]	0.30536314419	 cap total [mAh]	525.54122905
Iteration: 	19491	 current: 	1.1000654697	 voltage: 	3.9419286251	 time: 	06/15/2017 02:38:52.017604840	 deltatime: 	0.9993154	 cap [mAh]	0.30536454581	 cap total [mAh]	525.84659359
Iteration: 	19492	 current: 	1.1000593901	 voltage: 	3.9420580864	 time: 	06/15/2017 02:38:53.016941360	 deltatime: 	0.99934072	 cap [mAh]	0.30537059525	 cap total [mAh]	526.15196419
Iteration: 	19493	 current: 	1.1000615358	 voltage: 	3.9422075748	 time: 	06/15/2017 02:38:54.016283060	 deltatime: 	0.9993455	 cap [mAh]	0.30537265154	 cap total [mAh]	526.45733684
Iteration: 	19494	 current: 	1.1000648737	 voltage: 	3.9423456192	 time: 	06/15/2017 02:38:55.015586500	 deltatime: 	0.99932908	 cap [mAh]	0.3053685606	 cap total [mAh]	526.7627054
Iteration: 	19495	 current: 	1.1000642776	 voltage: 	3.9424834251	 time: 	06/15/2017 02:38:56.014916980	 deltatime: 	0.99932062	 cap [mAh]	0.30536580999	 cap total [mAh]	527.06807121
Iteration: 	19496	 current: 	1.1000615358	 voltage: 	3.9426324368	 time: 	06/15/2017 02:38:57.014330420	 deltatime: 	0.99941536	 cap [mAh]	0.30539399885	 cap total [mAh]	527.37346521
Iteration: 	19497	 current: 	1.1000671387	 voltage: 	3.9427707195	 time: 	06/15/2017 02:38:58.013682020	 deltatime: 	0.99934964	 cap [mAh]	0.30537547195	 cap total [mAh]	527.67884068
Iteration: 	19498	 current: 	1.1000626087	 voltage: 	3.9429044724	 time: 	06/15/2017 02:38:59.013018600	 deltatime: 	0.99934892	 cap [mAh]	0.30537399443	 cap total [mAh]	527.98421467
Iteration: 	19499	 current: 	1.1000586748	 voltage: 	3.9430522919	 time: 	06/15/2017 02:39:00.012375380	 deltatime: 	0.99932264	 cap [mAh]	0.30536487196	 cap total [mAh]	528.28957955
Iteration: 	19500	 current: 	1.1000568867	 voltage: 	3.9431922436	 time: 	06/15/2017 02:39:01.011695400	 deltatime: 	0.9993536	 cap [mAh]	0.30537383608	 cap total [mAh]	528.59495338
Iteration: 	19501	 current: 	1.1000632048	 voltage: 	3.9433298111	 time: 	06/15/2017 02:39:02.011067940	 deltatime: 	0.99935668	 cap [mAh]	0.30537653114	 cap total [mAh]	528.90032991
Iteration: 	19502	 current: 	1.1000689268	 voltage: 	3.9434764385	 time: 	06/15/2017 02:39:03.010393880	 deltatime: 	0.99933812	 cap [mAh]	0.30537244811	 cap total [mAh]	529.20570236
Iteration: 	19503	 current: 	1.1000654697	 voltage: 	3.9436142445	 time: 	06/15/2017 02:39:04.009716360	 deltatime: 	0.99931124	 cap [mAh]	0.30536327462	 cap total [mAh]	529.51106564
Iteration: 	19504	 current: 	1.1000678539	 voltage: 	3.9437565804	 time: 	06/15/2017 02:39:05.009057760	 deltatime: 	0.9993408	 cap [mAh]	0.30537296922	 cap total [mAh]	529.81643861
Iteration: 	19505	 current: 	1.1000685692	 voltage: 	3.9439034462	 time: 	06/15/2017 02:39:06.008407240	 deltatime: 	0.9993262	 cap [mAh]	0.30536870638	 cap total [mAh]	530.12180731
Iteration: 	19506	 current: 	1.1000708342	 voltage: 	3.9440364838	 time: 	06/15/2017 02:39:07.007712360	 deltatime: 	0.99933744	 cap [mAh]	0.30537276979	 cap total [mAh]	530.42718008
Iteration: 	19507	 current: 	1.1000676155	 voltage: 	3.944180727	 time: 	06/15/2017 02:39:08.007000120	 deltatime: 	0.99928764	 cap [mAh]	0.30535665871	 cap total [mAh]	530.73253674
Iteration: 	19508	 current: 	1.1000699997	 voltage: 	3.9443149567	 time: 	06/15/2017 02:39:09.006311500	 deltatime: 	0.999304	 cap [mAh]	0.30536231972	 cap total [mAh]	531.03789906
Iteration: 	19509	 current: 	1.1000736952	 voltage: 	3.9444692135	 time: 	06/15/2017 02:39:10.005588880	 deltatime: 	0.99928314	 cap [mAh]	0.30535697121	 cap total [mAh]	531.34325603
Iteration: 	19510	 current: 	1.1000663042	 voltage: 	3.94460392	 time: 	06/15/2017 02:39:11.004944840	 deltatime: 	0.99934302	 cap [mAh]	0.3053732174	 cap total [mAh]	531.64862925
Iteration: 	19511	 current: 	1.1000669003	 voltage: 	3.9447479248	 time: 	06/15/2017 02:39:12.004254680	 deltatime: 	0.9993243	 cap [mAh]	0.30536766251	 cap total [mAh]	531.95399691
Iteration: 	19512	 current: 	1.1000663042	 voltage: 	3.9448831081	 time: 	06/15/2017 02:39:13.003571640	 deltatime: 	0.9993114	 cap [mAh]	0.30536355515	 cap total [mAh]	532.25936047
Iteration: 	19513	 current: 	1.1000659466	 voltage: 	3.9450342655	 time: 	06/15/2017 02:39:14.002875240	 deltatime: 	0.99930246	 cap [mAh]	0.30536072405	 cap total [mAh]	532.56472119
