Iteration:	Current:	Voltage:	Time:
2367	1.1000657082	4.0613822937	06/15/2017 00:01:05.325219220
2368	1.1000691652	4.0615401268	06/15/2017 00:01:06.324540880
2369	1.100065589	4.0617060661	06/15/2017 00:01:07.323856720
2370	1.100066185	4.061861515	06/15/2017 00:01:08.323187340
2371	1.1000676155	4.0621929169	06/15/2017 00:01:10.320307140
2372	1.1000670195	4.0623555183	06/15/2017 00:01:11.319624600
2373	1.1000716686	4.0625143051	06/15/2017 00:01:12.318972480
2374	1.1000653505	4.062681675	06/15/2017 00:01:13.318324440
2375	1.1000694036	4.0628428459	06/15/2017 00:01:14.317627140
2376	1.1000716686	4.0629997253	06/15/2017 00:01:15.317017280
2377	1.1000671387	4.0631732941	06/15/2017 00:01:16.316309500
2378	1.1000733376	4.0633330345	06/15/2017 00:01:17.315630500
2379	1.1000701189	4.0634970665	06/15/2017 00:01:18.314928540
2380	1.1000584364	4.0636515617	06/15/2017 00:01:19.314256200
2381	1.1000617743	4.0638203621	06/15/2017 00:01:20.313550960
2382	1.1000652313	4.0639824867	06/15/2017 00:01:21.312870340
2383	1.1000648737	4.064139843	06/15/2017 00:01:22.312207860
2384	1.1000714302	4.0643072128	06/15/2017 00:01:23.311507120
2385	1.10006845	4.0644702911	06/15/2017 00:01:24.310856960
2386	1.1000658274	4.0646271706	06/15/2017 00:01:25.310147760
2387	1.1000715494	4.0647945404	06/15/2017 00:01:26.309466840
2388	1.1000679731	4.0649590492	06/15/2017 00:01:27.308768840
2389	1.1000689268	4.0651211739	06/15/2017 00:01:28.308086020
2390	1.1000689268	4.0652890205	06/15/2017 00:01:29.307504520
2391	1.1000660658	4.0654420853	06/15/2017 00:01:30.306842960
2392	1.1000685692	4.0656061172	06/15/2017 00:01:31.306207580
2393	1.1000673771	4.0657730103	06/15/2017 00:01:32.305581420
2394	1.1000680923	4.0659356117	06/15/2017 00:01:33.304933720
2395	1.1000726223	4.0661072731	06/15/2017 00:01:34.304261460
2396	1.1000775099	4.0662641525	06/15/2017 00:01:35.303600340
2397	1.1000694036	4.0664224625	06/15/2017 00:01:36.302924620
2398	1.1000677347	4.0665869713	06/15/2017 00:01:37.302274800
2399	1.1000680923	4.0667543411	06/15/2017 00:01:38.301595400
2400	1.1000622511	4.06690979	06/15/2017 00:01:39.300931600
2401	1.1000627279	4.0670704842	06/15/2017 00:01:40.300294020
2402	1.1000648737	4.067237854	06/15/2017 00:01:41.299626120
2403	1.1000686884	4.0674080849	06/15/2017 00:01:42.299008380
2404	1.100066781	4.0675764084	06/15/2017 00:01:43.298367380
2405	1.1000666618	4.0677347183	06/15/2017 00:01:44.297720460
2406	1.1000635624	4.0678925514	06/15/2017 00:01:45.297089620
2407	1.1000629663	4.0680580139	06/15/2017 00:01:46.296420940
2408	1.10006392	4.0682277679	06/15/2017 00:01:47.295751900
2409	1.10006392	4.068385601	06/15/2017 00:01:48.295106980
2410	1.1000626087	4.0685520172	06/15/2017 00:01:49.294463840
2411	1.1000670195	4.0687088966	06/15/2017 00:01:50.293798480
2412	1.1000632048	4.068877697	06/15/2017 00:01:51.293171840
2413	1.1000612974	4.0690379143	06/15/2017 00:01:52.292495660
2414	1.1000689268	4.0692076683	06/15/2017 00:01:53.291871240
2415	1.1000708342	4.0693764687	06/15/2017 00:01:54.291214860
2416	1.1000657082	4.0695309639	06/15/2017 00:01:55.290567240
2417	1.1000669003	4.069694519	06/15/2017 00:01:56.289913420
2418	1.1000716686	4.0698609352	06/15/2017 00:01:57.289289780
2419	1.1000705957	4.0700211525	06/15/2017 00:01:58.288684140
2420	1.1000697613	4.0701904297	06/15/2017 00:01:59.288026660
2421	1.1000664234	4.0703487396	06/15/2017 00:02:00.287392600
2422	1.100066185	4.0705156326	06/15/2017 00:02:01.286712380
2423	1.1000695229	4.0706820488	06/15/2017 00:02:02.286072760
2424	1.10006392	4.0708427429	06/15/2017 00:02:03.285441880
2425	1.100063324	4.0710110664	06/15/2017 00:02:04.284773320
2426	1.1000688076	4.0711712837	06/15/2017 00:02:05.284129960
2427	1.1000614166	4.0713334084	06/15/2017 00:02:06.283482020
2428	1.1000643969	4.0714998245	06/15/2017 00:02:07.282857340
2429	1.100066185	4.0716609955	06/15/2017 00:02:08.282209740
2430	1.1000627279	4.0718226433	06/15/2017 00:02:09.281614760
2431	1.1000628471	4.0719881058	06/15/2017 00:02:10.280946980
2432	1.1000648737	4.0721564293	06/15/2017 00:02:11.280298360
2433	1.100060463	4.0723171234	06/15/2017 00:02:12.279621200
2434	1.1000628471	4.0724835396	06/15/2017 00:02:13.279019140
2435	1.1000647545	4.0726451874	06/15/2017 00:02:14.278374060
2436	1.1000645161	4.0728092194	06/15/2017 00:02:15.277723560
2437	1.10006392	4.0729651451	06/15/2017 00:02:16.277075140
2438	1.1000660658	4.0731329918	06/15/2017 00:02:17.276408720
2439	1.1000583172	4.0732955933	06/15/2017 00:02:18.275764120
2440	1.1000677347	4.0734658241	06/15/2017 00:02:19.275077880
2441	1.10006392	4.0736241341	06/15/2017 00:02:20.274429120
2442	1.1000605822	4.0737948418	06/15/2017 00:02:21.273753720
2443	1.1000617743	4.0739560127	06/15/2017 00:02:22.273121380
2444	1.1000612974	4.0741200447	06/15/2017 00:02:23.272455200
2445	1.1000666618	4.0742807388	06/15/2017 00:02:24.271793300
2446	1.1000660658	4.0744457245	06/15/2017 00:02:25.271164680
2447	1.1000641584	4.074614048	06/15/2017 00:02:26.270493560
2448	1.1000659466	4.0747714043	06/15/2017 00:02:27.269889720
2449	1.100066185	4.0749430656	06/15/2017 00:02:28.269221960
2450	1.1000577211	4.0751037598	06/15/2017 00:02:29.268574260
2451	1.1000576019	4.0752687454	06/15/2017 00:02:30.267912880
2452	1.1000611782	4.0754299164	06/15/2017 00:02:31.267255280
2453	1.1000614166	4.0755944252	06/15/2017 00:02:32.266598440
2454	1.1000635624	4.0757555962	06/15/2017 00:02:33.265931740
2455	1.1000727415	4.0759267807	06/15/2017 00:02:34.265307780
2456	1.1000674963	4.07609272	06/15/2017 00:02:35.264641660
2457	1.1000659466	4.0762534142	06/15/2017 00:02:36.264005840
2458	1.1000670195	4.0764217377	06/15/2017 00:02:37.263353040
2459	1.100061059	4.0765852928	06/15/2017 00:02:38.262706900
2460	1.1000680923	4.07675457	06/15/2017 00:02:39.262027900
2461	1.1000699997	4.0769200325	06/15/2017 00:02:40.261369200
2462	1.1000694036	4.0770802498	06/15/2017 00:02:41.260739380
2463	1.1000653505	4.0772380829	06/15/2017 00:02:42.260164700
2464	1.1000645161	4.0774073601	06/15/2017 00:02:43.259520380
2465	1.1000711918	4.0775761604	06/15/2017 00:02:44.258882460
2466	1.1000682116	4.0777392387	06/15/2017 00:02:45.258268480
2467	1.1000578403	4.0778956413	06/15/2017 00:02:46.257623860
2468	1.1000599861	4.0780687332	06/15/2017 00:02:47.257004600
2469	1.1000653505	4.0782294273	06/15/2017 00:02:48.256323740
2470	1.1000664234	4.0783982277	06/15/2017 00:02:49.255638740
2471	1.100063324	4.0785646439	06/15/2017 00:02:50.255000660
2472	1.100063324	4.078725338	06/15/2017 00:02:51.254345060
2473	1.1000621319	4.0788903236	06/15/2017 00:02:52.253717860
2474	1.1000630856	4.0790572166	06/15/2017 00:02:53.253060820
2475	1.1000629663	4.0792250633	06/15/2017 00:02:54.252436640
2476	1.1000682116	4.079387188	06/15/2017 00:02:55.251759280
2477	1.1000617743	4.0795516968	06/15/2017 00:02:56.251118820
2478	1.1000673771	4.0797219276	06/15/2017 00:02:57.250469500
2479	1.1000660658	4.0798797607	06/15/2017 00:02:58.249794020
2480	1.1000642776	4.0800428391	06/15/2017 00:02:59.249153220
2481	1.1000648737	4.0802106857	06/15/2017 00:03:00.248479960
2482	1.1000660658	4.0803766251	06/15/2017 00:03:01.247856780
2483	1.1000636816	4.0805387497	06/15/2017 00:03:02.247192340
2484	1.1000653505	4.0807042122	06/15/2017 00:03:03.246524020
2485	1.1000648737	4.0808763504	06/15/2017 00:03:04.245839940
2486	1.1000628471	4.081029892	06/15/2017 00:03:05.245159440
2487	1.1000727415	4.0812044144	06/15/2017 00:03:06.244543100
2488	1.10006392	4.081366539	06/15/2017 00:03:07.243872860
2489	1.1000653505	4.0815324783	06/15/2017 00:03:08.243238820
2490	1.1000634432	4.0816960335	06/15/2017 00:03:09.242597540
2491	1.1000694036	4.081861496	06/15/2017 00:03:10.241967940
2492	1.1000685692	4.0820217133	06/15/2017 00:03:11.241369400
2493	1.1000680923	4.0821909904	06/15/2017 00:03:12.240719760
2494	1.1000671387	4.0823597908	06/15/2017 00:03:13.240042420
2495	1.1000689268	4.0825257301	06/15/2017 00:03:14.239386200
2496	1.1000666618	4.0826830864	06/15/2017 00:03:15.238766520
2497	1.1000711918	4.0828504562	06/15/2017 00:03:16.238138780
2498	1.1000685692	4.0830163956	06/15/2017 00:03:17.237535380
2499	1.1000642776	4.0831813812	06/15/2017 00:03:18.236868580
2500	1.100065589	4.0833396912	06/15/2017 00:03:19.236227000
2501	1.1000590324	4.083507061	06/15/2017 00:03:20.235543300
2502	1.1000696421	4.0836811066	06/15/2017 00:03:21.234866780
2503	1.1000688076	4.0838494301	06/15/2017 00:03:22.234176480
2504	1.1000607014	4.0840039253	06/15/2017 00:03:23.233530700
2505	1.1000678539	4.0841693878	06/15/2017 00:03:24.232874560
2506	1.1000617743	4.0843434334	06/15/2017 00:03:25.232192200
2507	1.1000680923	4.0845108032	06/15/2017 00:03:26.231572860
2508	1.1000630856	4.084666729	06/15/2017 00:03:27.230902480
2509	1.1000622511	4.0848355293	06/15/2017 00:03:28.230247660
2510	1.1000652313	4.0850043297	06/15/2017 00:03:29.229562280
2511	1.1000691652	4.0851655006	06/15/2017 00:03:30.228898180
2512	1.100061059	4.0853304863	06/15/2017 00:03:31.228253540
2513	1.1000692844	4.0855002403	06/15/2017 00:03:32.227572120
2514	1.1000669003	4.0856604576	06/15/2017 00:03:33.226926340
2515	1.1000589132	4.0858263969	06/15/2017 00:03:34.226266140
2516	1.1000570059	4.0859799385	06/15/2017 00:03:35.225640260
2517	1.1000605822	4.0861587524	06/15/2017 00:03:36.224979060
2518	1.1000597477	4.0863242149	06/15/2017 00:03:37.224326420
2519	1.1000674963	4.0864877701	06/15/2017 00:03:38.223630580
2520	1.1000622511	4.0866498947	06/15/2017 00:03:39.222975580
2521	1.1000659466	4.0868134499	06/15/2017 00:03:40.222401820
2522	1.1000679731	4.0869894028	06/15/2017 00:03:41.221735000
2523	1.1000723839	4.0871553421	06/15/2017 00:03:42.221106280
2524	1.1000678539	4.0873141289	06/15/2017 00:03:43.220443780
2525	1.100069046	4.0874853134	06/15/2017 00:03:44.219804320
2526	1.1000722647	4.0876536369	06/15/2017 00:03:45.219154800
2527	1.1000701189	4.0878133774	06/15/2017 00:03:46.218503620
2528	1.1000696421	4.0879764557	06/15/2017 00:03:47.217824820
2529	1.1000711918	4.0881457329	06/15/2017 00:03:48.217170640
2530	1.1000709534	4.088312149	06/15/2017 00:03:49.216590540
2531	1.100069046	4.0884804726	06/15/2017 00:03:50.215945060
2532	1.1000660658	4.0886354446	06/15/2017 00:03:51.215305980
2533	1.1000725031	4.0888123512	06/15/2017 00:03:52.214629760
2534	1.1000676155	4.0889773369	06/15/2017 00:03:53.214082940
2535	1.1000717878	4.0891494751	06/15/2017 00:03:54.213404140
2536	1.1000636816	4.0893082619	06/15/2017 00:03:55.212784280
2537	1.1000635624	4.0894727707	06/15/2017 00:03:56.212142160
2538	1.1000689268	4.0896430016	06/15/2017 00:03:57.211485800
2539	1.1000645161	4.0898003578	06/15/2017 00:03:58.210862480
2540	1.1000648737	4.0899710655	06/15/2017 00:03:59.210207660
2541	1.1000666618	4.0901398659	06/15/2017 00:04:00.209577420
2542	1.1000671387	4.0903029442	06/15/2017 00:04:01.208933180
2543	1.1000640392	4.0904679298	06/15/2017 00:04:02.208263820
2544	1.1000702381	4.0906352997	06/15/2017 00:04:03.207579880
2545	1.1000692844	4.0908088684	06/15/2017 00:04:04.206953240
2546	1.1000685692	4.0909695625	06/15/2017 00:04:05.206319760
2547	1.1000691652	4.0911445618	06/15/2017 00:04:06.205641820
2548	1.1000708342	4.0913066864	06/15/2017 00:04:07.204998800
2549	1.1000654697	4.0914754868	06/15/2017 00:04:08.204348320
2550	1.1000645161	4.0916409492	06/15/2017 00:04:09.203727700
2551	1.1000654697	4.0918159485	06/15/2017 00:04:10.203109680
2552	1.10006392	4.0919752121	06/15/2017 00:04:11.202503160
2553	1.1000595093	4.0921392441	06/15/2017 00:04:12.201867180
2554	1.1000641584	4.0923070908	06/15/2017 00:04:13.201215840
2555	1.1000583172	4.0924658775	06/15/2017 00:04:14.200587100
2556	1.1000607014	4.0926413536	06/15/2017 00:04:15.199933820
2557	1.1000635624	4.0928044319	06/15/2017 00:04:16.199290780
2558	1.1000663042	4.0929775238	06/15/2017 00:04:17.198626880
2559	1.1000634432	4.0931434631	06/15/2017 00:04:18.197966000
2560	1.1000636816	4.0933046341	06/15/2017 00:04:19.197346380
2561	1.1000602245	4.0934743881	06/15/2017 00:04:20.196705920
2562	1.100066781	4.0936346054	06/15/2017 00:04:21.196058560
2563	1.1000678539	4.0938067436	06/15/2017 00:04:22.195408620
2564	1.1000716686	4.093972683	06/15/2017 00:04:23.194796820
2565	1.1000688076	4.0941343307	06/15/2017 00:04:24.194209360
2566	1.1000645161	4.0943007469	06/15/2017 00:04:25.193625600
2567	1.100065589	4.0944728851	06/15/2017 00:04:26.193299280
2568	1.1000676155	4.0946378708	06/15/2017 00:04:27.192652160
2569	1.1000756025	4.094807148	06/15/2017 00:04:28.192028340
2570	1.1000677347	4.0949726105	06/15/2017 00:04:29.191362320
2571	1.1000665426	4.0951347351	06/15/2017 00:04:30.190709880
2572	1.10006392	4.0953035355	06/15/2017 00:04:31.190071500
2573	1.100061059	4.0954704285	06/15/2017 00:04:32.189415400
2574	1.1000695229	4.095644474	06/15/2017 00:04:33.188721080
2575	1.100063324	4.0957999229	06/15/2017 00:04:34.188094080
2576	1.1000628471	4.095969677	06/15/2017 00:04:35.187442000
2577	1.1000702381	4.0961389542	06/15/2017 00:04:36.186776160
2578	1.1000689268	4.0963029861	06/15/2017 00:04:37.186128560
2579	1.1000691652	4.0964751244	06/15/2017 00:04:38.185449580
2580	1.1000665426	4.0966439247	06/15/2017 00:04:39.184816580
2581	1.1000583172	4.0968065262	06/15/2017 00:04:40.184179380
2582	1.1000617743	4.0969700813	06/15/2017 00:04:41.183535200
2583	1.1000676155	4.0971345901	06/15/2017 00:04:42.182873140
2584	1.1000682116	4.0973091125	06/15/2017 00:04:43.182228900
2585	1.1000701189	4.0974702835	06/15/2017 00:04:44.181582640
2586	1.1000632048	4.0976428986	06/15/2017 00:04:45.180923100
2587	1.10006392	4.0978069305	06/15/2017 00:04:46.180267260
2588	1.1000682116	4.0979714394	06/15/2017 00:04:47.179586580
2589	1.1000696421	4.0981359482	06/15/2017 00:04:48.178928360
2590	1.100066185	4.0983080864	06/15/2017 00:04:49.178322460
2591	1.1000710726	4.0984740257	06/15/2017 00:04:50.177683460
2592	1.1000679731	4.0986380577	06/15/2017 00:04:51.177053120
2593	1.1000750065	4.0988111496	06/15/2017 00:04:52.176381960
2594	1.1000736952	4.0989742279	06/15/2017 00:04:53.175729540
2595	1.1000689268	4.0991420746	06/15/2017 00:04:54.175115120
2596	1.1000699997	4.099313736	06/15/2017 00:04:55.174497680
2597	1.1000711918	4.0994791985	06/15/2017 00:04:56.173833780
2598	1.1000664234	4.0996379852	06/15/2017 00:04:57.173219240
2599	1.100070715	4.099814415	06/15/2017 00:04:58.172662780
2600	1.100073576	4.099978447	06/15/2017 00:04:59.172012120
2601	1.1000728607	4.1001443863	06/15/2017 00:05:00.171351440
2602	1.1000753641	4.100317955	06/15/2017 00:05:01.170895740
2603	1.100074172	4.100479126	06/15/2017 00:05:02.170228740
2604	1.1000704765	4.1006522179	06/15/2017 00:05:03.169556900
2605	1.1000705957	4.100818634	06/15/2017 00:05:04.168938020
2606	1.1000715494	4.1009836197	06/15/2017 00:05:05.168288920
2607	1.1000638008	4.1011576653	06/15/2017 00:05:06.167641480
2608	1.1000597477	4.1013159752	06/15/2017 00:05:07.167006760
2609	1.100061059	4.1014904976	06/15/2017 00:05:08.166363200
2610	1.1000701189	4.1016516685	06/15/2017 00:05:09.165764360
2611	1.1000695229	4.1018209457	06/15/2017 00:05:10.165078460
2612	1.1000673771	4.1019887924	06/15/2017 00:05:11.164432860
2613	1.1000649929	4.1021528244	06/15/2017 00:05:12.163777560
2614	1.100065589	4.1023283005	06/15/2017 00:05:13.163108240
2615	1.1000689268	4.1024909019	06/15/2017 00:05:14.162497060
2616	1.1000657082	4.1026601791	06/15/2017 00:05:15.161831960
2617	1.1000677347	4.1028242111	06/15/2017 00:05:16.161184900
2618	1.1000689268	4.1029968262	06/15/2017 00:05:17.160496180
2619	1.1000670195	4.1031661034	06/15/2017 00:05:18.159833740
2620	1.1000715494	4.1033301353	06/15/2017 00:05:19.159185320
2621	1.1000680923	4.1034960747	06/15/2017 00:05:20.158510920
2622	1.10006845	4.1036643982	06/15/2017 00:05:21.157835640
2623	1.1000715494	4.103831768	06/15/2017 00:05:22.157153280
2624	1.1000670195	4.103990078	06/15/2017 00:05:23.156500360
2625	1.1000695229	4.1041660309	06/15/2017 00:05:24.155847140
2626	1.100066185	4.1043338776	06/15/2017 00:05:25.155181680
2627	1.1000648737	4.1045031548	06/15/2017 00:05:26.154511900
2628	1.1000679731	4.1046710014	06/15/2017 00:05:27.153828780
2629	1.1000673771	4.1048412323	06/15/2017 00:05:28.153172360
2630	1.100061059	4.1050052643	06/15/2017 00:05:29.152511480
2631	1.1000696421	4.105175972	06/15/2017 00:05:30.151861660
2632	1.1000710726	4.1053481102	06/15/2017 00:05:31.151172580
2633	1.1000685692	4.105512619	06/15/2017 00:05:32.150492220
2634	1.1000711918	4.1056847572	06/15/2017 00:05:33.149821840
2635	1.1000648737	4.1058521271	06/15/2017 00:05:34.149160400
2636	1.100066781	4.1060142517	06/15/2017 00:05:35.148535880
2637	1.1000660658	4.1061849594	06/15/2017 00:05:36.147845520
2638	1.1000695229	4.1063532829	06/15/2017 00:05:37.147176820
2639	1.1000750065	4.106525898	06/15/2017 00:05:38.146545400
2640	1.1000670195	4.1066846848	06/15/2017 00:05:39.145894460
2641	1.1000710726	4.1068601608	06/15/2017 00:05:40.145235660
2642	1.1000715494	4.1070318222	06/15/2017 00:05:41.144575360
2643	1.1000705957	4.1071939468	06/15/2017 00:05:42.143925540
2644	1.1000738144	4.1073689461	06/15/2017 00:05:43.143255360
2645	1.1000705957	4.1075320244	06/15/2017 00:05:44.142586460
2646	1.1000705957	4.1076979637	06/15/2017 00:05:45.141897900
2647	1.1000629663	4.1078705788	06/15/2017 00:05:46.141222000
2648	1.1000646353	4.1080355644	06/15/2017 00:05:47.140574540
2649	1.1000609398	4.1082043648	06/15/2017 00:05:48.139892960
2650	1.1000716686	4.1083788872	06/15/2017 00:05:49.139229220
2651	1.1000739336	4.108543396	06/15/2017 00:05:50.138546360
2652	1.1000728607	4.1087155342	06/15/2017 00:05:51.137868860
2653	1.1000751257	4.1088843346	06/15/2017 00:05:52.137250200
2654	1.1000721455	4.1090450287	06/15/2017 00:05:53.136584040
2655	1.1000680923	4.1092181206	06/15/2017 00:05:54.135887960
2656	1.1000674963	4.1093850136	06/15/2017 00:05:55.135212420
2657	1.1000608206	4.1095485687	06/15/2017 00:05:56.134555080
2658	1.1000649929	4.109726429	06/15/2017 00:05:57.133903760
2659	1.1000702381	4.109893322	06/15/2017 00:05:58.133246740
2660	1.1000669003	4.1100640297	06/15/2017 00:05:59.132628160
2661	1.10006392	4.1102313995	06/15/2017 00:06:00.131962680
2662	1.10006392	4.1103973389	06/15/2017 00:06:01.131314600
2663	1.1000672579	4.1105699539	06/15/2017 00:06:02.130645140
2664	1.1000716686	4.1107354164	06/15/2017 00:06:03.130002400
2665	1.1000679731	4.1108994484	06/15/2017 00:06:04.129364660
2666	1.1000683308	4.1110701561	06/15/2017 00:06:05.128711240
2667	1.1000674963	4.1112451553	06/15/2017 00:06:06.128050980
2668	1.1000622511	4.1114087105	06/15/2017 00:06:07.127415420
2669	1.1000628471	4.1115779877	06/15/2017 00:06:08.126760040
2670	1.1000659466	4.111746788	06/15/2017 00:06:09.126087580
2671	1.1000643969	4.1119141579	06/15/2017 00:06:10.125436900
2672	1.1000634432	4.1120882034	06/15/2017 00:06:11.124767500
2673	1.10006392	4.1122546196	06/15/2017 00:06:12.124138440
2674	1.1000699997	4.1124362946	06/15/2017 00:06:13.123438800
2675	1.1000654697	4.1125955582	06/15/2017 00:06:14.122768000
2676	1.1000679731	4.1127667427	06/15/2017 00:06:15.122089880
2677	1.100061655	4.1129345894	06/15/2017 00:06:16.121436340
2678	1.100060463	4.1130976677	06/15/2017 00:06:17.120780760
2679	1.1000641584	4.1132717133	06/15/2017 00:06:18.120085500
2680	1.1000660658	4.1134376526	06/15/2017 00:06:19.119449740
2681	1.100065589	4.1136102676	06/15/2017 00:06:20.118753320
2682	1.1000649929	4.1137824059	06/15/2017 00:06:21.118109640
2683	1.100061059	4.1139397621	06/15/2017 00:06:22.117474200
2684	1.1000638008	4.1141119003	06/15/2017 00:06:23.116804580
2685	1.1000617743	4.114279747	06/15/2017 00:06:24.116142180
2686	1.100065589	4.1144638062	06/15/2017 00:06:25.115484020
2687	1.1000660658	4.1146349907	06/15/2017 00:06:26.114819120
2688	1.1000617743	4.114803791	06/15/2017 00:06:27.114144580
2689	1.1000739336	4.1149668694	06/15/2017 00:06:28.113499600
2690	1.1000634432	4.115134716	06/15/2017 00:06:29.112856080
2691	1.1000678539	4.1153111458	06/15/2017 00:06:30.112194400
2692	1.100065589	4.1154766083	06/15/2017 00:06:31.111523300
2693	1.1000664234	4.1156516075	06/15/2017 00:06:32.110835100
2694	1.1000678539	4.1158161163	06/15/2017 00:06:33.110162940
2695	1.1000666618	4.1159820557	06/15/2017 00:06:34.109462800
2696	1.1000683308	4.1161584854	06/15/2017 00:06:35.108853920
2697	1.1000623703	4.1163263321	06/15/2017 00:06:36.108191040
2698	1.1000697613	4.1164970398	06/15/2017 00:06:37.107508600
2699	1.1000682116	4.1166658401	06/15/2017 00:06:38.106842960
2700	1.1000664234	4.116838932	06/15/2017 00:06:39.106146680
2701	1.1000669003	4.1170086861	06/15/2017 00:06:40.105569360
2702	1.1000677347	4.1171827316	06/15/2017 00:06:41.104880420
2703	1.1000669003	4.1173434258	06/15/2017 00:06:42.104174260
2704	1.100065589	4.1175203323	06/15/2017 00:06:43.103490360
2705	1.1000680923	4.1176943779	06/15/2017 00:06:44.102823400
2706	1.100078702	4.1178622246	06/15/2017 00:06:45.102164760
2707	1.1000682116	4.118033886	06/15/2017 00:06:46.101477840
2708	1.1000666618	4.1182050705	06/15/2017 00:06:47.100798340
2709	1.1000674963	4.1183710098	06/15/2017 00:06:48.100136180
2710	1.1000646353	4.1185412407	06/15/2017 00:06:49.099501920
2711	1.1000630856	4.1187124252	06/15/2017 00:06:50.098868120
2712	1.10006392	4.1188931465	06/15/2017 00:06:51.098200320
2713	1.1000710726	4.1190595627	06/15/2017 00:06:52.097547640
2714	1.100065589	4.1192288399	06/15/2017 00:06:53.096894180
2715	1.1000648737	4.1193990707	06/15/2017 00:06:54.096239180
2716	1.1000624895	4.1195678711	06/15/2017 00:06:55.095576120
2717	1.1000679731	4.119740963	06/15/2017 00:06:56.094888120
2718	1.1000645161	4.1199102402	06/15/2017 00:06:57.094220860
2719	1.1000664234	4.1200900078	06/15/2017 00:06:58.093565180
2720	1.10006392	4.1202559471	06/15/2017 00:06:59.092907360
2721	1.1000696421	4.1204285622	06/15/2017 00:07:00.092255260
2722	1.1000635624	4.1205945015	06/15/2017 00:07:01.091594480
2723	1.1000599861	4.1207714081	06/15/2017 00:07:02.090937940
2724	1.1000649929	4.1209378242	06/15/2017 00:07:03.090256100
2725	1.1000695229	4.1211137772	06/15/2017 00:07:04.089637800
2726	1.1000576019	4.1212801933	06/15/2017 00:07:05.088977120
2727	1.1000651121	4.1214542389	06/15/2017 00:07:06.088314660
2728	1.100066781	4.1216211319	06/15/2017 00:07:07.087667580
2729	1.100070715	4.1217913628	06/15/2017 00:07:08.086999360
2730	1.1000659466	4.1219625473	06/15/2017 00:07:09.086372460
2731	1.1000678539	4.1221313477	06/15/2017 00:07:10.085681260
2732	1.1000659466	4.1223053932	06/15/2017 00:07:11.085015720
2733	1.1000674963	4.1224741936	06/15/2017 00:07:12.084361760
2734	1.1000716686	4.1226501465	06/15/2017 00:07:13.083711060
2735	1.1000716686	4.1228175163	06/15/2017 00:07:14.083065260
2736	1.1000691652	4.122988224	06/15/2017 00:07:15.082378280
2737	1.1000673771	4.1231622696	06/15/2017 00:07:16.081712520
2738	1.1000589132	4.1233291626	06/15/2017 00:07:17.081041940
2739	1.100061059	4.1235046387	06/15/2017 00:07:18.080436640
2740	1.1000608206	4.1236724854	06/15/2017 00:07:19.079776760
2741	1.1000628471	4.1238465309	06/15/2017 00:07:20.079110780
2742	1.1000676155	4.1240172386	06/15/2017 00:07:21.078474140
2743	1.1000643969	4.1241827011	06/15/2017 00:07:22.077785620
2744	1.1000672579	4.1243567467	06/15/2017 00:07:23.077139800
2745	1.1000646353	4.1245317459	06/15/2017 00:07:24.076485380
2746	1.1000598669	4.1246933937	06/15/2017 00:07:25.075806300
2747	1.1000615358	4.1248703003	06/15/2017 00:07:26.075148880
2748	1.1000653505	4.1250414848	06/15/2017 00:07:27.074504900
2749	1.1000671387	4.1252131462	06/15/2017 00:07:28.073823100
2750	1.1000629663	4.1253809929	06/15/2017 00:07:29.073135060
2751	1.1000660658	4.1255497932	06/15/2017 00:07:30.072469600
2752	1.1000626087	4.1257276535	06/15/2017 00:07:31.071798180
2753	1.1000643969	4.1258983612	06/15/2017 00:07:32.071168940
2754	1.1000663042	4.1260623932	06/15/2017 00:07:33.070552300
2755	1.100065589	4.1262359619	06/15/2017 00:07:34.069880760
2756	1.1000621319	4.1264061928	06/15/2017 00:07:35.069233220
2757	1.10006392	4.1265764236	06/15/2017 00:07:36.068549080
2758	1.1000670195	4.1267461777	06/15/2017 00:07:37.067892040
2759	1.1000630856	4.1269168854	06/15/2017 00:07:38.067279460
2760	1.1000638008	4.1270980835	06/15/2017 00:07:39.066620480
2761	1.1000630856	4.1272678375	06/15/2017 00:07:40.065982700
2762	1.1000636816	4.1274366379	06/15/2017 00:07:41.065328820
2763	1.1000617743	4.1276059151	06/15/2017 00:07:42.064711700
2764	1.1000703573	4.1277880669	06/15/2017 00:07:43.064056620
2765	1.1000711918	4.1279559135	06/15/2017 00:07:44.063391520
2766	1.1000716686	4.1281318665	06/15/2017 00:07:45.062756500
2767	1.1000648737	4.1282973289	06/15/2017 00:07:46.062071040
2768	1.1000711918	4.1284708977	06/15/2017 00:07:47.061474180
2769	1.1000638008	4.1286463737	06/15/2017 00:07:48.060804120
2770	1.1000648737	4.1288166046	06/15/2017 00:07:49.060134020
2771	1.1000670195	4.1289868355	06/15/2017 00:07:50.059720700
2772	1.10006845	4.1291661263	06/15/2017 00:07:51.059043940
2773	1.1000629663	4.1293296814	06/15/2017 00:07:52.058377280
2774	1.1000682116	4.1295099258	06/15/2017 00:07:53.057698380
2775	1.1000666618	4.1296815872	06/15/2017 00:07:54.057035980
2776	1.1000651121	4.1298537254	06/15/2017 00:07:55.056380860
2777	1.1000603437	4.130027771	06/15/2017 00:07:56.055704020
2778	1.1000624895	4.1301999092	06/15/2017 00:07:57.055032580
2779	1.1000626087	4.1303739548	06/15/2017 00:07:58.054357760
2780	1.100061059	4.130543232	06/15/2017 00:07:59.053688180
