Iteration:	Current:	Voltage:	Time:
2322	1.1000642776	4.0319833755	06/15/2017 02:48:51.618181020
2323	1.1000642776	4.0321383476	06/15/2017 02:48:52.617667000
2324	1.1000722647	4.0323047638	06/15/2017 02:48:53.617007400
2325	1.1000702381	4.0324587822	06/15/2017 02:48:54.616374180
2326	1.1000666618	4.0326151848	06/15/2017 02:48:55.615714120
2327	1.1000641584	4.032772541	06/15/2017 02:48:56.615029720
2328	1.1000621319	4.0329270363	06/15/2017 02:48:57.614380820
2329	1.1000585556	4.0330862999	06/15/2017 02:48:58.613715620
2330	1.1000621319	4.0332446098	06/15/2017 02:48:59.613084500
2331	1.1000645161	4.0334048271	06/15/2017 02:49:00.612397380
2332	1.1000648737	4.0335674286	06/15/2017 02:49:01.611739980
2333	1.1000634432	4.0337233543	06/15/2017 02:49:02.611041100
2334	1.1000597477	4.0338745117	06/15/2017 02:49:03.610376820
2335	1.1000680923	4.0340437889	06/15/2017 02:49:04.609669620
2336	1.1000621319	4.0342006683	06/15/2017 02:49:05.608990440
2337	1.1000630856	4.0343556404	06/15/2017 02:49:06.608287660
2338	1.1000756025	4.0345196724	06/15/2017 02:49:07.607612400
2339	1.1000704765	4.0346693993	06/15/2017 02:49:08.606994000
2340	1.1000730991	4.0348315239	06/15/2017 02:49:09.606306800
2341	1.100066185	4.0349841118	06/15/2017 02:49:10.605631680
2342	1.10006392	4.0351419449	06/15/2017 02:49:11.604950100
2343	1.1000677347	4.0353031158	06/15/2017 02:49:12.604359200
2344	1.1000654697	4.0354652405	06/15/2017 02:49:13.603711600
2345	1.100069046	4.0356140137	06/15/2017 02:49:14.603030260
2346	1.1000746489	4.035782814	06/15/2017 02:49:15.602334600
2347	1.1000692844	4.0359382629	06/15/2017 02:49:16.601675160
2348	1.10006392	4.0360989571	06/15/2017 02:49:17.601009720
2349	1.1000627279	4.0362505913	06/15/2017 02:49:18.600335660
2350	1.1000624895	4.0364146233	06/15/2017 02:49:19.599634120
2351	1.1000612974	4.0365695953	06/15/2017 02:49:20.598939720
2352	1.1000658274	4.0367264748	06/15/2017 02:49:21.598272200
2353	1.1000617743	4.0368857384	06/15/2017 02:49:22.597644640
2354	1.1000674963	4.0370430946	06/15/2017 02:49:23.596997740
2355	1.100069046	4.0372047424	06/15/2017 02:49:24.596332920
2356	1.1000626087	4.0373601913	06/15/2017 02:49:25.595681960
2357	1.1000705957	4.0375204086	06/15/2017 02:49:26.595009240
2358	1.10006845	4.0376787186	06/15/2017 02:49:27.594341600
2359	1.1000595093	4.0378346443	06/15/2017 02:49:28.593635940
2360	1.100066185	4.0379981995	06/15/2017 02:49:29.592948560
2361	1.1000607014	4.0381550789	06/15/2017 02:49:30.592239760
2362	1.1000534296	4.0383071899	06/15/2017 02:49:31.591592240
2363	1.1000627279	4.0384664536	06/15/2017 02:49:32.590891120
2364	1.1000736952	4.0386285782	06/15/2017 02:49:33.590209400
2365	1.1000632048	4.0387897491	06/15/2017 02:49:34.589513540
2366	1.100061655	4.0389428139	06/15/2017 02:49:35.588834300
2367	1.1000617743	4.0391058922	06/15/2017 02:49:36.588197300
2368	1.1000624895	4.0392589569	06/15/2017 02:49:37.587543220
2369	1.1000628471	4.0394220352	06/15/2017 02:49:38.586872320
2370	1.1000632048	4.039580822	06/15/2017 02:49:39.586182080
2371	1.1000593901	4.0397315025	06/15/2017 02:49:40.585516280
2372	1.1000685692	4.0399022102	06/15/2017 02:49:41.584822380
2373	1.1000603437	4.0400485992	06/15/2017 02:49:42.584127720
2374	1.1000666618	4.0402197838	06/15/2017 02:49:43.583433120
2375	1.1000654697	4.040371418	06/15/2017 02:49:44.582749600
2376	1.1000660658	4.040541172	06/15/2017 02:49:45.582076720
2377	1.1000634432	4.0406951904	06/15/2017 02:49:46.581397920
2378	1.1000682116	4.0408587456	06/15/2017 02:49:47.580731240
2379	1.1000677347	4.0410079956	06/15/2017 02:49:48.580068080
2380	1.100066781	4.0411639214	06/15/2017 02:49:49.579399000
2381	1.1000649929	4.0413393974	06/15/2017 02:49:50.578760900
2382	1.1000643969	4.0414891243	06/15/2017 02:49:51.578123460
2383	1.100065589	4.0416512489	06/15/2017 02:49:52.577435060
2384	1.1000612974	4.0418057442	06/15/2017 02:49:53.576776360
2385	1.1000665426	4.0419683456	06/15/2017 02:49:54.576060280
2386	1.1000653505	4.0421309471	06/15/2017 02:49:55.575395680
2387	1.1000654697	4.0422878265	06/15/2017 02:49:56.574683660
2388	1.1000670195	4.0424523354	06/15/2017 02:49:57.574009600
2389	1.1000649929	4.0426106453	06/15/2017 02:49:58.573307880
2390	1.1000620127	4.0427680016	06/15/2017 02:49:59.572622000
2391	1.100066781	4.0429239273	06/15/2017 02:50:00.571917040
2392	1.1000673771	4.0430908203	06/15/2017 02:50:01.571210860
2393	1.1000658274	4.0432429314	06/15/2017 02:50:02.570518500
2394	1.1000638008	4.0434041023	06/15/2017 02:50:03.569811280
2395	1.100066781	4.0435647964	06/15/2017 02:50:04.569192560
2396	1.1000607014	4.0437283516	06/15/2017 02:50:05.568496120
2397	1.1000636816	4.0438899994	06/15/2017 02:50:06.567864460
2398	1.1000632048	4.0440516472	06/15/2017 02:50:07.567172720
2399	1.1000608206	4.0442080498	06/15/2017 02:50:08.566501340
2400	1.1000620127	4.0443682671	06/15/2017 02:50:09.565856460
2401	1.1000607014	4.0445299149	06/15/2017 02:50:10.565207840
2402	1.1000671387	4.0446939468	06/15/2017 02:50:11.564551660
2403	1.1000646353	4.0448503494	06/15/2017 02:50:12.563905160
2404	1.1000596285	4.0450086594	06/15/2017 02:50:13.563263700
2405	1.1000636816	4.0451712608	06/15/2017 02:50:14.562586000
2406	1.1000590324	4.0453248024	06/15/2017 02:50:15.561923040
2407	1.1000626087	4.0454902649	06/15/2017 02:50:16.561238740
2408	1.100069046	4.045650959	06/15/2017 02:50:17.560581100
2409	1.1000562906	4.0458078384	06/15/2017 02:50:18.559908620
2410	1.1000577211	4.0459709167	06/15/2017 02:50:19.559292760
2411	1.1000580788	4.0461325645	06/15/2017 02:50:20.558664740
2412	1.1000607014	4.0462908745	06/15/2017 02:50:21.558009400
2413	1.1000632048	4.0464611053	06/15/2017 02:50:22.557341520
2414	1.1000635624	4.0466179848	06/15/2017 02:50:23.556672900
2415	1.1000596285	4.0467691422	06/15/2017 02:50:24.556031680
2416	1.1000648737	4.0469350815	06/15/2017 02:50:25.555371960
2417	1.1000626087	4.0470919609	06/15/2017 02:50:26.554731380
2418	1.1000659466	4.0472607613	06/15/2017 02:50:27.554073520
2419	1.1000635624	4.0474157333	06/15/2017 02:50:28.553425600
2420	1.1000617743	4.0475792885	06/15/2017 02:50:29.552746300
2421	1.1000627279	4.0477366447	06/15/2017 02:50:30.552085240
2422	1.1000626087	4.0479044914	06/15/2017 02:50:31.551398580
2423	1.100058794	4.048063755	06/15/2017 02:50:32.550711200
2424	1.1000659466	4.0482287407	06/15/2017 02:50:33.550103620
2425	1.1000617743	4.0483884811	06/15/2017 02:50:34.549446840
2426	1.100061059	4.0485515594	06/15/2017 02:50:35.548807240
2427	1.1000596285	4.0487160683	06/15/2017 02:50:36.548163540
2428	1.1000550985	4.0488610268	06/15/2017 02:50:37.547522540
2429	1.1000615358	4.049033165	06/15/2017 02:50:38.546849000
2430	1.1000626087	4.0491952896	06/15/2017 02:50:39.546192680
2431	1.1000549793	4.0493588448	06/15/2017 02:50:40.545506620
2432	1.1000583172	4.04951334	06/15/2017 02:50:41.544862740
2433	1.1000596285	4.0496792793	06/15/2017 02:50:42.544205540
2434	1.100060463	4.0498399734	06/15/2017 02:50:43.543540360
2435	1.1000558138	4.049996376	06/15/2017 02:50:44.542887780
2436	1.1000547409	4.050160408	06/15/2017 02:50:45.542204440
2437	1.1000576019	4.0503149033	06/15/2017 02:50:46.541541660
2438	1.1000567675	4.0504798889	06/15/2017 02:50:47.540881340
2439	1.1000624895	4.0506429672	06/15/2017 02:50:48.540255580
2440	1.1000643969	4.0508041382	06/15/2017 02:50:49.539603280
2441	1.1000640392	4.0509729385	06/15/2017 02:50:50.538942600
2442	1.1000621319	4.0511336327	06/15/2017 02:50:51.538273960
2443	1.10006392	4.0513005257	06/15/2017 02:50:52.537621380
2444	1.1000592709	4.0514507294	06/15/2017 02:50:53.536960160
2445	1.100060463	4.0516190529	06/15/2017 02:50:54.536285840
2446	1.1000596285	4.0517730713	06/15/2017 02:50:55.535639500
2447	1.1000638008	4.051943779	06/15/2017 02:50:56.534964840
2448	1.1000646353	4.0521059036	06/15/2017 02:50:57.534364560
2449	1.1000654697	4.0522656441	06/15/2017 02:50:58.533696580
2450	1.1000676155	4.0524249077	06/15/2017 02:50:59.533062500
2451	1.1000626087	4.0525836945	06/15/2017 02:51:00.532401400
2452	1.1000672579	4.0527496338	06/15/2017 02:51:01.531749100
2453	1.1000607014	4.0529069901	06/15/2017 02:51:02.531146000
2454	1.1000621319	4.053062439	06/15/2017 02:51:03.530494660
2455	1.1000622511	4.0532259941	06/15/2017 02:51:04.530024720
2456	1.1000651121	4.0533971786	06/15/2017 02:51:05.529395000
2457	1.1000638008	4.0535507202	06/15/2017 02:51:06.528731820
2458	1.1000596285	4.0537142754	06/15/2017 02:51:07.528070200
2459	1.1000646353	4.0538835526	06/15/2017 02:51:08.527397820
2460	1.1000677347	4.0540466309	06/15/2017 02:51:09.526718820
2461	1.1000660658	4.0542006493	06/15/2017 02:51:10.526032780
2462	1.1000659466	4.0543618202	06/15/2017 02:51:11.525364060
2463	1.100066185	4.0545196533	06/15/2017 02:51:12.524680240
2464	1.1000698805	4.0546917915	06/15/2017 02:51:13.523978260
2465	1.1000670195	4.0548520088	06/15/2017 02:51:14.523300240
2466	1.1000585556	4.0550098419	06/15/2017 02:51:15.522639840
2467	1.1000648737	4.0551700592	06/15/2017 02:51:16.521970660
2468	1.100071311	4.055331707	06/15/2017 02:51:17.521349300
2469	1.100065589	4.0554990768	06/15/2017 02:51:18.520659700
2470	1.100066781	4.0556559563	06/15/2017 02:51:19.520015880
2471	1.1000692844	4.0558218956	06/15/2017 02:51:20.519330200
2472	1.1000742912	4.0559835434	06/15/2017 02:51:21.518915980
2473	1.1000657082	4.0561408997	06/15/2017 02:51:22.518236100
2474	1.1000729799	4.0563097	06/15/2017 02:51:23.517604540
2475	1.1000715494	4.0564627647	06/15/2017 02:51:24.516927580
2476	1.1000638008	4.0566215515	06/15/2017 02:51:25.516264460
2477	1.1000636816	4.0567874908	06/15/2017 02:51:26.515621520
2478	1.1000617743	4.0569543839	06/15/2017 02:51:27.514948000
2479	1.1000647545	4.0571169853	06/15/2017 02:51:28.514304320
2480	1.1000659466	4.0572762489	06/15/2017 02:51:29.513626120
2481	1.1000623703	4.0574345589	06/15/2017 02:51:30.512964600
2482	1.1000682116	4.0576033592	06/15/2017 02:51:31.512335020
2483	1.1000646353	4.057762146	06/15/2017 02:51:32.511676720
2484	1.1000593901	4.0579237938	06/15/2017 02:51:33.510993540
2485	1.1000704765	4.0580844879	06/15/2017 02:51:34.510329420
2486	1.10006392	4.0582509041	06/15/2017 02:51:35.509675040
2487	1.1000609398	4.0584096909	06/15/2017 02:51:36.509246860
2488	1.100063324	4.0585622787	06/15/2017 02:51:37.508605440
2489	1.10006845	4.0587329865	06/15/2017 02:51:38.507918400
2490	1.1000636816	4.0588884354	06/15/2017 02:51:39.507241240
2491	1.1000620127	4.0590500832	06/15/2017 02:51:40.506761120
2492	1.1000634432	4.0592126846	06/15/2017 02:51:41.506118140
2493	1.1000721455	4.0593805313	06/15/2017 02:51:42.505418340
2494	1.1000711918	4.0595369339	06/15/2017 02:51:43.504750300
2495	1.1000686884	4.0596995354	06/15/2017 02:51:44.504048000
2496	1.1000703573	4.0598630905	06/15/2017 02:51:45.503370560
2497	1.1000617743	4.060022831	06/15/2017 02:51:46.502769980
2498	1.1000673771	4.0601859093	06/15/2017 02:51:47.502097640
2499	1.1000605822	4.060344696	06/15/2017 02:51:48.501447260
2500	1.1000585556	4.060505867	06/15/2017 02:51:49.500783700
2501	1.1000599861	4.0606679916	06/15/2017 02:51:50.500148540
2502	1.1000666618	4.060833931	06/15/2017 02:51:51.499503580
2503	1.1000641584	4.060988903	06/15/2017 02:51:52.498828560
2504	1.1000705957	4.0611591339	06/15/2017 02:51:53.498150760
2505	1.1000680923	4.0613203049	06/15/2017 02:51:54.497468280
2506	1.1000647545	4.061486721	06/15/2017 02:51:55.496801660
2507	1.1000659466	4.0616426468	06/15/2017 02:51:56.496142020
2508	1.1000628471	4.0618033409	06/15/2017 02:51:57.495485380
2509	1.1000670195	4.0619692802	06/15/2017 02:51:58.494807740
2510	1.1000659466	4.0621304512	06/15/2017 02:51:59.494159480
2511	1.1000666618	4.0622959137	06/15/2017 02:52:00.493517840
2512	1.1000636816	4.0624523163	06/15/2017 02:52:01.492896140
2513	1.1000659466	4.0626187325	06/15/2017 02:52:02.492234260
2514	1.100069046	4.0627732277	06/15/2017 02:52:03.491564980
2515	1.1000670195	4.0629429817	06/15/2017 02:52:04.490886840
2516	1.1000621319	4.0631017685	06/15/2017 02:52:05.490227220
2517	1.1000635624	4.0632653236	06/15/2017 02:52:06.489577680
2518	1.1000672579	4.063431263	06/15/2017 02:52:07.488905040
2519	1.1000654697	4.0635852814	06/15/2017 02:52:08.488250480
2520	1.1000648737	4.0637536049	06/15/2017 02:52:09.487580060
2521	1.1000593901	4.0639066696	06/15/2017 02:52:10.486901800
2522	1.10006845	4.0640807152	06/15/2017 02:52:11.486219880
2523	1.1000652313	4.0642375946	06/15/2017 02:52:12.485547240
2524	1.100066781	4.0644102097	06/15/2017 02:52:13.484865420
2525	1.1000624895	4.0645661354	06/15/2017 02:52:14.484235760
2526	1.1000591516	4.0647258759	06/15/2017 02:52:15.483581360
2527	1.1000607014	4.0648856163	06/15/2017 02:52:16.482900900
2528	1.1000636816	4.0650529861	06/15/2017 02:52:17.482274580
2529	1.10006392	4.0652198792	06/15/2017 02:52:18.481590740
2530	1.100063324	4.0653796196	06/15/2017 02:52:19.480923800
2531	1.1000607014	4.0655422211	06/15/2017 02:52:20.480255300
2532	1.1000658274	4.0657062531	06/15/2017 02:52:21.479586820
2533	1.1000617743	4.065864563	06/15/2017 02:52:22.478885040
2534	1.1000635624	4.0660333633	06/15/2017 02:52:23.478227420
2535	1.1000666618	4.066195488	06/15/2017 02:52:24.477554400
2536	1.1000622511	4.0663590431	06/15/2017 02:52:25.476879600
2537	1.1000609398	4.0665111542	06/15/2017 02:52:26.476224820
2538	1.1000621319	4.0666775703	06/15/2017 02:52:27.475553320
2539	1.1000632048	4.066839695	06/15/2017 02:52:28.474893060
2540	1.1000615358	4.067009449	06/15/2017 02:52:29.474294720
2541	1.1000666618	4.0671682358	06/15/2017 02:52:30.473650680
2542	1.1000679731	4.0673360825	06/15/2017 02:52:31.472962420
2543	1.1000715494	4.0674953461	06/15/2017 02:52:32.472301340
2544	1.1000598669	4.0676512718	06/15/2017 02:52:33.471643880
2545	1.1000627279	4.0678191185	06/15/2017 02:52:34.470971340
2546	1.1000626087	4.0679802895	06/15/2017 02:52:35.470338720
2547	1.1000671387	4.0681395531	06/15/2017 02:52:36.469671060
2548	1.1000615358	4.0683002472	06/15/2017 02:52:37.469055820
2549	1.1000609398	4.0684723854	06/15/2017 02:52:38.468461980
2550	1.1000609398	4.0686311722	06/15/2017 02:52:39.467823680
2551	1.1000652313	4.0687861443	06/15/2017 02:52:40.467141540
2552	1.1000627279	4.0689501762	06/15/2017 02:52:41.466475600
2553	1.1000585556	4.0691161156	06/15/2017 02:52:42.465778920
2554	1.1000632048	4.0692768097	06/15/2017 02:52:43.465153040
2555	1.1000646353	4.069439888	06/15/2017 02:52:44.464554240
2556	1.1000648737	4.0696063042	06/15/2017 02:52:45.463921620
2557	1.100063324	4.0697655678	06/15/2017 02:52:46.463253640
2558	1.100058794	4.0699286461	06/15/2017 02:52:47.462575920
2559	1.1000617743	4.0700902939	06/15/2017 02:52:48.461909640
2560	1.100058198	4.0702552795	06/15/2017 02:52:49.461239180
2561	1.1000621319	4.0704202652	06/15/2017 02:52:50.460566380
2562	1.10006392	4.0705828667	06/15/2017 02:52:51.459865040
2563	1.1000620127	4.070743084	06/15/2017 02:52:52.459189180
2564	1.1000652313	4.0709037781	06/15/2017 02:52:53.458541920
2565	1.1000617743	4.0710697174	06/15/2017 02:52:54.457875260
2566	1.1000612974	4.0712332726	06/15/2017 02:52:55.457252780
2567	1.1000648737	4.0713968277	06/15/2017 02:52:56.456558380
2568	1.1000632048	4.0715560913	06/15/2017 02:52:57.455890280
2569	1.1000664234	4.0717244148	06/15/2017 02:52:58.455218600
2570	1.1000641584	4.0718822479	06/15/2017 02:52:59.454571140
2571	1.100058794	4.0720524788	06/15/2017 02:53:00.453901660
2572	1.1000623703	4.0722122192	06/15/2017 02:53:01.453259240
2573	1.1000617743	4.0723762512	06/15/2017 02:53:02.452673900
2574	1.1000636816	4.0725460052	06/15/2017 02:53:03.452019480
2575	1.1000609398	4.0727000237	06/15/2017 02:53:04.451367400
2576	1.1000623703	4.0728712082	06/15/2017 02:53:05.450720080
2577	1.100060463	4.0730190277	06/15/2017 02:53:06.450070860
2578	1.1000632048	4.0731935501	06/15/2017 02:53:07.449392800
2579	1.1000630856	4.07335186	06/15/2017 02:53:08.448738060
2580	1.100060463	4.0735192299	06/15/2017 02:53:09.448065160
2581	1.1000609398	4.0736846924	06/15/2017 02:53:10.447414080
2582	1.1000663042	4.0738492012	06/15/2017 02:53:11.446760600
2583	1.1000630856	4.0740160942	06/15/2017 02:53:12.446147360
2584	1.1000591516	4.07417202	06/15/2017 02:53:13.445492060
2585	1.1000590324	4.0743412971	06/15/2017 02:53:14.444817960
2586	1.1000584364	4.0745048523	06/15/2017 02:53:15.444163220
2587	1.1000632048	4.0746693611	06/15/2017 02:53:16.443471440
2588	1.1000598669	4.0748310089	06/15/2017 02:53:17.442812420
2589	1.1000567675	4.0749940872	06/15/2017 02:53:18.442134220
2590	1.1000620127	4.0751595497	06/15/2017 02:53:19.441448400
2591	1.1000577211	4.0753250122	06/15/2017 02:53:20.440764860
2592	1.1000555754	4.0754833221	06/15/2017 02:53:21.440110620
2593	1.1000543833	4.0756487846	06/15/2017 02:53:22.439443620
2594	1.100060463	4.0758152008	06/15/2017 02:53:23.438769460
2595	1.1000614166	4.0759754181	06/15/2017 02:53:24.438102340
2596	1.1000636816	4.0761423111	06/15/2017 02:53:25.437421600
2597	1.1000628471	4.0763068199	06/15/2017 02:53:26.436809900
2598	1.1000642776	4.0764722824	06/15/2017 02:53:27.436166680
2599	1.1000597477	4.0766324997	06/15/2017 02:53:28.435573380
2600	1.1000593901	4.0767979622	06/15/2017 02:53:29.434924360
2601	1.1000615358	4.0769629478	06/15/2017 02:53:30.434284580
2602	1.1000611782	4.0771226883	06/15/2017 02:53:31.433663460
2603	1.100058794	4.0772829056	06/15/2017 02:53:32.432992520
2604	1.1000607014	4.0774502754	06/15/2017 02:53:33.432341900
2605	1.1000592709	4.0776133537	06/15/2017 02:53:34.431646500
2606	1.1000577211	4.0777702332	06/15/2017 02:53:35.430962620
2607	1.1000566483	4.0779418945	06/15/2017 02:53:36.430287540
2608	1.1000547409	4.0781049728	06/15/2017 02:53:37.429632560
2609	1.1000586748	4.0782666206	06/15/2017 02:53:38.428976120
2610	1.1000571251	4.0784339905	06/15/2017 02:53:39.428311500
2611	1.1000599861	4.0785951614	06/15/2017 02:53:40.427655120
2612	1.100060463	4.0787625313	06/15/2017 02:53:41.427035000
2613	1.100056529	4.0789198875	06/15/2017 02:53:42.426397020
2614	1.1000680923	4.0790886879	06/15/2017 02:53:43.425712220
2615	1.1000603437	4.0792455673	06/15/2017 02:53:44.425044780
2616	1.1000717878	4.0794277191	06/15/2017 02:53:45.424359720
2617	1.1000622511	4.0795793533	06/15/2017 02:53:46.423710180
2618	1.1000659466	4.0797510147	06/15/2017 02:53:47.423040900
2619	1.1000648737	4.0799102783	06/15/2017 02:53:48.422356000
2620	1.100065589	4.0800786018	06/15/2017 02:53:49.421699700
2621	1.1000621319	4.0802412033	06/15/2017 02:53:50.421034620
2622	1.1000615358	4.0804052353	06/15/2017 02:53:51.420372640
2623	1.1000612974	4.0805711746	06/15/2017 02:53:52.419688320
2624	1.1000643969	4.0807352066	06/15/2017 02:53:53.418998600
2625	1.1000555754	4.0809035301	06/15/2017 02:53:54.418302540
2626	1.1000636816	4.0810651779	06/15/2017 02:53:55.417653000
2627	1.1000607014	4.0812311172	06/15/2017 02:53:56.416985200
2628	1.10006845	4.0814008713	06/15/2017 02:53:57.416313740
2629	1.10006845	4.0815601349	06/15/2017 02:53:58.415642580
2630	1.1000630856	4.0817241669	06/15/2017 02:53:59.414950700
2631	1.1000683308	4.0818920135	06/15/2017 02:54:00.414305420
2632	1.1000698805	4.0820617676	06/15/2017 02:54:01.413605280
2633	1.1000692844	4.082224369	06/15/2017 02:54:02.412935500
2634	1.1000638008	4.0823879242	06/15/2017 02:54:03.412238060
2635	1.1000654697	4.0825519562	06/15/2017 02:54:04.411555780
2636	1.1000589132	4.0827131271	06/15/2017 02:54:05.410890400
2637	1.1000670195	4.082883358	06/15/2017 02:54:06.410204700
2638	1.1000621319	4.0830397606	06/15/2017 02:54:07.409540840
2639	1.1000694036	4.0832133293	06/15/2017 02:54:08.408840580
2640	1.1000611782	4.0833745003	06/15/2017 02:54:09.408231280
2641	1.1000609398	4.0835437775	06/15/2017 02:54:10.407531400
2642	1.1000649929	4.0837087631	06/15/2017 02:54:11.406851360
2643	1.1000630856	4.0838689804	06/15/2017 02:54:12.406179880
2644	1.1000615358	4.0840387344	06/15/2017 02:54:13.405514500
2645	1.100058198	4.0841975212	06/15/2017 02:54:14.404902840
2646	1.1000669003	4.0843696594	06/15/2017 02:54:15.404234020
2647	1.1000617743	4.0845351219	06/15/2017 02:54:16.403580340
2648	1.100056529	4.0847010612	06/15/2017 02:54:17.402896720
2649	1.1000607014	4.084859848	06/15/2017 02:54:18.402233400
2650	1.100066185	4.0850324631	06/15/2017 02:54:19.401531900
2651	1.1000602245	4.0851988792	06/15/2017 02:54:20.400832760
2652	1.1000603437	4.0853600502	06/15/2017 02:54:21.400161700
2653	1.1000598669	4.0855278969	06/15/2017 02:54:22.399471220
2654	1.1000601053	4.0856890678	06/15/2017 02:54:23.398836020
2655	1.1000605822	4.0858612061	06/15/2017 02:54:24.398207060
2656	1.1000612974	4.086022377	06/15/2017 02:54:25.397534400
2657	1.1000598669	4.0861911774	06/15/2017 02:54:26.396835580
2658	1.100060463	4.0863537788	06/15/2017 02:54:27.396174920
2659	1.1000659466	4.0865168571	06/15/2017 02:54:28.395471780
2660	1.1000648737	4.0866818428	06/15/2017 02:54:29.394774380
2661	1.100061059	4.0868463516	06/15/2017 02:54:30.394109360
2662	1.1000603437	4.0870137215	06/15/2017 02:54:31.393408980
2663	1.1000566483	4.0871725082	06/15/2017 02:54:32.392758840
2664	1.1000620127	4.087351799	06/15/2017 02:54:33.392062800
2665	1.10006392	4.0875082016	06/15/2017 02:54:34.391397220
2666	1.1000590324	4.0876822472	06/15/2017 02:54:35.390704300
2667	1.1000647545	4.0878434181	06/15/2017 02:54:36.390037080
2668	1.1000615358	4.0880017281	06/15/2017 02:54:37.389423420
2669	1.1000669003	4.0881700516	06/15/2017 02:54:38.388792620
2670	1.1000641584	4.0883355141	06/15/2017 02:54:39.388156940
2671	1.1000648737	4.0884990692	06/15/2017 02:54:40.387491420
2672	1.1000659466	4.0886631012	06/15/2017 02:54:41.386834320
2673	1.1000608206	4.0888338089	06/15/2017 02:54:42.386165820
2674	1.1000607014	4.0890002251	06/15/2017 02:54:43.385498220
2675	1.1000630856	4.0891647339	06/15/2017 02:54:44.384796180
2676	1.1000642776	4.0893263817	06/15/2017 02:54:45.384114620
2677	1.1000622511	4.0895023346	06/15/2017 02:54:46.383452280
2678	1.1000576019	4.0896606445	06/15/2017 02:54:47.382786000
2679	1.1000624895	4.0898303986	06/15/2017 02:54:48.382100960
2680	1.1000634432	4.0900006294	06/15/2017 02:54:49.381404040
2681	1.1000598669	4.0901622772	06/15/2017 02:54:50.380705900
2682	1.1000592709	4.0903320313	06/15/2017 02:54:51.379999900
2683	1.1000648737	4.0904960632	06/15/2017 02:54:52.379347280
2684	1.1000562906	4.0906634331	06/15/2017 02:54:53.378656560
2685	1.1000577211	4.0908284187	06/15/2017 02:54:54.377957880
2686	1.1000629663	4.090991497	06/15/2017 02:54:55.377297160
2687	1.1000669003	4.0911626816	06/15/2017 02:54:56.376609000
2688	1.1000664234	4.0913219452	06/15/2017 02:54:57.375937420
2689	1.1000640392	4.0914955139	06/15/2017 02:54:58.375232640
2690	1.1000680923	4.0916624069	06/15/2017 02:54:59.374542320
2691	1.1000659466	4.091823101	06/15/2017 02:55:00.373858820
2692	1.1000686884	4.0919914246	06/15/2017 02:55:01.373202900
2693	1.1000627279	4.0921554565	06/15/2017 02:55:02.372556520
2694	1.100061059	4.0923171043	06/15/2017 02:55:03.371956700
2695	1.1000614166	4.0924816132	06/15/2017 02:55:04.371287500
2696	1.1000634432	4.0926542282	06/15/2017 02:55:05.370564240
2697	1.1000645161	4.0928168297	06/15/2017 02:55:06.369994160
2698	1.1000572443	4.0929870605	06/15/2017 02:55:07.369339000
2699	1.1000623703	4.0931529999	06/15/2017 02:55:08.368664000
2700	1.1000614166	4.093319416	06/15/2017 02:55:09.368017160
2701	1.1000672579	4.0934920311	06/15/2017 02:55:10.367339680
2702	1.1000609398	4.0936565399	06/15/2017 02:55:11.366694520
2703	1.1000620127	4.093814373	06/15/2017 02:55:12.366036920
2704	1.1000646353	4.0939903259	06/15/2017 02:55:13.365371980
2705	1.1000615358	4.0941567421	06/15/2017 02:55:14.364689780
2706	1.1000622511	4.0943136215	06/15/2017 02:55:15.364012940
2707	1.1000611782	4.0944848061	06/15/2017 02:55:16.363322540
2708	1.1000643969	4.0946502686	06/15/2017 02:55:17.362638580
2709	1.1000688076	4.0948176384	06/15/2017 02:55:18.361993180
2710	1.100060463	4.0949826241	06/15/2017 02:55:19.361319060
2711	1.100061655	4.0951542854	06/15/2017 02:55:20.360720800
2712	1.1000621319	4.0953292847	06/15/2017 02:55:21.360056200
2713	1.1000657082	4.0954866409	06/15/2017 02:55:22.359405800
2714	1.1000663042	4.0956516266	06/15/2017 02:55:23.358719260
2715	1.1000621319	4.0958127975	06/15/2017 02:55:24.358068800
2716	1.1000626087	4.0959868431	06/15/2017 02:55:25.357469260
2717	1.1000627279	4.0961532593	06/15/2017 02:55:26.356801300
2718	1.1000677347	4.0963191986	06/15/2017 02:55:27.356160140
2719	1.1000649929	4.0964870453	06/15/2017 02:55:28.355487400
2720	1.1000664234	4.0966520309	06/15/2017 02:55:29.354838840
2721	1.1000623703	4.0968241692	06/15/2017 02:55:30.354143400
2722	1.1000620127	4.0969805717	06/15/2017 02:55:31.353465320
2723	1.1000602245	4.0971541405	06/15/2017 02:55:32.352797960
2724	1.1000566483	4.0973114967	06/15/2017 02:55:33.352111420
2725	1.1000607014	4.0974807739	06/15/2017 02:55:34.351482200
2726	1.1000648737	4.0976529121	06/15/2017 02:55:35.350835500
2727	1.1000603437	4.0978097916	06/15/2017 02:55:36.350171040
2728	1.1000654697	4.0979833603	06/15/2017 02:55:37.349479360
2729	1.1000682116	4.0981531143	06/15/2017 02:55:38.348803200
2730	1.1000598669	4.0983204842	06/15/2017 02:55:39.348102740
2731	1.100060463	4.0984792709	06/15/2017 02:55:40.347443020
2732	1.1000641584	4.0986456871	06/15/2017 02:55:41.346767960
2733	1.1000634432	4.0988140106	06/15/2017 02:55:42.346065800
2734	1.100061059	4.0989861488	06/15/2017 02:55:43.345404340
