Iteration:	Current:	Voltage:	Time:
252	-6.0947904587	3.4470927715	06/15/2017 04:13:14.717311640
253	-0.54901486635	3.8493659496	06/15/2017 04:13:15.717578740
254	-5.2004189491	3.52312994	06/15/2017 04:13:16.717857140
255	-2.9526162148	3.6708526611	06/15/2017 04:13:17.718141860
256	-6.1160907745	3.4381184578	06/15/2017 04:13:18.718419500
257	-4.4162755013	3.5489287376	06/15/2017 04:13:19.718694820
258	-4.5310006142	3.5457544327	06/15/2017 04:13:20.718961960
259	-0.96981561184	3.8170974255	06/15/2017 04:13:21.719267560
260	-4.1680264473	3.59333992	06/15/2017 04:13:22.719563160
261	-0.69244456291	3.8438818455	06/15/2017 04:13:23.719860580
262	-6.5987563133	3.4110717773	06/15/2017 04:13:24.720172420
263	-5.7432370186	3.443141222	06/15/2017 04:13:25.720485820
264	-2.774787426	3.6696009636	06/15/2017 04:13:26.720821160
265	-2.5838086605	3.699524641	06/15/2017 04:13:27.721116900
266	-0.5211610198	3.8605954647	06/15/2017 04:13:28.721403200
267	-2.7735571861	3.7026953697	06/15/2017 04:13:29.721676020
268	-1.6758977175	3.7771427631	06/15/2017 04:13:30.721917460
269	-0.82335054874	3.8490302563	06/15/2017 04:13:31.722224200
270	-5.2098789215	3.5205419064	06/15/2017 04:13:32.722532060
271	-0.72753876448	3.8388040066	06/15/2017 04:13:33.743013520
272	-2.117923975	3.755573988	06/15/2017 04:13:34.743305520
273	-2.3414905071	3.7337729931	06/15/2017 04:13:35.743565560
274	-2.5456807613	3.7172896862	06/15/2017 04:13:36.743848920
275	-0.96676135063	3.8367700577	06/15/2017 04:13:37.744146180
276	-5.6384272575	3.4891469479	06/15/2017 04:13:38.744486540
277	-1.5875000954	3.7724890709	06/15/2017 04:13:39.744843360
278	-6.0154957771	3.4527292252	06/15/2017 04:13:40.745155060
279	-1.6712163687	3.7599704266	06/15/2017 04:13:41.745430860
280	-1.5759763718	3.7881639004	06/15/2017 04:13:42.745721220
281	-6.2896928787	3.4307348728	06/15/2017 04:13:43.746030520
282	-3.7463030815	3.5981423855	06/15/2017 04:13:44.746280820
283	-4.8761835098	3.5205719471	06/15/2017 04:13:45.746597300
284	-2.4981236458	3.6947937012	06/15/2017 04:13:46.746869540
285	-3.6182062626	3.6209461689	06/15/2017 04:13:47.747153940
286	-3.189180851	3.6483392715	06/15/2017 04:13:48.747443500
287	-2.1737949848	3.7276694775	06/15/2017 04:13:49.747761080
288	-1.0751006603	3.8177990913	06/15/2017 04:13:50.748045940
289	-2.2100319862	3.7394251823	06/15/2017 04:13:51.748304180
290	-2.2976045609	3.7288594246	06/15/2017 04:13:52.748586860
291	-6.5905089378	3.4003016949	06/15/2017 04:13:53.748888760
292	-1.8770952225	3.7347762585	06/15/2017 04:13:54.749181780
293	-2.2810916901	3.7256031036	06/15/2017 04:13:55.749460800
294	-1.477447629	3.7869913578	06/15/2017 04:13:56.749749780
295	-1.3691215515	3.8010966778	06/15/2017 04:13:57.750030320
296	-2.122625351	3.7463974953	06/15/2017 04:13:58.750321160
297	-2.5239048004	3.7130925655	06/15/2017 04:13:59.750651820
298	-4.7386565208	3.5417249203	06/15/2017 04:14:00.750940540
299	-1.0875827074	3.8065369129	06/15/2017 04:14:01.751237000
300	-2.9365637302	3.6834967136	06/15/2017 04:14:02.751551460
301	-4.2197055817	3.5773403645	06/15/2017 04:14:03.751831280
302	-0.60113584995	3.8446602821	06/15/2017 04:14:04.752162120
303	-2.6007902622	3.7110702991	06/15/2017 04:14:05.752470440
304	-1.2412787676	3.8065869808	06/15/2017 04:14:06.752764700
305	-6.079457283	3.4448258877	06/15/2017 04:14:07.753071300
306	-5.84649086	3.4351952076	06/15/2017 04:14:08.753349440
307	-4.2445106506	3.5522258282	06/15/2017 04:14:09.753672480
308	-4.3881063461	3.5458381176	06/15/2017 04:14:10.753980240
309	-0.69361287355	3.8257427216	06/15/2017 04:14:11.754242800
310	-2.5770325661	3.7024333477	06/15/2017 04:14:12.754532220
311	-2.6978163719	3.6865472794	06/15/2017 04:14:13.754806280
312	-1.7459136248	3.7585892677	06/15/2017 04:14:14.755096000
313	-0.44723910093	3.8632223606	06/15/2017 04:14:15.755409760
314	-1.7548369169	3.7728617191	06/15/2017 04:14:16.755733440
315	-2.6337316036	3.7017145157	06/15/2017 04:14:17.756095600
316	-3.3568542004	3.6419460773	06/15/2017 04:14:18.756402560
317	-1.6851998568	3.7641422749	06/15/2017 04:14:19.756668480
318	-1.3586525917	3.7970786095	06/15/2017 04:14:20.756978640
319	-4.1064543724	3.5909900665	06/15/2017 04:14:21.757280160
320	-2.0315768719	3.7343933582	06/15/2017 04:14:22.757571160
321	-1.5243556499	3.7818620205	06/15/2017 04:14:23.757864740
322	-3.7029123306	3.6197495461	06/15/2017 04:14:24.758184560
323	-3.6474006176	3.612424612	06/15/2017 04:14:25.758457760
324	-0.44337743521	3.8542156219	06/15/2017 04:14:26.758792180
325	-5.9684333801	3.4498369694	06/15/2017 04:14:27.759132340
326	-3.4272239208	3.6149294376	06/15/2017 04:14:28.759485420
327	-0.33606892824	3.858856678	06/15/2017 04:14:29.759809280
328	-0.61238497496	3.8550596237	06/15/2017 04:14:30.760138940
329	-1.5078296661	3.7896678448	06/15/2017 04:14:31.760433180
330	-4.6703181267	3.546384573	06/15/2017 04:14:32.760733500
331	-4.3458952904	3.5531909466	06/15/2017 04:14:33.761027540
332	-3.1851422787	3.6388282776	06/15/2017 04:14:34.761341080
333	-2.9009745121	3.6641860008	06/15/2017 04:14:35.761640500
334	-4.2229061127	3.5642986298	06/15/2017 04:14:36.761975360
335	-1.7752619982	3.7428483963	06/15/2017 04:14:37.762291120
336	-1.9171570539	3.7437777519	06/15/2017 04:14:38.762592840
337	-2.7757565975	3.6794888973	06/15/2017 04:14:39.762902840
338	-6.1457486153	3.4182665348	06/15/2017 04:14:40.763245700
339	-0.84411334991	3.8023498058	06/15/2017 04:14:41.763553920
340	-1.3738476038	3.7866983414	06/15/2017 04:14:42.763854480
341	-2.3110847473	3.7162470818	06/15/2017 04:14:43.764169840
342	-0.25911653042	3.8688988686	06/15/2017 04:14:44.764459240
343	-6.6824383736	3.3911499977	06/15/2017 04:14:45.764778360
344	-3.9325861931	3.5670998096	06/15/2017 04:14:46.765096140
